spp,n.x,mean_lfm_fall_spp.x,sd_lfm_fall_spp.x,mean_tlp_spp,sd_spp,n.y,mean_lfm_fall_spp.y,sd_lfm_fall_spp.y,unique_id,age,pod,site,date,doy,type,location,month,bottle_number,lfm,timing,wettest_lfm,predawn,midday,dry_with_bottle,wet_with_bottle,bottle_weight,g_ww,g_dw,gww_gdw,rwc_wettest,rwd_wettest,swc_wettest,mpa,predawn1,predawn2,predawn3,midday1,midday2,midday3,rwc,rwd,water_potential,swc,year
ABCO,295,150.26899825463954,19.18157018480266,-2.2704244956133333,0.5094009242637658,295,150.26899825463954,19.18157018480266,ABCO_old_2_2.5,old,2.5,2,2021-06-15,166,tree,CZO,6,31,101.9135875,spring,201.8121264,-0.775,-1.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.8,-0.75,NA,-1.78,-1.62,-1.64,50.49923873157307,49.50076126842693,-1.68,2.018121264,2021
ABCO,295,150.26899825463954,19.18157018480266,-2.2704244956133333,0.5094009242637658,295,150.26899825463954,19.18157018480266,ABCO_old_2_2.5,old,2.5,2,2021-07-09,190,tree,CZO,7,32,124.0029641,spring,201.8121264,-1.36,-1.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.37,-1.35,NA,-1.87,-1.99,-1.9,61.44475374795911,38.55524625204089,-1.92,2.018121264,2021
ABCO,295,150.26899825463954,19.18157018480266,-2.2704244956133333,0.5094009242637658,295,150.26899825463954,19.18157018480266,ABCO_old_2_2.5,old,2.5,2,2021-07-31,212,tree,CZO,7,32,105.9018926,spring,201.8121264,-1.64,-1.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.62,-1.66,NA,-1.99,-1.97,NA,52.47548523922594,47.52451476077406,-1.98,2.018121264,2021
ABCO,295,150.26899825463954,19.18157018480266,-2.2704244956133333,0.5094009242637658,295,150.26899825463954,19.18157018480266,ABCO_old_2_2.5,old,2.5,2,2021-08-20,232,tree,CZO,8,26,110.67457280000001,fall,201.8121264,-1.76,-2.115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.74,-1.78,NA,-2.1,-2.13,NA,54.84039773736807,45.15960226263193,-2.115,2.018121264,2021
ABCO,295,150.26899825463954,19.18157018480266,-2.2704244956133333,0.5094009242637658,295,150.26899825463954,19.18157018480266,ABCO_old_2_2.5,old,2.5,2,2021-09-17,260,tree,CZO,9,32,115.9792387,fall,201.8121264,-1.96,-1.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,-1.92,NA,-1.94,-2,NA,57.468914662800955,42.531085337199045,-1.97,2.018121264,2021
ABCO,295,150.26899825463954,19.18157018480266,-2.2704244956133333,0.5094009242637658,295,150.26899825463954,19.18157018480266,ABCO_old_2_2.5,old,2.5,2,2021-10-17,290,tree,CZO,10,32,201.8121264,fall,201.8121264,-1.436666667,-1.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.23,-1.47,-1.61,-1.95,-1.99,NA,100,0,-1.97,2.018121264,2021
ABCO,295,150.26899825463954,19.18157018480266,-2.2704244956133333,0.5094009242637658,295,150.26899825463954,19.18157018480266,ABCO_Old_2_2.5,Old,2.5,2,2021-04-24,114,tree,CZO,4,NA,NA,NA,NA,-1.095,-1.2725,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.2725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021
ABCO,295,150.26899825463954,19.18157018480266,-2.2704244956133333,0.5094009242637658,295,150.26899825463954,19.18157018480266,ABCO_Old_2_3,Old,3,2,2020-08-04,216,tree,CZO,8,71,143.022415,fall,160.9165334,-0.615,-1.805,76.6253,89.8779,67.3592,22.518699999999995,9.266099999999994,2.430224150397687,88.87987578285725,11.120124217142745,1.6091653339999998,-1.805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
ABCO,295,150.26899825463954,19.18157018480266,-2.2704244956133333,0.5094009242637658,295,150.26899825463954,19.18157018480266,ABCO_Old_2_3,Old,3,2,2020-08-26,238,tree,CZO,8,36,160.9165334,fall,160.9165334,-0.653,-1.877,77.1721,93.7811,66.8506,26.930499999999995,10.3215,2.6091653344959544,100,0,1.6091653339999998,-1.877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
ABCO,295,150.26899825463954,19.18157018480266,-2.2704244956133333,0.5094009242637658,295,150.26899825463954,19.18157018480266,ABCO_Old_2_3,Old,3,2,2020-10-19,292,tree,SEKI,10,NA,NA,NA,NA,-1.998,-2.2435,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.2435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
ABCO,295,150.26899825463954,19.18157018480266,-2.2704244956133333,0.5094009242637658,295,150.26899825463954,19.18157018480266,ABCO_Old_2_4,Old,4,2,2020-07-15,197,tree,CZO,7,NA,NA,NA,NA,-0.529,-1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
ABCO,295,150.26899825463954,19.18157018480266,-2.2704244956133333,0.5094009242637658,295,150.26899825463954,19.18157018480266,ABCO_Old_2_4,Old,4,2,2020-08-04,216,tree,CZO,8,89,235.5755249,fall,235.5755249,-0.805,-1.725,73.0003,87.4187,66.8798,20.538899999999998,6.120499999999993,3.3557552487541904,100,0,2.355755249,-1.725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
ABCO,295,150.26899825463954,19.18157018480266,-2.2704244956133333,0.5094009242637658,295,150.26899825463954,19.18157018480266,ABCO_Old_2_4,Old,4,2,2020-08-26,238,tree,CZO,8,47,88.35114982,fall,235.5755249,-1.29,-1.796,79.3642,89.8028,67.5493,22.253500000000003,11.814899999999994,1.8835114981929608,37.504384149204114,62.495615850795886,2.355755249,-1.796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
ABCO,295,150.26899825463954,19.18157018480266,-2.2704244956133333,0.5094009242637658,295,150.26899825463954,19.18157018480266,ABCO_Old_2_4,Old,4,2,2020-10-19,292,tree,SEKI,10,29,138.8258007,fall,235.5755249,-2.133,-2.336,74.5564,84.911,67.0977,17.813299999999998,7.458699999999993,2.3882580074275697,58.93048556675422,41.06951443324578,2.355755249,-2.336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
ABCO,295,150.26899825463954,19.18157018480266,-2.2704244956133333,0.5094009242637658,295,150.26899825463954,19.18157018480266,ABCO_Old_2_5,Old,5,2,2020-07-15,197,tree,CZO,7,NA,NA,NA,NA,-0.59,-1.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
ABCO,295,150.26899825463954,19.18157018480266,-2.2704244956133333,0.5094009242637658,295,150.26899825463954,19.18157018480266,ABCO_Old_2_5,Old,5,2,2020-08-04,216,tree,CZO,8,48,183.2976215,fall,183.2976215,-0.865,-1.87,75.9061,91.2186,67.5522,23.666399999999996,8.353899999999996,2.832976214702116,100,0,1.832976215,-1.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
ABCO,295,150.26899825463954,19.18157018480266,-2.2704244956133333,0.5094009242637658,295,150.26899825463954,19.18157018480266,ABCO_Old_2_5,Old,5,2,2020-08-26,238,tree,CZO,8,32,115.0502272,fall,183.2976215,-1.265,-1.727,78.1687,91.0075,67.0094,23.998099999999994,11.159300000000002,2.1505022716478623,62.7668958595843,37.2331041404157,1.832976215,-1.727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
ADFA,379,71.47515646325486,15.011215079840298,-3.3104515573430078,0.2055407648790163,379,71.47515646325486,15.011215079840298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,ARPA_both_1_1.1,both,1.1,1,2021-07-30,211,shrub,CZO,7,37,NA,spring,NA,-1.485,-2.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.53,-1.44,NA,-2.87,-2.65,-2.52,NA,NA,-2.68,NA,2021
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,ARPA_both_1_1.2,both,1.2,1,2021-07-30,211,shrub,CZO,7,38,NA,spring,NA,-1.376666667,-2.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.44,-1.31,-1.38,-2.93,-2.91,NA,NA,NA,-2.92,NA,2021
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,ARPA_both_1_1.3,both,1.3,1,2021-07-30,211,shrub,CZO,7,56,100.9410189,spring,100.9410189,-0.736666667,-2.035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.87,-0.66,-0.68,-2.08,-1.99,NA,100,0,-2.035,1.009410189,2021
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,ARPA_both_1_1.5,both,1.5,1,2021-07-30,211,shrub,CZO,7,50,106.9104228,spring,106.9104228,-2.335,-3.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.38,-2.29,NA,-3.37,-3.33,NA,100,0,-3.35,1.069104228,2021
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,ARPA_both_1_1.6,both,1.6,1,2021-07-30,211,shrub,CZO,7,18,111.4548119,spring,111.4548119,-1.29,-2.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.28,-1.3,NA,-2.9,-2.76,-2.83,100,0,-2.83,1.114548119,2021
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,ARPA_both_2_2.1,both,2.1,2,2021-07-31,212,shrub,CZO,7,36,127.1200402,spring,127.1200402,-0.45,-1.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.45,-0.45,NA,-1.74,-1.74,NA,100,0,-1.74,1.271200402,2021
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,ARPA_both_2_2.2,both,2.2,2,2021-07-31,212,shrub,CZO,7,54,137.155978,spring,137.155978,-0.555,-1.915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.56,-0.55,NA,-1.87,-1.96,NA,100,0,-1.915,1.3715597800000001,2021
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,ARPA_both_2_2.3,both,2.3,2,2021-07-31,212,shrub,CZO,7,26,135.2302742,spring,135.2302742,-0.66,-2.156666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.69,-0.63,NA,-2.24,-1.95,-2.28,100,0,-2.156666667,1.352302742,2021
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,ARPA_both_2_2.4,both,2.4,2,2021-07-31,212,shrub,CZO,7,48,119.7308403,spring,119.7308403,-1.825,-2.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.82,-1.83,NA,-2.06,-1.99,NA,100,0,-2.025,1.197308403,2021
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,ARPA_both_2_2.5,both,2.5,2,2021-07-31,212,shrub,CZO,7,52,NA,spring,NA,-0.875,-2.465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.9,-0.85,NA,-2.52,-2.41,NA,NA,NA,-2.465,NA,2021
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,ARPA_New_1_1,New,1,1,2020-07-15,197,tree,CZO,7,NA,NA,NA,NA,-0.53,-1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,ARPA_New_1_1,New,1,1,2020-07-27,209,shrub,CZO,7,NA,NA,NA,NA,-0.63,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,ARPA_New_1_1,New,1,1,2020-08-04,216,shrub,CZO,8,88,144.3414957,fall,171.1453867,-0.7455,-1.65,72.4347,80.7225,66.6929,14.029600000000002,5.741800000000012,2.443414956982126,84.33852555606163,15.661474443938374,1.711453867,-1.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,ARPA_New_1_1,New,1,1,2020-08-26,238,shrub,CZO,8,38,125.6296716,fall,171.1453867,-1.6795,-2.661,78.8604,93.046,67.5688,25.47720000000001,11.291600000000003,2.256296716142974,73.4052340073973,26.594765992602703,1.711453867,-2.661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,ARPA_New_1_1,New,1,1,2020-10-19,292,shrub,SEKI,10,1,73.05716838,fall,171.1453867,-5.3175,-6.411,78.579,87.0849,66.9362,20.148700000000005,11.642799999999994,1.7305716837874063,42.687197001729054,57.312802998270946,1.711453867,-6.411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,ARPA_new_1_1.1,new,1.1,1,2021-07-08,189,shrub,CZO,7,,207.6236507,spring,207.6236507,-1.02,-1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.99,-1.05,NA,-1.82,-1.69,-1.59,100,0,-1.7,2.076236507,2021
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,ARPA_new_1_1.2,new,1.2,1,2021-06-16,167,shrub,CZO,6,,200.5565863,spring,200.5565863,-0.655,-1.903333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.69,-0.62,NA,-1.82,-2.03,-1.86,100,0,-1.903333333,2.0055658629999997,2021
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,ARPA_new_1_1.4,new,1.4,1,2021-06-16,167,shrub,CZO,6,,182.6684828,spring,182.6684828,-0.77,-1.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.72,-0.82,NA,-1.71,-1.77,NA,100,0,-1.74,1.8266848279999999,2021
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,ARPA_new_1_1.5,new,1.5,1,2021-07-08,189,shrub,CZO,7,,186.1682799,spring,186.1682799,-0.825,-2.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.81,-0.84,NA,-2.31,-2.21,NA,100,0,-2.26,1.8616827989999998,2021
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,ARPA_New_1_2,New,2,1,2020-07-15,197,tree,CZO,7,NA,NA,NA,NA,-0.51,-1.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,ARPA_New_1_2,New,2,1,2020-07-27,209,shrub,CZO,7,NA,NA,NA,NA,-0.74,-2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,ARPA_New_1_2,New,2,1,2020-08-04,216,shrub,CZO,8,19,134.2995798,fall,174.7987586,-1.185,-2.685,73.134,81.3808,66.9934,14.3874,6.140600000000006,2.3429957984561742,76.83096886707523,23.169031132924772,1.747987586,-2.685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,ARPA_New_1_2,New,2,1,2020-08-26,238,shrub,CZO,8,7,111.7165878,fall,174.7987586,-1.4485,-3.052,75.9388,85.9495,66.978,18.971500000000006,8.960800000000006,2.117165878046602,63.91154530773652,36.08845469226348,1.747987586,-3.052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,ARPA_New_1_2,New,2,1,2020-10-19,292,shrub,SEKI,10,6,117.1872681,fall,174.7987586,-0.8635,-3.6535,80.0825,95.0854,67.28,27.805400000000006,12.802499999999995,2.171872681116971,67.04124733984237,32.95875266015763,1.747987586,-3.6535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,ARPA_New_1_3,New,3,1,2020-07-15,197,tree,CZO,7,NA,NA,NA,NA,-0.367,-1.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,ARPA_New_1_3,New,3,1,2020-07-27,209,shrub,CZO,7,NA,NA,NA,NA,-0.705,-2.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,ARPA_New_1_3,New,3,1,2020-08-04,216,shrub,CZO,8,76,117.0170715,fall,151.9559553,-0.8495,-2.055,74.4579,83.2797,66.919,16.36070000000001,7.538899999999998,2.170170714560481,77.0072296732157,22.992770326784296,1.519559553,-2.055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,ARPA_New_1_3,New,3,1,2020-08-26,238,shrub,CZO,8,15,115.5191853,fall,151.9559553,-1.523,-1.9825,78.4703,91.1751,67.4723,23.702799999999996,10.99799999999999,2.155191853064195,76.02149259101793,23.97850740898207,1.519559553,-1.9825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,ARPA_New_1_3,New,3,1,2020-10-19,292,shrub,SEKI,10,39,84.36418207,fall,151.9559553,-4.475,-5.035,77.8794,87.0427,67.0178,20.024900000000002,10.86160000000001,1.8436418207262266,55.51883893161245,44.48116106838755,1.519559553,-5.035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,ARPA_New_1_4,New,4,1,2020-07-15,197,shrub,CZO,7,NA,NA,NA,NA,-0.41,-2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,ARPA_New_1_4,New,4,1,2020-07-27,209,shrub,CZO,7,NA,NA,NA,NA,-0.85,-2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,ARPA_New_1_4,New,4,1,2020-08-04,216,shrub,CZO,8,23,117.694099,fall,155.7060287,-0.929,-2.55,73.1292,81.165,66.3015,14.863500000000002,6.827699999999993,2.1769409903774357,75.58737447909748,24.412625520902523,1.5570602869999999,-2.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,ARPA_New_1_4,New,4,1,2020-08-26,238,shrub,CZO,8,89,112.2478411,fall,155.7060287,-1.3275,-2.762,78.4959,91.3384,67.0547,24.283699999999996,11.44120000000001,2.1224784113554502,72.08959218674107,27.910407813258928,1.5570602869999999,-2.762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,ARPA_New_1_4,New,4,1,2020-10-19,292,shrub,SEKI,10,57,106.2017357,fall,155.7060287,-2.042,-3.7375,77.7027,89.2549,66.8251,22.4298,10.877599999999987,2.062017356769878,68.20656630105165,31.79343369894835,1.5570602869999999,-3.7375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,ARPA_New_1_5,New,5,1,2020-07-15,197,shrub,CZO,7,NA,NA,NA,NA,-0.4,-1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,ARPA_New_1_5,New,5,1,2020-07-27,209,shrub,CZO,7,NA,NA,NA,NA,-0.525,-1.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,ARPA_New_1_5,New,5,1,2020-08-04,216,shrub,CZO,8,20,133.9722219,fall,168.2523751,-0.855,-2.005,75.5087,86.8812,67.02,19.86120000000001,8.488700000000009,2.339722218949897,79.62575376447093,20.37424623552907,1.682523751,-2.005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,ARPA_New_1_5,New,5,1,2020-08-26,238,shrub,CZO,8,72,123.0890631,fall,168.2523751,-1.887,-3.0805,75.1136,85.0187,67.0665,17.95219999999999,8.0471,2.2308906314075867,73.15740002293734,26.84259997706266,1.682523751,-3.0805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,ARPA_New_1_5,New,5,1,2020-10-19,292,shrub,SEKI,10,13,103.2457854,fall,168.2523751,-1.4735,-2.8645,79.9106,93.28,66.9615,26.3185,12.949100000000001,2.0324578542138063,61.36364217065962,38.63635782934038,1.682523751,-2.8645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,ARPA_New_1_6,New,6,1,2020-07-15,197,shrub,CZO,7,NA,NA,NA,NA,-0.408,-1.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,ARPA_New_1_6,New,6,1,2020-07-27,209,tree,CZO,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,ARPA_New_1_6,New,6,1,2020-08-04,216,shrub,CZO,8,52,134.6157819,fall,165.4919164,-0.523,-2.265,72.1078,79.9279,66.2986,13.6293,5.809200000000004,2.3461578186325123,81.34281409529922,18.657185904700782,1.654919164,-2.265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,ARPA_New_1_6,New,6,1,2020-08-26,238,shrub,CZO,8,57,118.7640165,fall,165.4919164,-1.1155,-3.126,78.3483,91.9583,66.8886,25.069699999999997,11.459699999999998,2.187640165100308,71.76424026231169,28.235759737688312,1.654919164,-3.126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,ARPA_New_1_6,New,6,1,2020-10-19,292,shrub,SEKI,10,41,80.56910171,fall,165.4919164,-3.0855,-3.8005,81.2389,92.7544,66.9462,25.8082,14.292699999999996,1.8056910170926421,48.68461460997378,51.31538539002622,1.654919164,-3.8005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,ARPA_New_2_1,New,1,2,2020-07-15,197,shrub,CZO,7,NA,NA,NA,NA,-0.53,-1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,ARPA_New_2_1,New,1,2,2020-08-04,216,shrub,CZO,8,42,147.6912001,fall,184.9312396,-0.8,-1.435,72.2392,81.2652,66.1278,15.1374,6.111400000000003,2.47691200052361,79.86276435471426,20.13723564528574,1.849312396,-1.435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,ARPA_New_2_1,New,1,2,2020-08-26,238,shrub,CZO,8,73,184.9312396,fall,184.9312396,-0.8865,-2.081,74.4506,87.7233,67.2735,20.449799999999996,7.177099999999996,2.849312396371795,100,0,1.849312396,-2.081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,ARPA_New_2_1,New,1,2,2020-10-19,292,shrub,SEKI,10,60,72.25904411,fall,184.9312396,-4.481,-5.319,83.0726,94.5417,67.2004,27.341300000000004,15.872199999999992,1.722590441148676,39.07346550333728,60.92653449666272,1.849312396,-5.319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
ARPA,226,111.17046953945551,9.253831149281687,-2.21134555105625,0.27950151391698835,226,111.17046953945551,9.253831149281687,ARPA_New_2_2,New,2,2,2020-07-15,197,shrub,CZO,7,NA,NA,NA,NA,-0.428,-1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020
