"","individual","year.month","dry.wt","spp","model","lfm.NAs.imputed","RWC","max.mpa.sample","mpa","gww.gdw","gww.gdw.saturated","fresh.wt","site","sample"
"122","2020_September_ARPA_1.4","2020_September",7.6339,"ARPA","HP",76.55976676,54.0188859662134,-0.17,-5.03,0.7655976676,1.4172777796248,8.0278,1,1.4
"123","2020_September_ARPA_1.4","2020_September",7.953,"ARPA","HP",62.75780011,44.2805221476161,-0.17,-5.07,0.6275780011,1.4172777796248,8.4277,1,1.4
"124","2020_September_ARPA_1.5","2020_September",8.2485,"ARPA","HP",168.8891158,100,-0.15,-0.15,1.688891158,1.688891158,9.9026,1,1.5
"125","2020_September_ARPA_1.5","2020_September",7.8861,"ARPA","HP",152.1297863,90.0767261284934,-0.15,-0.39,1.521297863,1.688891158,8.8754,1,1.5
"126","2020_September_ARPA_1.5","2020_September",8.4256,"ARPA","HP",144.7628709,85.7147426074688,-0.15,-2.09,1.447628709,1.688891158,10.138,1,1.5
"127","2020_September_ARPA_1.5","2020_September",8.2005,"ARPA","HP",121.0526316,71.6758039892586,-0.15,-2.47,1.210526316,1.688891158,9.4241,1,1.5
"128","2020_September_ARPA_1.5","2020_September",8.2938,"ARPA","HP",134.4530103,79.6102280855212,-0.15,-2.58,1.344530103,1.688891158,9.0263,1,1.5
"129","2020_September_ARPA_1.5","2020_September",7.5824,"ARPA","HP",80.8481153,47.8705302689494,-0.15,-3.97,0.808481153,1.688891158,7.8741,1,1.5
"130","2020_September_ARPA_1.5","2020_September",6.7863,"ARPA","HP",96.01059685,56.8483033351282,-0.15,-3.82,0.9601059685,1.688891158,7.4024,1,1.5
"131","2020_September_ARPA_1.5","2020_September",7.7677,"ARPA","HP",107.1712514,63.4565767559072,-0.15,-4.38,1.071712514,1.688891158,8.4417,1,1.5
"132","2020_September_ARPA_1.5","2020_September",7.8087,"ARPA","HP",91.54405821,54.2036458515227,-0.15,-4.38,0.9154405821,1.688891158,8.3749,1,1.5
"133","2020_September_ARPA_1.5","2020_September",8.2474,"ARPA","HP",67.70623742,40.089165663096,-0.15,-5.74,0.6770623742,1.688891158,8.9204,1,1.5
"134","2020_September_ARPA_1.6","2020_September",8.3902,"ARPA","HP",153.5424417,100,-0.16,-0.16,1.535424417,1.535424417,10.2063,1,1.6
"135","2020_September_ARPA_1.6","2020_September",7.9545,"ARPA","HP",144.3288963,93.9993494319948,-0.16,-0.43,1.443288963,1.535424417,8.9954,1,1.6
"136","2020_September_ARPA_1.6","2020_September",8.0852,"ARPA","HP",148.3551468,96.6215888958342,-0.16,-1.77,1.483551468,1.535424417,9.3434,1,1.6
"137","2020_September_ARPA_1.6","2020_September",7.9669,"ARPA","HP",123.9642907,80.7361725705838,-0.16,-2.45,1.239642907,1.535424417,8.8556,1,1.6
"138","2020_September_ARPA_1.6","2020_September",8.6703,"ARPA","HP",116.727789,76.0231423361558,-0.16,-2.86,1.16727789,1.535424417,9.657,1,1.6
"139","2020_September_ARPA_1.6","2020_September",7.7863,"ARPA","HP",108.0592641,70.3774558379971,-0.16,-3.02,1.080592641,1.535424417,8.45,1,1.6
"140","2020_September_ARPA_1.6","2020_September",7.0273,"ARPA","HP",103.3068182,67.2822556787567,-0.16,-3.67,1.033068182,1.535424417,7.9364,1,1.6
"141","2020_September_ARPA_1.6","2020_September",7.7743,"ARPA","HP",93.244916,60.7290824397512,-0.16,-3.88,0.93244916,1.535424417,8.3016,1,1.6
"142","2020_September_ARPA_1.6","2020_September",8.0049,"ARPA","HP",96.06466145,62.5655423910065,-0.16,-3.88,0.9606466145,1.535424417,8.7299,1,1.6
"143","2020_September_ARPA_1.6","2020_September",7.7737,"ARPA","HP",74.94269088,48.8091045382926,-0.16,-5.67,0.7494269088,1.535424417,8.1987,1,1.6
"144","2020_September_ARPA_2.1","2020_September",7.8126,"ARPA","HP",168.7275693,100,-0.26,-0.26,1.687275693,1.687275693,8.8469,2,2.1
"145","2020_September_ARPA_2.1","2020_September",7.8854,"ARPA","HP",161.1650485,95.5179104212936,-0.26,-0.58,1.611650485,1.687275693,9.0308,2,2.1
"146","2020_September_ARPA_2.1","2020_September",8.0335,"ARPA","HP",143.883618,85.2757012958403,-0.26,-2.35,1.43883618,1.687275693,9.1709,2,2.1
"147","2020_September_ARPA_2.1","2020_September",8.1936,"ARPA","HP",138.4823306,82.0745128816361,-0.26,-2.56,1.384823306,1.687275693,9.5769,2,2.1
"148","2020_September_ARPA_2.1","2020_September",8.1699,"ARPA","HP",136.2260343,80.7372706577597,-0.26,-2.72,1.362260343,1.687275693,8.7099,2,2.1
"149","2020_September_ARPA_2.1","2020_September",7.7955,"ARPA","HP",125.7740826,74.5426981031013,-0.26,-2.92,1.257740826,1.687275693,8.6729,2,2.1
"150","2020_September_ARPA_2.1","2020_September",6.7399,"ARPA","HP",110.5281445,65.5068670511571,-0.26,-3.49,1.105281445,1.687275693,7.3761,2,2.1
"151","2020_September_ARPA_2.1","2020_September",8.0349,"ARPA","HP",105.7521087,62.6762473606025,-0.26,-3.47,1.057521087,1.687275693,8.9376,2,2.1
"152","2020_September_ARPA_2.1","2020_September",7.6732,"ARPA","HP",107.6923077,63.8261477639861,-0.26,-3.47,1.076923077,1.687275693,8.1884,2,2.1
"153","2020_September_ARPA_2.1","2020_September",7.7648,"ARPA","HP",137.4429224,81.4584853976202,-0.26,-5.06,1.374429224,1.687275693,8.5775,2,2.1
"154","2020_September_ARPA_2.1","2020_September",8.015,"ARPA","HP",141.6278468,83.9387702837013,-0.26,-2.61,1.416278468,1.687275693,9.1095,2,2.1
"155","2020_September_ARPA_2.1","2020_September",8.1185,"ARPA","HP",41.59527668,24.6523297008108,-0.26,-4.45,0.4159527668,1.687275693,8.4778,2,2.1
"156","2020_September_ARPA_2.1","2020_September",8.0658,"ARPA","HP",87.82769373,52.0529597471064,-0.26,-3.57,0.8782769373,1.687275693,8.8263,2,2.1
"157","2020_September_ARPA_2.2","2020_September",8.1861,"ARPA","HP",159.3971631,100,-0.56,-0.56,1.593971631,1.593971631,9.7144,2,2.2
"158","2020_September_ARPA_2.2","2020_September",8.2899,"ARPA","HP",136.47252,85.6179102223934,-0.56,-2.18,1.3647252,1.593971631,9.7028,2,2.2
"159","2020_September_ARPA_2.2","2020_September",8.0157,"ARPA","HP",146.9157695,92.1696262610586,-0.56,-2.19,1.469157695,1.593971631,9.1756,2,2.2
"160","2020_September_ARPA_2.2","2020_September",7.787,"ARPA","HP",138.2918817,86.7593117784917,-0.56,-2.46,1.382918817,1.593971631,8.6711,2,2.2
"161","2020_September_ARPA_2.2","2020_September",8.6493,"ARPA","HP",131.2470477,82.3396383897123,-0.56,-2.67,1.312470477,1.593971631,9.7607,2,2.2
"162","2020_September_ARPA_2.2","2020_September",8.8224,"ARPA","HP",78.83763031,49.4598704122106,-0.56,-3.55,0.7883763031,1.593971631,10.0853,2,2.2
"163","2020_September_ARPA_2.2","2020_September",7.0983,"ARPA","HP",95.48599671,59.9044517813002,-0.56,-4,0.9548599671,1.593971631,7.9677,2,2.2
"164","2020_September_ARPA_2.2","2020_September",7.9554,"ARPA","HP",100.253841,62.8956243952123,-0.56,-5,1.00253841,1.593971631,8.7058,2,2.2
"165","2020_September_ARPA_2.2","2020_September",7.53,"ARPA","HP",92.23529412,57.865078854719,-0.56,-6,0.9223529412,1.593971631,7.8828,2,2.2
