"","lfm","mpa","fh","fd","gd","tti","prop_ignite","temp_change","lower_temp_max","ignition","sample_wt","dry_wt","fresh_wt","water_wt","location","site","year_month","spp","individual","bins10lfm","bins5lfm","bins20lfm","notes_flam","dw_flam_sample","ww_flam_sample","excess_water","mpa_scaled","dw_flam_sample_scaled","sample_wt_scaled","ww_flam_sample_scaled","lfm_scaled","excess_water_scaled","Species","F.Group"
"24",78.12413793,-3.761,49,30,93,78,100,66.5,308.4,1,2.6752,12.9046,13.471,0.5664,"seki",1,"2020_october","cade","2020_october_cade_1.6","(70,80]","(75,80]","(60,80]",NA,2.56271887165021,0.112481128349788,-2.45023774330042,-0.262896119011974,-0.382106466159894,-0.428766336108863,-0.521789787102495,-0.828484523086827,0.285009490315347,"Ca. decurrens","Gymnosperm"
"25",84.16188209,-3.3,45,17,212,73,100,12.4,248.1,1,3.5841,12.8225,13.4235,0.601,"seki",1,"2020_october","cade","2020_october_cade_1.6","(80,90]","(80,85]","(80,100]",NA,3.42363185830819,0.160468141691809,-3.26316371661638,-0.0552871462113023,0.0252459109733407,-0.0742737172189592,-0.441957909796514,-0.666130676409515,-0.184088226552936,"Ca. decurrens","Gymnosperm"
"26",98.95144746,-2.949,50,24,83,68,100,12.9,240.3,1,3.1948,13.0661,13.9343,0.8682,"seki",1,"2020_october","cade","2020_october_cade_1.6","(90,100]","(95,100]","(80,100]",NA,2.99574261211543,0.199057387884573,-2.79668522423085,0.102783893816975,-0.177215550623377,-0.226109977020741,-0.377760291465194,-0.268441942856905,0.0850924896857361,"Ca. decurrens","Gymnosperm"
"27",101.9871257,-3.128,40,20,195,50,100,13.7,280.6,1,4.2343,7.6145,7.9789,0.3644,"seki",1,"2020_october","arpa","2020_october_arpa_1.5","(100,110]","(100,105]","(100,120]",NA,4.0409175888907,0.193382411109301,-3.8475351777814,0.0221721668509872,0.3173228265503,0.179319748291235,-0.387201263471699,-0.186813104920418,-0.521298904072951,"Ar. patula","Angiosperm"
"28",119.9227373,-0.998,35,14,172,83,90,23.1,247.6,1,3.3096,7.5855,8.0201,0.4346,"seki",1,"2020_october","arpa","2020_october_arpa_1.5","(110,120]","(115,120]","(100,120]",NA,3.13025658034189,0.179343419658109,-2.95091316068378,0.9814066832619,-0.113568485747071,-0.181335246413896,-0.410556729148281,0.295472241825745,-0.00390451033908131,"Ar. patula","Angiosperm"
"29",125.0844912,-0.084,40,35,199,71,90,55.2,324.8,1,4.0787,7.4987,7.8318,0.3331,"seki",1,"2020_october","arpa","2020_october_arpa_1.5","(120,130]","(125,130]","(120,140]",NA,3.90522583441865,0.173474165581348,-3.7317516688373,1.39302187011616,0.253118476519364,0.118632047224815,-0.420320903634284,0.434270869104218,-0.454486203434141,"Ar. patula","Angiosperm"
"30",143.8068756,-1.382,21,20,229,51,100,31.1,270.2,1,3.4052,7.5942,8.1631,0.5689,"seki",1,"2020_october","arpa","2020_october_arpa_1.5","(140,150]","(140,145]","(140,160]",NA,3.16788595509059,0.237314044909409,-2.93057191018118,0.808474263401904,-0.0957636489151587,-0.144048972493911,-0.314115973199832,0.937712393912268,0.00783337783552558,"Ar. patula","Angiosperm"
"31",78.9903360569284,-5.2,14,12,222,90,60,11.6,233.9,1,4.3114,10.11585,8.5565,8.5565,"seki",1,"2020_october","arpa","2020_october_arpa_1.5","(70,80]","(75,80]","(60,80]",NA,5.09711630806989,4.3114,-0.785716308069889,-0.910942348643572,0.817077233384037,0.209390582174403,6.46359131570134,-0.80519261237236,1.24551909460312,"Ar. patula","Angiosperm"
"32",99.48361024,-2.108,31,33,129,48,85,91.9,337.2,1,4.067,12.7318,13.1749,0.4431,"seki",1,"2020_october","arpa","2020_october_arpa_1.5","(90,100]","(95,100]","(80,100]",NA,3.93021811171242,0.136781888287577,-3.79343622342485,0.4815239071041,0.264943903389867,0.11406876893126,-0.481362697548728,-0.2541321821082,-0.490081183386646,"Ar. patula","Angiosperm"
"33",127.4073009,-0.29,37,27,118,93,100,14,253,1,5.6054,7.8917,8.7782,0.8865,"czo",1,"2020_september","cade","2020_september_cade_1.4","(120,130]","(125,130]","(120,140]","glow ended before16:51:32",5.03931730650931,0.566082693490693,-4.47323461301861,1.30025083237877,0.789728870603463,0.714081360965838,0.232828222483444,0.496730801141877,-0.882357827209945,"Ca. decurrens","Gymnosperm"
"34",105.1200243,-1.07,NA,20,131,76,95,63,344.7,1,5.501,7.8866,8.5785,0.6919,"czo",1,"2020_september","cade","2020_september_cade_1.4","(100,110]","(105,110]","(100,120]",NA,5.05731615084222,0.443683849157778,-4.61363230168444,0.94898185453815,0.798245262083542,0.673362877731042,0.0292037657260433,-0.102570029115767,-0.963374103437506,"Ca. decurrens","Gymnosperm"
