"","sample","fresh.wt","dry.wt","water.wt","individual","mpa","spp","year.month","gww.gdw.saturated","RWC","RWD","gww.gdw","gdw.gfw","lfm.outliers.out","lfm.NAs.imputed","LFM"
"134",22,7.9603,7.53,0.4303,"2020_October_ARPA_2.2",-0.098,"ARPA","2020_October",1.705291971,62.9885562277124,37.0114437722876,1.074138792,0.945944248332349,107.4138792,107.4138792,107.4138792
"135",22,7.8702,7.4964,0.3738,"2020_October_ARPA_2.2",-1.212,"ARPA","2020_October",1.705291971,100,0,1.705291971,0.952504383624304,170.5291971,170.5291971,170.5291971
"136",22,13.1765,12.7854,0.3911,"2020_October_ARPA_2.2",-4.78,"ARPA","2020_October",1.705291971,46.3135885074779,53.6864114925221,0.7897819063,0.970318369825067,78.97819063,78.97819063,78.97819063
"137",22,13.1361,12.6862,0.4499,"2020_October_ARPA_2.2",-4.78,"ARPA","2020_October",1.705291971,46.7196368275166,53.2803631724834,0.7967062157,0.965750869740638,79.67062157,79.67062157,79.67062157
"138",23,7.8921,7.5448,0.3473,"2020_October_ARPA_2.3",-0.124,"ARPA","2020_October",1.238226559,82.518913972027,17.481086027973,1.021771109,0.955993968652197,102.1771109,102.1771109,102.1771109
"139",23,8.2285,7.6448,0.5837,"2020_October_ARPA_2.3",-0.895,"ARPA","2020_October",1.238226559,100,0,1.238226559,0.929063620343927,123.8226559,123.8226559,123.8226559
"140",23,8.4882,7.829,0.6592,"2020_October_ARPA_2.3",-1.262,"ARPA","2020_October",1.238226559,88.6551709799014,11.3448290200986,1.097751873,0.922339247425838,109.7751873,109.7751873,109.7751873
"141",23,8.5504,7.9386,0.6118,"2020_October_ARPA_2.3",-3.964,"ARPA","2020_October",1.238226559,68.7195753648828,31.2804246351172,0.8509040334,0.928447791916168,85.09040334,85.09040334,85.09040334
"142",23,12.8862,12.5468,0.3394,"2020_October_ARPA_2.3",-4.467,"ARPA","2020_October",1.238226559,62.6804701820323,37.3195298179677,0.7761262291,0.973661746674737,77.61262291,77.61262291,77.61262291
"143",23,13.1675,12.8732,0.2943,"2020_October_ARPA_2.3",-5.401,"ARPA","2020_October",1.238226559,38.3352639264459,61.6647360735541,0.4746774194,0.977649515853427,47.46774194,47.46774194,47.46774194
"144",23,13.1913,7.415,13.1913,"2020_October_ARPA_2.3",-7.407,"ARPA","2020_October",1.238226559,41.5620425654764,58.4379574345236,0.514632249508614,0.562112907749805,NA,51.4632249508614,51.4632249508614
"145",24,7.8767,7.5427,0.334,"2020_October_ARPA_2.4",-0.046,"ARPA","2020_October",1.094005896,100,0,1.094005896,0.957596455368365,109.4005896,109.4005896,109.4005896
"146",24,8.1149,7.6699,0.445,"2020_October_ARPA_2.4",-1.218,"ARPA","2020_October",1.094005896,89.143540648706,10.856459351294,0.9752355906,0.945162602126952,97.52355906,97.52355906,97.52355906
"147",24,8.2378,7.7544,0.4834,"2020_October_ARPA_2.4",-2.671,"ARPA","2020_October",1.094005896,82.994428112296,17.005571887704,0.9079639369,0.941319284274928,90.79639369,90.79639369,90.79639369
"148",24,13.1992,12.7364,0.4628,"2020_October_ARPA_2.4",-2.804,"ARPA","2020_October",1.094005896,87.6024963854491,12.3975036145509,0.9583764755,0.964937268925389,95.83764755,95.83764755,95.83764755
"149",24,13.064,12.6067,0.4573,"2020_October_ARPA_2.4",-4.2,"ARPA","2020_October",1.094005896,77.8552914581367,22.1447085418633,0.8517414789,0.964995407225964,85.17414789,85.17414789,85.17414789
"150",24,8.0281,7.6118,0.4163,"2020_October_ARPA_2.4",-4.224,"ARPA","2020_October",1.094005896,91.7598538244075,8.24014617559246,1.003858211,0.948144641945168,100.3858211,100.3858211,100.3858211
"151",24,7.5709,7.415,0.1559,"2020_October_ARPA_2.4",-6.578,"ARPA","2020_October",1.094005896,51.7255181045203,48.2744818954797,0.5658802178,0.979407996407296,56.58802178,56.58802178,56.58802178
"152",24,7.9443,7.6379,0.3064,"2020_October_ARPA_2.4",-6.954,"ARPA","2020_October",1.094005896,70.6537882772069,29.3462117227931,0.7729566095,0.961431466586106,77.29566095,77.29566095,77.29566095
"153",25,8.1063,7.6426,0.4637,"2020_October_ARPA_2.5",-0.11,"ARPA","2020_October",1.116273471,100,0,1.116273471,0.942797577193047,111.6273471,111.6273471,111.6273471
"154",25,8.1113,7.6606,0.4507,"2020_October_ARPA_2.5",-1.998,"ARPA","2020_October",1.116273471,89.2668822459188,10.7331177540812,0.9964625249,0.944435540542206,99.64625249,99.64625249,99.64625249
"155",25,8.0947,7.6277,0.467,"2020_October_ARPA_2.5",-2.164,"ARPA","2020_October",1.116273471,99.2070820251537,0.792917974846333,1.107422338,0.942307929880045,110.7422338,110.7422338,110.7422338
"156",25,7.8713,7.5616,0.3097,"2020_October_ARPA_2.5",-3.564,"ARPA","2020_October",1.116273471,85.1829827639073,14.8170172360927,0.9508750384,0.96065452974731,95.08750384,95.08750384,95.08750384
"157",25,13.3321,12.8087,0.5234,"2020_October_ARPA_2.5",-3.725,"ARPA","2020_October",1.116273471,78.8698937556315,21.1301062443685,0.8804037006,0.960741368576593,88.04037006,88.04037006,88.04037006
"158",25,13.0552,12.6968,0.3584,"2020_October_ARPA_2.5",-4.637,"ARPA","2020_October",1.116273471,71.4596654783351,28.5403345216649,0.7976852882,0.972547337459403,79.76852882,79.76852882,79.76852882
"159",25,12.7065,12.4462,0.2603,"2020_October_ARPA_2.5",-4.637,"ARPA","2020_October",1.116273471,71.4596654783351,28.5403345216649,0.7976852882,0.979514421752646,79.76852882,79.76852882,79.76852882
"160",11,8.0848,7.5583,0.5265,"2020_October_CADE_1.1",-0.336,"CADE","2020_October",1.509893892,100,0,1.509893892,0.934877795369088,150.9893892,150.9893892,150.9893892
"161",11,13.5633,12.7021,0.8612,"2020_October_CADE_1.1",-0.596,"CADE","2020_October",1.509893892,85.3014332673605,14.6985667326395,1.28796113069233,0.936505127808129,NA,128.796113069233,128.796113069233
"162",11,8.2865,7.7157,0.5708,"2020_October_CADE_1.1",-1.271,"CADE","2020_October",1.509893892,80.2291616926416,19.7708383073584,1.211375212,0.931116876847885,121.1375212,121.1375212,121.1375212
"163",11,13.6454,12.9307,0.7147,"2020_October_CADE_1.1",-2.297,"CADE","2020_October",1.509893892,73.4436804384397,26.5563195615603,1.108921645,0.947623374910226,110.8921645,110.8921645,110.8921645
"164",11,13.393,12.8178,0.5752,"2020_October_CADE_1.1",-2.323,"CADE","2020_October",1.509893892,60.449686135958,39.550313864042,0.9127261187,0.957052191443291,91.27261187,91.27261187,91.27261187
"165",11,13.9999,13.1106,0.8893,"2020_October_CADE_1.1",-2.844,"CADE","2020_October",1.509893892,67.4200761651932,32.5799238348068,1.017971612,0.936478117700841,101.7971612,101.7971612,101.7971612
"166",11,13.4834,12.8819,0.6015,"2020_October_CADE_1.1",-2.875,"CADE","2020_October",1.509893892,57.8693150180649,42.1306849819351,0.8737652528,0.955389590162719,87.37652528,87.37652528,87.37652528
"167",11,7.7972,7.5568,0.2404,"2020_October_CADE_1.1",-4.22,"CADE","2020_October",1.509893892,47.5983516264201,52.4016483735799,0.7186846039,0.969168419432617,71.86846039,71.86846039,71.86846039
"168",11,8.9012,12.60195,8.9012,"2020_October_CADE_1.1",-4.448,"CADE","2020_October",1.509893892,59.0376599757977,40.9623400242023,0.891406021954297,1.41575854940907,NA,89.1406021954297,89.1406021954297
"169",11,13.8059,12.60195,13.8059,"2020_October_CADE_1.1",-4.764,"CADE","2020_October",1.509893892,56.8831032883278,43.1168967116722,0.858874502130513,0.912794529874909,NA,85.8874502130513,85.8874502130513
"170",12,8.0114,7.5449,0.4665,"2020_October_CADE_1.2",-0.318,"CADE","2020_October",1.614745587,100,0,1.614745587,0.941770477070175,161.4745587,161.4745587,161.4745587
"171",12,13.3509,12.6789,0.672,"2020_October_CADE_1.2",-0.994,"CADE","2020_October",1.614745587,82.6379329191503,17.3620670808497,1.334392375,0.949666314630474,133.4392375,133.4392375,133.4392375
"172",12,13.3509,12.6789,0.672,"2020_October_CADE_1.2",-0.994,"CADE","2020_October",1.614745587,82.6379329191503,17.3620670808497,1.334392375,0.949666314630474,133.4392375,133.4392375,133.4392375
"173",12,13.4912,12.8127,0.6785,"2020_October_CADE_1.2",-1.212,"CADE","2020_October",1.614745587,75.5465717213321,24.4534282786679,1.219884933,0.949707957779886,121.9884933,121.9884933,121.9884933
"174",12,8.0376,7.6768,0.3608,"2020_October_CADE_1.2",-1.251,"CADE","2020_October",1.614745587,77.2349711954965,22.7650288045035,1.247148289,0.955110978401513,124.7148289,124.7148289,124.7148289
"175",12,13.3275,12.7698,0.5577,"2020_October_CADE_1.2",-1.909,"CADE","2020_October",1.614745587,72.2853673914391,27.7146326085609,1.16722478,0.958154192459201,116.722478,116.722478,116.722478
"176",12,13.3245,12.7962,0.5283,"2020_October_CADE_1.2",-2.471,"CADE","2020_October",1.614745587,63.2094827951371,36.7905172048629,1.020672334,0.960351232691658,102.0672334,102.0672334,102.0672334
"177",12,13.303,12.71545,0.5937,"2020_October_CADE_1.2",-2.821,"CADE","2020_October",1.614745587,65.5770282596086,34.4229717403914,1.05890216990777,0.955833270690822,NA,105.890216990777,105.890216990777
"178",12,12.8746,12.5198,0.3548,"2020_October_CADE_1.2",-3.296,"CADE","2020_October",1.614745587,54.8626756643367,45.1373243356633,0.8858926342,0.972441862271449,88.58926342,88.58926342,88.58926342
"179",12,7.8369,7.6179,0.219,"2020_October_CADE_1.2",-5,"CADE","2020_October",1.614745587,32.1386446371505,67.8613553628495,0.518957346,0.972055276959002,51.8957346,51.8957346,51.8957346
"180",13,8.0124,7.5462,0.4662,"2020_October_CADE_1.3",-0.682,"CADE","2020_October",1.332118267,99.1694323038662,0.830567696133826,1.321054123,0.941815186460985,132.1054123,132.1054123,132.1054123
"181",13,8.1969,7.6281,0.5688,"2020_October_CADE_1.3",-1.38,"CADE","2020_October",1.332118267,92.481939593431,7.51806040656898,1.231968811,0.930607912747502,123.1968811,123.1968811,123.1968811
"182",13,8.9032,7.9165,0.9867,"2020_October_CADE_1.3",-1.802,"CADE","2020_October",1.332118267,100,0,1.332118267,0.889174678767185,133.2118267,133.2118267,133.2118267
"183",13,13.5765,12.812,0.7645,"2020_October_CADE_1.3",-2.091,"CADE","2020_October",1.332118267,89.4758330042478,10.5241669957522,1.191923916,0.943689463411041,119.1923916,119.1923916,119.1923916
"184",13,13.456,12.7896,0.6664,"2020_October_CADE_1.3",-2.661,"CADE","2020_October",1.332118267,71.5980940376971,28.4019059623029,0.9537712895,0.950475624256837,95.37712895,95.37712895,95.37712895
"185",13,13.8228,13.0655,0.7573,"2020_October_CADE_1.3",-3.416,"CADE","2020_October",1.332118267,65.0673077212596,34.9326922787404,0.866773492,0.945213704893365,86.6773492,86.6773492,86.6773492
"186",13,13.6198,12.9036,0.7162,"2020_October_CADE_1.3",-3.528,"CADE","2020_October",1.332118267,76.5868876115337,23.4131123884663,1.02022792,0.947414793168769,102.022792,102.022792,102.022792
"187",13,13.8001,13.0176,0.7825,"2020_October_CADE_1.3",-5.176,"CADE","2020_October",1.332118267,68.1450471994766,31.8549528005234,0.9077726218,0.943297512336867,90.77726218,90.77726218,90.77726218
"188",13,13.923,13.2005,0.7225,"2020_October_CADE_1.3",-6.316,"CADE","2020_October",1.332118267,53.4459263893571,46.5540736106429,0.7119629484,0.948107448107448,71.19629484,71.19629484,71.19629484
"189",14,7.8433,7.461,0.3823,"2020_October_CADE_1.4",-0.218,"CADE","2020_October",1.519475358,100,0,1.519475358,0.951257761401451,151.9475358,151.9475358,151.9475358
"190",14,8.1905,7.6237,0.5668,"2020_October_CADE_1.4",-0.925,"CADE","2020_October",1.519475358,87.9357589423968,12.0642410576032,1.336162188,0.930797875587571,133.6162188,133.6162188,133.6162188
"191",14,7.9401,7.5053,0.4348,"2020_October_CADE_1.4",-1.234,"CADE","2020_October",1.519475358,86.7914466040324,13.2085533959676,1.318774644,0.945239984383068,131.8774644,131.8774644,131.8774644
"192",14,13.4797,12.7586,0.7211,"2020_October_CADE_1.4",-2.224,"CADE","2020_October",1.519475358,86.8701624577448,13.1298375422552,1.319970712,0.946504744170864,131.9970712,131.9970712,131.9970712
"193",14,12.81,12.4743,0.3357,"2020_October_CADE_1.4",-2.7,"CADE","2020_October",1.519475358,73.8160774437515,26.1839225562485,1.121617107,0.973793911007026,112.1617107,112.1617107,112.1617107
"194",14,12.9904,12.4912,0.4992,"2020_October_CADE_1.4",-2.941,"CADE","2020_October",1.519475358,63.2648660367416,36.7351339632584,0.9612940497,0.961571622120951,96.12940497,96.12940497,96.12940497
"195",14,13.0423,12.6841,0.3582,"2020_October_CADE_1.4",-3.966,"CADE","2020_October",1.519475358,53.760379093953,46.239620906047,0.8168757127,0.972535519041887,81.68757127,81.68757127,81.68757127
"196",15,8.1281,7.6256,0.5025,"2020_October_CADE_1.5",-0.258,"CADE","2020_October",1.410973837,91.9775329611587,8.02246703884134,1.297778926,0.938177433840627,129.7778926,129.7778926,129.7778926
"197",15,7.8542,7.4659,0.3883,"2020_October_CADE_1.5",-1.216,"CADE","2020_October",1.410973837,100,0,1.410973837,0.950561483028189,141.0973837,141.0973837,141.0973837
"198",15,13.1833,12.5807,0.6026,"2020_October_CADE_1.5",-1.932,"CADE","2020_October",1.410973837,93.6580958020981,6.34190419790187,1.321491228,0.954290655602163,132.1491228,132.1491228,132.1491228
"199",15,8.603,7.8124,0.7906,"2020_October_CADE_1.5",-2.391,"CADE","2020_October",1.410973837,91.2576914067897,8.7423085932103,1.28762215,0.908101824944787,128.762215,128.762215,128.762215
"200",15,14.0152,13.0156,0.9996,"2020_October_CADE_1.5",-2.413,"CADE","2020_October",1.410973837,85.5922279585117,14.4077720414883,1.207683943,0.928677435926708,120.7683943,120.7683943,120.7683943
"201",15,13.0185,12.5116,0.5069,"2020_October_CADE_1.5",-2.795,"CADE","2020_October",1.410973837,73.951301196239,26.048698803761,1.043433512,0.961063102507969,104.3433512,104.3433512,104.3433512
"202",15,12.8525,12.495,0.3575,"2020_October_CADE_1.5",-3.071,"CADE","2020_October",1.410973837,68.22054519782,31.77945480218,0.9625740442,0.972184399922194,96.25740442,96.25740442,96.25740442
"203",15,7.9354,7.6294,0.306,"2020_October_CADE_1.5",-5.086,"CADE","2020_October",1.410973837,50.3415717622551,49.6584282377449,0.7103064067,0.96143861683091,71.03064067,71.03064067,71.03064067
"204",16,8.4541,7.7446,0.7095,"2020_October_CADE_1.6",-0.2,"CADE","2020_October",1.290838068,99.0704607109557,0.929539289044257,1.278839221,0.916076223370909,127.8839221,127.8839221,127.8839221
"205",16,13.3649,12.7547,0.6102,"2020_October_CADE_1.6",-0.612,"CADE","2020_October",1.290838068,93.2746939254351,6.72530607456488,1.204025257,0.954343092727966,120.4025257,120.4025257,120.4025257
"206",16,9.1434,8.0529,1.0905,"2020_October_CADE_1.6",-0.673,"CADE","2020_October",1.290838068,100,0,1.290838068,0.880733643939891,129.0838068,129.0838068,129.0838068
"207",16,8.011,7.5889,0.4221,"2020_October_CADE_1.6",-1.784,"CADE","2020_October",1.290838068,90.6059473294059,9.39405267059415,1.16957606,0.947309948820372,116.957606,116.957606,116.957606
"208",16,8.389,8.0021,0.3869,"2020_October_CADE_1.6",-1.949,"CADE","2020_October",1.290838068,37.7443342103233,62.2556657896767,0.4872182345,0.953880081058529,48.72182345,48.72182345,48.72182345
"209",16,13.3752,12.7815,0.5937,"2020_October_CADE_1.6",-2.783,"CADE","2020_October",1.290838068,79.4221645933051,20.5778354066949,1.025211535,0.955611878700879,102.5211535,102.5211535,102.5211535
"210",16,13.9343,13.0661,0.8682,"2020_October_CADE_1.6",-2.949,"CADE","2020_October",1.290838068,76.6567472040188,23.3432527959812,0.9895144746,0.937693317927704,98.95144746,98.95144746,98.95144746
"211",16,13.4235,12.8225,0.601,"2020_October_CADE_1.6",-3.3,"CADE","2020_October",1.290838068,65.1994112789057,34.8005887210943,0.8416188209,0.955227772190561,84.16188209,84.16188209,84.16188209
"212",16,13.471,12.9046,0.5664,"2020_October_CADE_1.6",-3.761,"CADE","2020_October",1.290838068,60.5220281820818,39.4779718179182,0.7812413793,0.957954123673076,78.12413793,78.12413793,78.12413793
"213",16,14.0608,7.8358,14.0608,"2020_October_CADE_1.6",-6.379,"CADE","2020_October",1.290838068,53.656128178857,46.343871821143,0.692613728347562,0.557279813381884,NA,69.2613728347562,69.2613728347562
"214",21,7.9812,7.5319,0.4493,"2020_October_CADE_2.1",-0.18,"CADE","2020_October",1.510759919,100,0,1.510759919,0.943705207237007,151.0759919,151.0759919,151.0759919
"215",21,8.3823,12.6087,0.57435,"2020_October_CADE_2.1",-0.789,"CADE","2020_October",1.510759919,83.9373735143693,16.0626264856307,1.26809219611641,1.50420528971762,NA,126.809219611641,126.809219611641
"216",21,8.2139,7.6554,0.5585,"2020_October_CADE_2.1",-1.768,"CADE","2020_October",1.510759919,84.6534244730648,15.3465755269352,1.278910007,0.932005502867091,127.8910007,127.8910007,127.8910007
"217",21,8.1223,7.6007,0.5216,"2020_October_CADE_2.1",-2.192,"CADE","2020_October",1.510759919,80.9321871478641,19.0678128521359,1.222691045,0.935781736700196,122.2691045,122.2691045,122.2691045
"218",21,13.1075,12.6368,0.4707,"2020_October_CADE_2.1",-2.461,"CADE","2020_October",1.510759919,61.8798523936748,38.1201476063252,0.9348560079,0.964089261872973,93.48560079,93.48560079,93.48560079
"219",21,13.303,12.7216,0.5814,"2020_October_CADE_2.1",-3.037,"CADE","2020_October",1.510759919,67.6819274287353,32.3180725712647,1.022511432,0.956295572427272,102.2511432,102.2511432,102.2511432
"220",21,8.0807,7.6752,0.4055,"2020_October_CADE_2.1",-3.919,"CADE","2020_October",1.510759919,53.9730480631053,46.0269519368947,0.8154031772,0.949818703825164,81.54031772,81.54031772,81.54031772
"221",21,13.4424,12.7952,0.6472,"2020_October_CADE_2.1",-4.171,"CADE","2020_October",1.510759919,63.6732579016746,36.3267420983254,0.9619500595,0.951853835624591,96.19500595,96.19500595,96.19500595
"222",21,7.8542,7.6321,0.2221,"2020_October_CADE_2.1",-6.708,"CADE","2020_October",1.510759919,37.0027958095438,62.9972041904562,0.559023408,0.971722135927275,55.9023408,55.9023408,55.9023408
"223",22,7.9811,7.531,0.4501,"2020_October_CADE_2.2",-0.774,"CADE","2020_October",1.396958411,100,0,1.396958411,0.943604265076243,139.6958411,139.6958411,139.6958411
"224",22,13.4409,12.6908,0.7501,"2020_October_CADE_2.2",-0.998,"CADE","2020_October",1.396958411,79.5602722492216,20.4397277507784,1.111423915,0.944192725189533,111.1423915,111.1423915,111.1423915
"225",22,13.8826,12.9606,0.922,"2020_October_CADE_2.2",-1.009,"CADE","2020_October",1.396958411,85.3271276090982,14.6728723909018,1.191984486,0.933585927708066,119.1984486,119.1984486,119.1984486
"226",22,13.0415,12.5274,0.5141,"2020_October_CADE_2.2",-1.127,"CADE","2020_October",1.396958411,91.6597308064027,8.34026919359734,1.280448319,0.960579687919334,128.0448319,128.0448319,128.0448319
"227",22,8.3935,7.7946,0.5989,"2020_October_CADE_2.2",-2.02,"CADE","2020_October",1.396958411,78.6492624510924,21.3507375489076,1.098697487,0.928647167451004,109.8697487,109.8697487,109.8697487
"228",22,13.3202,12.7093,0.6109,"2020_October_CADE_2.2",-2.601,"CADE","2020_October",1.396958411,73.8694629614138,26.1305370385862,1.031925676,0.954137325265387,103.1925676,103.1925676,103.1925676
"229",22,13.7934,12.8838,0.9096,"2020_October_CADE_2.2",-2.871,"CADE","2020_October",1.396958411,83.6174271046355,16.3825728953645,1.168100681,0.934055417808517,116.8100681,116.8100681,116.8100681
"230",22,8.067,7.669,0.398,"2020_October_CADE_2.2",-3.129,"CADE","2020_October",1.396958411,59.8539260164131,40.1460739835869,0.8361344538,0.950663195735713,83.61344538,83.61344538,83.61344538
"231",22,8.2752,7.7963,0.4789,"2020_October_CADE_2.2",-4.018,"CADE","2020_October",1.396958411,59.8283104005736,40.1716895994264,0.8357766143,0.942128286929621,83.57766143,83.57766143,83.57766143
"232",23,8.4665,7.788,0.6785,"2020_October_CADE_2.3",-0.301,"CADE","2020_October",1.326933936,92.8339050332345,7.16609496676554,1.23184459,0.9198606271777,123.184459,123.184459,123.184459
"233",23,8.3105,7.7191,0.5914,"2020_October_CADE_2.3",-1.224,"CADE","2020_October",1.326933936,94.5859733441922,5.41402665580783,1.255093379,0.928837013416762,125.5093379,125.5093379,125.5093379
"234",23,8.3573,7.6523,0.705,"2020_October_CADE_2.3",-1.52,"CADE","2020_October",1.326933936,100,0,1.326933936,0.915642611848324,132.6933936,132.6933936,132.6933936
"235",23,13.9788,13.0589,0.9199,"2020_October_CADE_2.3",-1.58,"CADE","2020_October",1.326933936,74.7039113859848,25.2960886140152,0.9912715517,0.934193206856096,99.12715517,99.12715517,99.12715517
"236",23,13.0432,12.5437,0.4995,"2020_October_CADE_2.3",-1.721,"CADE","2020_October",1.326933936,89.0330421091891,10.9669578908109,1.18140965,0.961704183022571,118.140965,118.140965,118.140965
"237",23,13.2296,12.6908,13.2296,"2020_October_CADE_2.3",-2.028,"CADE","2020_October",1.326933936,85.9530216287923,14.0469783712077,1.14053981300986,0.959273145068634,NA,114.053981300986,114.053981300986
"238",23,8.3699,7.7637,0.6062,"2020_October_CADE_2.3",-2.684,"CADE","2020_October",1.326933936,86.3596669668715,13.6403330331285,1.145935728,0.927573806138664,114.5935728,114.5935728,114.5935728
"239",23,8.186,7.6942,0.4918,"2020_October_CADE_2.3",-2.937,"CADE","2020_October",1.326933936,76.5129750212372,23.4870249787628,1.015276631,0.939921817737601,101.5276631,101.5276631,101.5276631
"240",23,8.2476,7.8358,0.4118,"2020_October_CADE_2.3",-6.08,"CADE","2020_October",1.326933936,45.2984220233252,54.7015779766748,0.6010801343,0.950070323488045,60.10801343,60.10801343,60.10801343
"241",24,8.1955,7.6239,0.5716,"2020_October_CADE_2.4",-0.154,"CADE","2020_October",1.422244339,100,0,1.422244339,0.930254407906778,142.2244339,142.2244339,142.2244339
"242",24,13.0412,12.552,0.4892,"2020_October_CADE_2.4",-1.209,"CADE","2020_October",1.422244339,88.7189582267692,11.2810417732308,1.261800361,0.962488114590682,126.1800361,126.1800361,126.1800361
"243",24,8.1185,7.5848,0.5337,"2020_October_CADE_2.4",-1.72,"CADE","2020_October",1.422244339,87.9840508895849,12.0159491104151,1.251348183,0.934261255157973,125.1348183,125.1348183,125.1348183
"244",24,8.2883,7.7265,0.5618,"2020_October_CADE_2.4",-2.404,"CADE","2020_October",1.422244339,79.3191731593174,20.6808268406826,1.12811245,0.932217704474983,112.811245,112.811245,112.811245
"245",24,8.1419,7.6959,0.446,"2020_October_CADE_2.4",-2.761,"CADE","2020_October",1.422244339,76.784738814137,23.215261185863,1.092066601,0.945221631314558,109.2066601,109.2066601,109.2066601
"246",24,13.1416,12.7924,13.1416,"2020_October_CADE_2.4",-3.49,"CADE","2020_October",1.422244339,69.6104060851592,30.3895939148408,0.990030059901088,0.973427893102819,NA,99.0030059901088,99.0030059901088
"247",24,13.457,12.7878,0.6692,"2020_October_CADE_2.4",-3.729,"CADE","2020_October",1.422244339,62.4368276216426,37.5631723783574,0.8880042463,0.95027123430185,88.80042463,88.80042463,88.80042463
"248",24,7.9504,7.6225,0.3279,"2020_October_CADE_2.4",-4.413,"CADE","2020_October",1.422244339,57.8837816277643,42.1162183722357,0.8232488074,0.958756792111089,82.32488074,82.32488074,82.32488074
"249",24,7.88,7.6661,0.2139,"2020_October_CADE_2.4",-7.685,"CADE","2020_October",1.422244339,33.8653678691141,66.1346321308859,0.4816482774,0.972855329949239,48.16482774,48.16482774,48.16482774
"250",25,8.2993,7.6206,0.6787,"2020_October_CADE_2.5",-0.308,"CADE","2020_October",1.582789179,100,0,1.582789179,0.918222018724471,158.2789179,158.2789179,158.2789179
"251",25,8.3763,7.6683,0.708,"2020_October_CADE_2.5",-0.886,"CADE","2020_October",1.582789179,86.187211038546,13.812788961454,1.36416185,0.915475806740446,136.416185,136.416185,136.416185
"252",25,8.3684,7.6538,0.7146,"2020_October_CADE_2.5",-0.901,"CADE","2020_October",1.582789179,86.1934859108611,13.8065140891389,1.364261168,0.91460733234549,136.4261168,136.4261168,136.4261168
"253",25,7.2523,6.6744,0.5779,"2020_October_CADE_2.5",-1.916,"CADE","2020_October",1.582789179,80.4217962751185,19.5782037248815,1.272907489,0.92031493457248,127.2907489,127.2907489,127.2907489
"254",25,8.2534,7.6894,0.564,"2020_October_CADE_2.5",-2.305,"CADE","2020_October",1.582789179,79.9849583758116,20.0150416241884,1.265993266,0.931664526134684,126.5993266,126.5993266,126.5993266
"255",25,13.0589,12.6064,0.4525,"2020_October_CADE_2.5",-2.899,"CADE","2020_October",1.582789179,58.8730903119221,41.1269096880779,0.9318369028,0.965349302008592,93.18369028,93.18369028,93.18369028
"256",25,12.9903,12.71545,12.9903,"2020_October_CADE_2.5",-2.899,"CADE","2020_October",1.582789179,66.3936961246668,33.6063038753332,1.05087223779937,0.978841905113816,NA,105.087223779937,105.087223779937
"257",25,7.5674,7.3748,0.1926,"2020_October_CADE_2.5",-4.879,"CADE","2020_October",1.582789179,49.8296171823904,50.1703828176096,0.7886977887,0.974548722150276,78.86977887,78.86977887,78.86977887
"258",25,7.8903,7.5733,0.317,"2020_October_CADE_2.5",-6,"CADE","2020_October",1.582789179,50.2583080585996,49.7416919414004,0.7954830615,0.959824087804013,79.54830615,79.54830615,79.54830615
"259",11,7.709,7.4933,0.2157,"2020_October_CECO_1.1",-4.418,"CECO","2020_October",1.106707317,60.7172832851163,39.2827167148837,0.6719626168,0.972019717213646,67.19626168,67.19626168,67.19626168
"260",11,12.6903,12.5005,0.1898,"2020_October_CECO_1.1",-7.354,"CECO","2020_October",1.106707317,46.4642981663778,53.5357018336222,0.5142237876,0.985043694790509,51.42237876,51.42237876,51.42237876
"261",13,12.684,12.4434,0.2406,"2020_October_CECO_1.3",-3.338,"CECO","2020_October",1.182514359,75.6093496028322,24.3906503971678,0.8940914158,0.981031220435194,89.40914158,89.40914158,89.40914158
"262",14,7.8567,7.6299,0.2268,"2020_October_CECO_1.4",-8,"CECO","2020_October",1.304599659,44.0340514530213,55.9659485469787,0.5744680851,0.971132918400855,57.44680851,57.44680851,57.44680851
"263",15,12.9261,12.5799,0.3462,"2020_October_CECO_1.5",-4.225,"CECO","2020_October",1.183898305,68.2754530086095,31.7245469913905,0.8083119309,0.973216979599415,80.83119309,80.83119309,80.83119309
"264",16,12.5998,12.3282,0.2716,"2020_October_CECO_1.6",-2.84,"CECO","2020_October",1.281349749,75.0846566794778,24.9153433205222,0.9620970599,0.978444102287338,96.20970599,96.20970599,96.20970599
"265",21,7.5645,7.4253,0.1392,"2020_October_CECO_2.1",-7.167,"CECO","2020_October",1.074008811,59.5350827992416,40.4649172007584,0.6394120349,0.98159825500694,63.94120349,63.94120349,63.94120349
"266",21,12.4813,12.397,0.0843,"2020_October_CECO_2.1",-9,"CECO","2020_October",1.074008811,22.8237790592949,77.1762209407051,0.2451293981,0.993245895860207,24.51293981,24.51293981,24.51293981
"267",23,7.7557,7.496,0.2597,"2020_October_CECO_2.3",-0.775,"CECO","2020_October",1.084795322,100,0,1.084795322,0.966514950294622,108.4795322,108.4795322,108.4795322
"268",23,12.5841,12.3646,0.2195,"2020_October_CECO_2.3",-5.94,"CECO","2020_October",1.084795322,51.5916160080934,48.4083839919066,0.559663437,0.982557354121471,55.9663437,55.9663437,55.9663437
"269",24,12.5877,12.315,0.2727,"2020_October_CECO_2.4",-2.274,"CECO","2020_October",1.235459286,76.1392307265397,23.8607692734603,0.9406691963,0.978335994661455,94.06691963,94.06691963,94.06691963
