date,sample,fresh.weight,dry.weight,water.potential,spp,fresh.weight.saturated.excel,RWD.excel,TLP.excel,RWC.at.tlp.excel,Po,SWC,
09.11.2021,5,0.3212,0.1907,-2.961,ADFA,0.3521,19.13,-2.929,78.21,-1.982746007,0.74777463,
09.11.2021,5,0.3169,0.1907,-3.009,ADFA,0.3521,21.79,-2.929,78.21,-1.982746007,0.74777463,
09.11.2021,5,0.3134,0.1907,-3.032,ADFA,0.3521,23.96,-2.929,78.21,-1.982746007,0.74777463,
09.11.2021,5,0.3083,0.1907,-3.204,ADFA,0.3521,27.12,-2.929,78.21,-1.982746007,0.74777463,
09.11.2021,5,0.3103,0.1907,-3.324,ADFA,0.3521,25.88,-2.929,78.21,-1.982746007,0.74777463,
09.11.2021,5,0.3009,0.1907,-3.647,ADFA,0.3521,31.71,-2.929,78.21,-1.982746007,0.74777463,
09.11.2021,5,0.3032,0.1907,-3.738,ADFA,0.3521,30.28,-2.929,78.21,-1.982746007,0.74777463,
09.11.2021,5,0.297,0.1907,-3.829,ADFA,0.3521,34.13,-2.929,78.21,-1.982746007,0.74777463,
09.11.2021,5,0.2989,0.1907,-4.021,ADFA,0.3521,32.95,-2.929,78.21,-1.982746007,0.74777463,
09.11.2021,6,1.2293,0.6216,-0.132,ADFA,1.2395,1.65,-2.811298951,85.82108384,-1.569067111,0.690058044,
09.11.2021,6,1.2283,0.6216,-0.327,ADFA,1.2395,1.81,-2.811298951,85.82108384,-1.569067111,0.690058044,
09.11.2021,6,1.2218,0.6216,-0.579,ADFA,1.2395,2.87,-2.811298951,85.82108384,-1.569067111,0.690058044,
09.11.2021,6,1.2126,0.6216,-0.799,ADFA,1.2395,4.36,-2.811298951,85.82108384,-1.569067111,0.690058044,
09.11.2021,6,1.2188,0.6216,-0.842,ADFA,1.2395,3.35,-2.811298951,85.82108384,-1.569067111,0.690058044,
09.11.2021,6,1.2168,0.6216,-0.901,ADFA,1.2395,3.68,-2.811298951,85.82108384,-1.569067111,0.690058044,
09.11.2021,6,1.2099,0.6216,-0.943,ADFA,1.2395,4.79,-2.811298951,85.82108384,-1.569067111,0.690058044,
09.11.2021,6,1.2068,0.6216,-0.943,ADFA,1.2395,5.29,-2.811298951,85.82108384,-1.569067111,0.690058044,
09.11.2021,6,1.2018,0.6216,-0.968,ADFA,1.2395,6.1,-2.811298951,85.82108384,-1.569067111,0.690058044,
09.11.2021,6,1.2006,0.6216,-1.055,ADFA,1.2395,6.3,-2.811298951,85.82108384,-1.569067111,0.690058044,
09.11.2021,6,1.1948,0.6216,-1.227,ADFA,1.2395,7.24,-2.811298951,85.82108384,-1.569067111,0.690058044,
09.11.2021,6,1.1924,0.6216,-1.254,ADFA,1.2395,7.62,-2.811298951,85.82108384,-1.569067111,0.690058044,
09.11.2021,6,1.1979,0.6216,-1.267,ADFA,1.2395,6.73,-2.811298951,85.82108384,-1.569067111,0.690058044,
09.11.2021,6,1.1892,0.6216,-1.396,ADFA,1.2395,8.14,-2.811298951,85.82108384,-1.569067111,0.690058044,
09.11.2021,6,1.1861,0.6216,-1.422,ADFA,1.2395,8.64,-2.811298951,85.82108384,-1.569067111,0.690058044,
09.11.2021,6,1.1837,0.6216,-1.457,ADFA,1.2395,9.03,-2.811298951,85.82108384,-1.569067111,0.690058044,
09.11.2021,6,1.1811,0.6216,-1.562,ADFA,1.2395,9.45,-2.811298951,85.82108384,-1.569067111,0.690058044,
09.11.2021,6,1.1782,0.6216,-1.723,ADFA,1.2395,9.92,-2.811298951,85.82108384,-1.569067111,0.690058044,
09.11.2021,6,1.1732,0.6216,-1.812,ADFA,1.2395,10.73,-2.811298951,85.82108384,-1.569067111,0.690058044,
09.11.2021,6,1.1669,0.6216,-1.963,ADFA,1.2395,11.75,-2.811298951,85.82108384,-1.569067111,0.690058044,
09.11.2021,6,1.1622,0.6216,-2.131,ADFA,1.2395,12.51,-2.811298951,85.82108384,-1.569067111,0.690058044,
09.11.2021,6,1.1591,0.6216,-2.489,ADFA,1.2395,13.01,-2.811298951,85.82108384,-1.569067111,0.690058044,
09.11.2021,6,1.1589,0.6216,-2.562,ADFA,1.2395,13.05,-2.811298951,85.82108384,-1.569067111,0.690058044,
09.11.2021,6,1.1519,0.6216,-2.757,ADFA,1.2395,14.18,-2.811298951,85.82108384,-1.569067111,0.690058044,
09.11.2021,6,1.1438,0.6216,-3.017,ADFA,1.2395,15.49,-2.811298951,85.82108384,-1.569067111,0.690058044,
09.11.2021,6,1.1396,0.6216,-3.253,ADFA,1.2395,16.17,-2.811298951,85.82108384,-1.569067111,0.690058044,
09.11.2021,6,1.1289,0.6216,-3.581,ADFA,1.2395,17.9,-2.811298951,85.82108384,-1.569067111,0.690058044,
09.11.2021,6,1.1247,0.6216,-3.881,ADFA,1.2395,18.58,-2.811298951,85.82108384,-1.569067111,0.690058044,
09.11.2021,6,1.1134,0.6216,-4.013,ADFA,1.2395,20.41,-2.811298951,85.82108384,-1.569067111,0.690058044,
09.11.2021,6,1.1189,0.6216,-4.073,ADFA,1.2395,19.52,-2.811298951,85.82108384,-1.569067111,0.690058044,
10.17.2020,2,2.7169,1.2865,-0.24,ARPA,2.7156,-0.09,-2.267,92.85,,,
10.17.2020,2,2.7001,1.2865,-0.291,ARPA,2.7156,1.08,-2.267,92.85,,,
10.17.2020,2,2.6962,1.2865,-0.393,ARPA,2.7156,1.36,-2.267,92.85,,,
10.17.2020,2,2.6936,1.2865,-0.461,ARPA,2.7156,1.54,-2.267,92.85,,,
10.17.2020,2,2.6912,1.2865,-0.521,ARPA,2.7156,1.71,-2.267,92.85,,,
10.17.2020,2,2.6835,1.2865,-0.59,ARPA,2.7156,2.25,-2.267,92.85,,,
10.17.2020,2,2.6884,1.2865,-0.591,ARPA,2.7156,1.9,-2.267,92.85,,,
10.17.2020,2,2.6781,1.2865,-0.753,ARPA,2.7156,2.62,-2.267,92.85,,,
10.17.2020,2,2.6727,1.2865,-0.892,ARPA,2.7156,3,-2.267,92.85,,,
10.17.2020,2,2.6646,1.2865,-1.062,ARPA,2.7156,3.57,-2.267,92.85,,,
10.17.2020,2,2.6588,1.2865,-1.298,ARPA,2.7156,3.97,-2.267,92.85,,,
10.17.2020,2,2.6476,1.2865,-1.528,ARPA,2.7156,4.76,-2.267,92.85,,,
10.17.2020,2,2.6432,1.2865,-1.664,ARPA,2.7156,5.07,-2.267,92.85,,,
10.17.2020,2,2.6356,1.2865,-1.913,ARPA,2.7156,5.6,-2.267,92.85,,,
10.17.2020,2,2.63,1.2865,-1.976,ARPA,2.7156,5.99,-2.267,92.85,,,
10.17.2020,2,2.6204,1.2865,-2.09,ARPA,2.7156,6.66,-2.267,92.85,,,
10.17.2020,2,2.6134,1.2865,-2.159,ARPA,2.7156,7.15,-2.267,92.85,,,
10.17.2020,2,2.6085,1.2865,-2.335,ARPA,2.7156,7.49,-2.267,92.85,,,
10.17.2020,2,2.6014,1.2865,-2.398,ARPA,2.7156,7.99,-2.267,92.85,,,
10.17.2020,2,2.5954,1.2865,-2.557,ARPA,2.7156,8.41,-2.267,92.85,,,
10.17.2020,2,2.5004,1.2865,-3.893,ARPA,2.7156,15.06,-2.267,92.85,,,
10.17.2020,3,2.3135,1.0402,-0.138,ARPA,2.3143,0.06,-2.367,88.74,,,
10.17.2020,3,2.2937,1.0402,-0.38,ARPA,2.3143,1.62,-2.367,88.74,,,
10.17.2020,3,2.2859,1.0402,-0.44,ARPA,2.3143,2.23,-2.367,88.74,,,
10.17.2020,3,2.2805,1.0402,-0.574,ARPA,2.3143,2.65,-2.367,88.74,,,
10.17.2020,3,2.2742,1.0402,-0.649,ARPA,2.3143,3.15,-2.367,88.74,,,
10.17.2020,3,2.2545,1.0402,-0.691,ARPA,2.3143,4.69,-2.367,88.74,,,
10.17.2020,3,2.2652,1.0402,-0.745,ARPA,2.3143,3.85,-2.367,88.74,,,
10.17.2020,3,2.2427,1.0402,-0.889,ARPA,2.3143,5.62,-2.367,88.74,,,
10.17.2020,3,2.231,1.0402,-1.05,ARPA,2.3143,6.54,-2.367,88.74,,,
10.17.2020,3,2.217,1.0402,-1.26,ARPA,2.3143,7.64,-2.367,88.74,,,
10.17.2020,3,2.2066,1.0402,-1.496,ARPA,2.3143,8.45,-2.367,88.74,,,
10.17.2020,3,2.1896,1.0402,-1.883,ARPA,2.3143,9.79,-2.367,88.74,,,
10.17.2020,3,2.1825,1.0402,-1.924,ARPA,2.3143,10.35,-2.367,88.74,,,
10.17.2020,3,2.1708,1.0402,-2.296,ARPA,2.3143,11.26,-2.367,88.74,,,
10.17.2020,3,2.1619,1.0402,-2.4,ARPA,2.3143,11.96,-2.367,88.74,,,
10.17.2020,3,2.1519,1.0402,-2.472,ARPA,2.3143,12.75,-2.367,88.74,,,
10.17.2020,3,2.1406,1.0402,-2.67,ARPA,2.3143,13.63,-2.367,88.74,,,
10.17.2020,3,2.1319,1.0402,-2.801,ARPA,2.3143,14.32,-2.367,88.74,,,
10.17.2020,3,2.0237,1.0402,-3.889,ARPA,2.3143,22.81,-2.367,88.74,,,
10.17.2020,4,1.2875,0.9843,-0.14,ARPA,1.2766,-3.72,-2.669,77.21,,,
10.17.2020,4,1.2709,0.9843,-0.293,ARPA,1.2766,1.96,-2.669,77.21,,,
10.17.2020,4,1.2666,0.9843,-0.441,ARPA,1.2766,3.43,-2.669,77.21,,,
10.17.2020,4,1.2644,0.9843,-0.494,ARPA,1.2766,4.18,-2.669,77.21,,,
10.17.2020,4,1.2624,0.9843,-0.57,ARPA,1.2766,4.86,-2.669,77.21,,,
10.17.2020,4,1.2604,0.9843,-0.653,ARPA,1.2766,5.55,-2.669,77.21,,,
10.17.2020,4,1.2572,0.9843,-0.752,ARPA,1.2766,6.64,-2.669,77.21,,,
10.17.2020,4,1.2539,0.9843,-0.843,ARPA,1.2766,7.77,-2.669,77.21,,,
10.17.2020,4,1.2498,0.9843,-0.989,ARPA,1.2766,9.17,-2.669,77.21,,,
10.17.2020,4,1.2448,0.9843,-1.174,ARPA,1.2766,10.89,-2.669,77.21,,,
10.17.2020,4,1.2405,0.9843,-1.314,ARPA,1.2766,12.36,-2.669,77.21,,,
10.17.2020,4,1.2336,0.9843,-1.714,ARPA,1.2766,14.72,-2.669,77.21,,,
10.17.2020,4,1.2289,0.9843,-1.901,ARPA,1.2766,16.32,-2.669,77.21,,,
10.17.2020,4,1.22,0.9843,-2.298,ARPA,1.2766,19.37,-2.669,77.21,,,
10.17.2020,4,1.21,0.9843,-2.571,ARPA,1.2766,22.79,-2.669,77.21,,,
10.17.2020,4,1.1992,0.9843,-2.765,ARPA,1.2766,26.48,-2.669,77.21,,,
10.17.2020,4,1.1885,0.9843,-3.021,ARPA,1.2766,30.15,-2.669,77.21,,,
10.17.2020,4,1.1115,0.9843,-3.599,ARPA,1.2766,56.49,-2.669,77.21,,,
10.17.2020,5,2.2111,0.5523,-0.334,ARPA,2.2232,0.73,-2.357,94.34,,,
10.17.2020,5,2.2057,0.5523,-0.446,ARPA,2.2232,1.05,-2.357,94.34,,,
10.17.2020,5,2.2025,0.5523,-0.483,ARPA,2.2232,1.24,-2.357,94.34,,,
10.17.2020,5,2.2003,0.5523,-0.556,ARPA,2.2232,1.37,-2.357,94.34,,,
10.17.2020,5,2.1985,0.5523,-0.667,ARPA,2.2232,1.48,-2.357,94.34,,,
10.17.2020,5,2.1933,0.5523,-0.721,ARPA,2.2232,1.79,-2.357,94.34,,,
10.17.2020,5,2.1891,0.5523,-0.854,ARPA,2.2232,2.04,-2.357,94.34,,,
10.17.2020,5,2.1837,0.5523,-0.927,ARPA,2.2232,2.37,-2.357,94.34,,,
10.17.2020,5,2.1773,0.5523,-1.119,ARPA,2.2232,2.75,-2.357,94.34,,,
10.17.2020,5,2.1724,0.5523,-1.271,ARPA,2.2232,3.04,-2.357,94.34,,,
10.17.2020,5,2.1618,0.5523,-1.649,ARPA,2.2232,3.68,-2.357,94.34,,,
10.17.2020,5,2.1566,0.5523,-1.667,ARPA,2.2232,3.99,-2.357,94.34,,,
10.17.2020,5,2.1496,0.5523,-1.931,ARPA,2.2232,4.41,-2.357,94.34,,,
10.17.2020,5,2.1432,0.5523,-1.978,ARPA,2.2232,4.79,-2.357,94.34,,,
10.17.2020,5,2.1366,0.5523,-2.141,ARPA,2.2232,5.18,-2.357,94.34,,,
10.17.2020,5,2.1286,0.5523,-2.311,ARPA,2.2232,5.66,-2.357,94.34,,,
10.17.2020,5,2.1212,0.5523,-2.398,ARPA,2.2232,6.11,-2.357,94.34,,,
10.17.2020,5,2.1145,0.5523,-2.526,ARPA,2.2232,6.51,-2.357,94.34,,,
10.17.2020,5,2.1078,0.5523,-2.557,ARPA,2.2232,6.91,-2.357,94.34,,,
10.17.2020,5,2.0176,0.5523,-3.632,ARPA,2.2232,12.31,-2.357,94.34,,,
10.17.2020,6,2.59,1.2243,-0.114,ARPA,2.5784,-0.86,-2.234,92.14,,,
10.17.2020,6,2.5681,1.2243,-0.316,ARPA,2.5784,0.76,-2.234,92.14,,,
10.17.2020,6,2.5626,1.2243,-0.369,ARPA,2.5784,1.17,-2.234,92.14,,,
10.17.2020,6,2.5593,1.2243,-0.402,ARPA,2.5784,1.41,-2.234,92.14,,,
10.17.2020,6,2.5569,1.2243,-0.472,ARPA,2.5784,1.59,-2.234,92.14,,,
10.17.2020,6,2.5533,1.2243,-0.507,ARPA,2.5784,1.85,-2.234,92.14,,,
10.17.2020,6,2.5506,1.2243,-0.51,ARPA,2.5784,2.05,-2.234,92.14,,,
10.17.2020,6,2.5456,1.2243,-0.554,ARPA,2.5784,2.42,-2.234,92.14,,,
10.17.2020,6,2.5404,1.2243,-0.617,ARPA,2.5784,2.81,-2.234,92.14,,,
10.17.2020,6,2.5344,1.2243,-0.755,ARPA,2.5784,3.25,-2.234,92.14,,,
10.17.2020,6,2.5293,1.2243,-0.934,ARPA,2.5784,3.63,-2.234,92.14,,,
10.17.2020,6,2.5142,1.2243,-1.251,ARPA,2.5784,4.74,-2.234,92.14,,,
10.17.2020,6,2.5081,1.2243,-1.531,ARPA,2.5784,5.19,-2.234,92.14,,,
10.17.2020,6,2.5021,1.2243,-1.611,ARPA,2.5784,5.63,-2.234,92.14,,,
10.17.2020,6,2.4958,1.2243,-1.746,ARPA,2.5784,6.1,-2.234,92.14,,,
10.17.2020,6,2.488,1.2243,-1.891,ARPA,2.5784,6.68,-2.234,92.14,,,
10.17.2020,6,2.521,1.2243,-2.043,ARPA,2.5784,4.24,-2.234,92.14,,,
10.17.2020,6,2.4798,1.2243,-2.121,ARPA,2.5784,7.28,-2.234,92.14,,,
10.17.2020,6,2.4733,1.2243,-2.144,ARPA,2.5784,7.76,-2.234,92.14,,,
10.17.2020,6,2.4646,1.2243,-2.421,ARPA,2.5784,8.4,-2.234,92.14,,,
10.17.2020,6,2.3429,1.2243,-3.382,ARPA,2.5784,17.39,-2.234,92.14,,,
10.17.2020,6,2.3301,1.2243,-3.751,ARPA,2.5784,18.34,-2.234,92.14,,,
10.20.2020,1,1.456,0.2604,-0.222,CECO,1.4602,0.35,-2.389,97.4,,,
10.20.2020,1,1.4544,0.2604,-0.281,CECO,1.4602,0.49,-2.389,97.4,,,
10.20.2020,1,1.4515,0.2604,-0.631,CECO,1.4602,0.73,-2.389,97.4,,,
10.20.2020,1,1.451,0.2604,-0.721,CECO,1.4602,0.77,-2.389,97.4,,,
10.20.2020,1,1.453,0.2604,-0.751,CECO,1.4602,0.6,-2.389,97.4,,,
10.20.2020,1,1.4497,0.2604,-0.915,CECO,1.4602,0.88,-2.389,97.4,,,
10.20.2020,1,1.4483,0.2604,-1.008,CECO,1.4602,0.99,-2.389,97.4,,,
10.20.2020,1,1.4464,0.2604,-1.068,CECO,1.4602,1.15,-2.389,97.4,,,
10.20.2020,1,1.4443,0.2604,-1.211,CECO,1.4602,1.33,-2.389,97.4,,,
10.20.2020,1,1.4428,0.2604,-1.237,CECO,1.4602,1.45,-2.389,97.4,,,
10.20.2020,1,1.4401,0.2604,-1.473,CECO,1.4602,1.68,-2.389,97.4,,,
10.20.2020,1,1.4402,0.2604,-1.564,CECO,1.4602,1.67,-2.389,97.4,,,
10.20.2020,1,1.437,0.2604,-1.831,CECO,1.4602,1.94,-2.389,97.4,,,
10.20.2020,1,1.4346,0.2604,-1.955,CECO,1.4602,2.14,-2.389,97.4,,,
10.20.2020,1,1.4312,0.2604,-2.176,CECO,1.4602,2.42,-2.389,97.4,,,
10.20.2020,1,1.429,0.2604,-2.338,CECO,1.4602,2.6,-2.389,97.4,,,
10.20.2020,1,1.426,0.2604,-2.502,CECO,1.4602,2.85,-2.389,97.4,,,
10.20.2020,1,1.4232,0.2604,-2.511,CECO,1.4602,3.09,-2.389,97.4,,,
10.20.2020,1,1.4199,0.2604,-2.72,CECO,1.4602,3.36,-2.389,97.4,,,
10.20.2020,1,1.4182,0.2604,-2.863,CECO,1.4602,3.5,-2.389,97.4,,,
10.20.2020,1,1.4148,0.2604,-3.081,CECO,1.4602,3.79,-2.389,97.4,,,
10.20.2020,1,1.4062,0.2604,-3.375,CECO,1.4602,4.5,-2.389,97.4,,,
10.20.2020,1,1.41,0.2604,-3.421,CECO,1.4602,4.19,-2.389,97.4,,,
10.20.2020,1,1.4033,0.2604,-3.578,CECO,1.4602,4.74,-2.389,97.4,,,
10.20.2020,1,1.4003,0.2604,-3.963,CECO,1.4602,4.99,-2.389,97.4,,,
10.20.2020,1,1.3942,0.2604,-4.168,CECO,1.4602,5.5,-2.389,97.4,,,
10.20.2020,2,1.4334,0.2503,-0.618,CECO,1.4446,0.94,-2.186,95.94,,,
10.20.2020,2,1.4309,0.2503,-0.646,CECO,1.4446,1.15,-2.186,95.94,,,
10.20.2020,2,1.4268,0.2503,-0.681,CECO,1.4446,1.49,-2.186,95.94,,,
10.20.2020,2,1.4284,0.2503,-0.722,CECO,1.4446,1.36,-2.186,95.94,,,
10.20.2020,2,1.423,0.2503,-0.864,CECO,1.4446,1.81,-2.186,95.94,,,
10.20.2020,2,1.4216,0.2503,-0.889,CECO,1.4446,1.93,-2.186,95.94,,,
10.20.2020,2,1.4243,0.2503,-0.908,CECO,1.4446,1.7,-2.186,95.94,,,
10.20.2020,2,1.4202,0.2503,-0.914,CECO,1.4446,2.05,-2.186,95.94,,,
10.20.2020,2,1.4154,0.2503,-1.033,CECO,1.4446,2.45,-2.186,95.94,,,
10.20.2020,2,1.4175,0.2503,-1.134,CECO,1.4446,2.27,-2.186,95.94,,,
10.20.2020,2,1.4096,0.2503,-1.267,CECO,1.4446,2.93,-2.186,95.94,,,
10.20.2020,2,1.4082,0.2503,-1.414,CECO,1.4446,3.05,-2.186,95.94,,,
10.20.2020,2,1.4053,0.2503,-1.528,CECO,1.4446,3.29,-2.186,95.94,,,
10.20.2020,2,1.4054,0.2503,-1.674,CECO,1.4446,3.28,-2.186,95.94,,,
10.20.2020,2,1.3962,0.2503,-2.006,CECO,1.4446,4.06,-2.186,95.94,,,
10.20.2020,2,1.3987,0.2503,-2.078,CECO,1.4446,3.85,-2.186,95.94,,,
10.20.2020,2,1.3895,0.2503,-2.289,CECO,1.4446,4.62,-2.186,95.94,,,
10.20.2020,2,1.3867,0.2503,-2.521,CECO,1.4446,4.85,-2.186,95.94,,,
10.20.2020,2,1.3843,0.2503,-2.578,CECO,1.4446,5.05,-2.186,95.94,,,
10.20.2020,2,1.3809,0.2503,-2.692,CECO,1.4446,5.34,-2.186,95.94,,,
10.20.2020,2,1.3764,0.2503,-3.012,CECO,1.4446,5.71,-2.186,95.94,,,
10.20.2020,2,1.3725,0.2503,-3.218,CECO,1.4446,6.04,-2.186,95.94,,,
10.20.2020,2,1.3696,0.2503,-3.326,CECO,1.4446,6.28,-2.186,95.94,,,
10.20.2020,2,1.3661,0.2503,-3.496,CECO,1.4446,6.58,-2.186,95.94,,,
10.20.2020,2,1.3622,0.2503,-3.841,CECO,1.4446,6.9,-2.186,95.94,,,
10.20.2020,2,1.3551,0.2503,-3.874,CECO,1.4446,7.5,-2.186,95.94,,,
10.20.2020,2,1.344,0.2503,-4.034,CECO,1.4446,8.43,-2.186,95.94,,,
10.20.2020,3,1.8018,0.4194,-0.409,CECO,1.82,1.3,-2.374,94.15,,,
10.20.2020,3,1.8037,0.4194,-0.466,CECO,1.82,1.16,-2.374,94.15,,,
10.20.2020,3,1.7922,0.4194,-0.771,CECO,1.82,1.98,-2.374,94.15,,,
10.20.2020,3,1.797,0.4194,-0.777,CECO,1.82,1.64,-2.374,94.15,,,
10.20.2020,3,1.7944,0.4194,-0.784,CECO,1.82,1.83,-2.374,94.15,,,
10.20.2020,3,1.7805,0.4194,-0.998,CECO,1.82,2.82,-2.374,94.15,,,
10.20.2020,3,1.7836,0.4194,-1.009,CECO,1.82,2.6,-2.374,94.15,,,
10.20.2020,3,1.785,0.4194,-1.016,CECO,1.82,2.5,-2.374,94.15,,,
10.20.2020,3,1.7718,0.4194,-1.292,CECO,1.82,3.44,-2.374,94.15,,,
10.20.2020,3,1.7751,0.4194,-1.377,CECO,1.82,3.21,-2.374,94.15,,,
10.20.2020,3,1.7672,0.4194,-1.53,CECO,1.82,3.77,-2.374,94.15,,,
10.20.2020,3,1.7637,0.4194,-1.688,CECO,1.82,4.02,-2.374,94.15,,,
10.20.2020,3,1.7606,0.4194,-1.741,CECO,1.82,4.24,-2.374,94.15,,,
10.20.2020,3,1.7537,0.4194,-1.9,CECO,1.82,4.73,-2.374,94.15,,,
10.20.2020,3,1.751,0.4194,-1.911,CECO,1.82,4.93,-2.374,94.15,,,
10.20.2020,3,1.742,0.4194,-2.029,CECO,1.82,5.57,-2.374,94.15,,,
10.20.2020,3,1.7464,0.4194,-2.232,CECO,1.82,5.25,-2.374,94.15,,,
10.20.2020,3,1.738,0.4194,-2.302,CECO,1.82,5.85,-2.374,94.15,,,
10.20.2020,3,1.7343,0.4194,-2.431,CECO,1.82,6.12,-2.374,94.15,,,
10.20.2020,3,1.73,0.4194,-2.591,CECO,1.82,6.43,-2.374,94.15,,,
10.20.2020,3,1.7238,0.4194,-2.831,CECO,1.82,6.87,-2.374,94.15,,,
10.20.2020,3,1.7199,0.4194,-2.867,CECO,1.82,7.15,-2.374,94.15,,,
10.20.2020,3,1.7138,0.4194,-3.23,CECO,1.82,7.58,-2.374,94.15,,,
10.20.2020,3,1.7106,0.4194,-3.388,CECO,1.82,7.81,-2.374,94.15,,,
10.20.2020,3,1.699,0.4194,-3.689,CECO,1.82,8.64,-2.374,94.15,,,
10.20.2020,3,1.7045,0.4194,-3.747,CECO,1.82,8.25,-2.374,94.15,,,
10.20.2020,3,1.6903,0.4194,-4.039,CECO,1.82,9.26,-2.374,94.15,,,
10.20.2020,4,2.152,0.589,-0.571,CECO,2.1787,1.68,-2.278,94.35,,,
10.20.2020,4,2.1596,0.589,-0.575,CECO,2.1787,1.2,-2.278,94.35,,,
10.20.2020,4,2.1573,0.589,-0.593,CECO,2.1787,1.35,-2.278,94.35,,,
10.20.2020,4,2.1542,0.589,-0.685,CECO,2.1787,1.54,-2.278,94.35,,,
10.20.2020,4,2.1498,0.589,-0.722,CECO,2.1787,1.82,-2.278,94.35,,,
10.20.2020,4,2.1465,0.589,-0.726,CECO,2.1787,2.03,-2.278,94.35,,,
10.20.2020,4,2.1484,0.589,-0.742,CECO,2.1787,1.91,-2.278,94.35,,,
10.20.2020,4,2.1433,0.589,-0.849,CECO,2.1787,2.23,-2.278,94.35,,,
10.20.2020,4,2.1357,0.589,-0.925,CECO,2.1787,2.7,-2.278,94.35,,,
10.20.2020,4,2.14,0.589,-0.942,CECO,2.1787,2.43,-2.278,94.35,,,
10.20.2020,4,2.1288,0.589,-1.07,CECO,2.1787,3.14,-2.278,94.35,,,
10.20.2020,4,2.1324,0.589,-1.114,CECO,2.1787,2.91,-2.278,94.35,,,
10.20.2020,4,2.1242,0.589,-1.236,CECO,2.1787,3.43,-2.278,94.35,,,
10.20.2020,4,2.1204,0.589,-1.483,CECO,2.1787,3.67,-2.278,94.35,,,
10.20.2020,4,2.1133,0.589,-1.521,CECO,2.1787,4.11,-2.278,94.35,,,
10.20.2020,4,2.1099,0.589,-1.57,CECO,2.1787,4.33,-2.278,94.35,,,
10.20.2020,4,2.1082,0.589,-1.844,CECO,2.1787,4.43,-2.278,94.35,,,
10.20.2020,4,2.1027,0.589,-1.931,CECO,2.1787,4.78,-2.278,94.35,,,
10.20.2020,4,2.0983,0.589,-1.931,CECO,2.1787,5.06,-2.278,94.35,,,
10.20.2020,4,2.0939,0.589,-2.099,CECO,2.1787,5.33,-2.278,94.35,,,
10.20.2020,4,2.0889,0.589,-2.22,CECO,2.1787,5.65,-2.278,94.35,,,
10.20.2020,4,2.082,0.589,-2.274,CECO,2.1787,6.1,-2.278,94.35,,,
10.20.2020,4,2.076,0.589,-2.279,CECO,2.1787,6.44,-2.278,94.35,,,
10.20.2020,4,2.071,0.589,-2.429,CECO,2.1787,6.76,-2.278,94.35,,,
10.20.2020,4,2.064,0.589,-2.722,CECO,2.1787,7.2,-2.278,94.35,,,
10.20.2020,4,2.058,0.589,-2.941,CECO,2.1787,7.62,-2.278,94.35,,,
10.20.2020,4,2.043,0.589,-3.039,CECO,2.1787,8.56,-2.278,94.35,,,
10.20.2020,4,2.05,0.589,-3.058,CECO,2.1787,8.08,-2.278,94.35,,,
10.20.2020,4,2.034,0.589,-3.2,CECO,2.1787,9.09,-2.278,94.35,,,
10.20.2020,4,2.02,0.589,-3.222,CECO,2.1787,9.96,-2.278,94.35,,,
10.20.2020,4,1.999,0.589,-3.368,CECO,2.1787,11.33,-2.278,94.35,,,
10.20.2020,4,2.004,0.589,-3.451,CECO,2.1787,11,-2.278,94.35,,,
10.20.2020,5,1.82,0.4395,-0.231,CECO,1.8345,1.04,-2.196,94.78,,,
10.20.2020,5,1.8164,0.4395,-0.545,CECO,1.8345,1.3,-2.196,94.78,,,
10.20.2020,5,1.8149,0.4395,-0.592,CECO,1.8345,1.4,-2.196,94.78,,,
10.20.2020,5,1.8113,0.4395,-0.692,CECO,1.8345,1.66,-2.196,94.78,,,
10.20.2020,5,1.8113,0.4395,-0.694,CECO,1.8345,1.66,-2.196,94.78,,,
10.20.2020,5,1.8097,0.4395,-0.77,CECO,1.8345,1.78,-2.196,94.78,,,
10.20.2020,5,1.8122,0.4395,-0.786,CECO,1.8345,1.6,-2.196,94.78,,,
10.20.2020,5,1.807,0.4395,-0.937,CECO,1.8345,1.97,-2.196,94.78,,,
10.20.2020,5,1.8038,0.4395,-1.068,CECO,1.8345,2.2,-2.196,94.78,,,
10.20.2020,5,1.7992,0.4395,-1.183,CECO,1.8345,2.53,-2.196,94.78,,,
10.20.2020,5,1.7944,0.4395,-1.287,CECO,1.8345,2.87,-2.196,94.78,,,
10.20.2020,5,1.7904,0.4395,-1.44,CECO,1.8345,3.16,-2.196,94.78,,,
10.20.2020,5,1.7795,0.4395,-1.688,CECO,1.8345,3.94,-2.196,94.78,,,
10.20.2020,5,1.7714,0.4395,-1.914,CECO,1.8345,4.52,-2.196,94.78,,,
10.20.2020,5,1.7676,0.4395,-2.039,CECO,1.8345,4.8,-2.196,94.78,,,
10.20.2020,5,1.7617,0.4395,-2.18,CECO,1.8345,5.22,-2.196,94.78,,,
10.20.2020,5,1.7557,0.4395,-2.28,CECO,1.8345,5.65,-2.196,94.78,,,
10.20.2020,5,1.7495,0.4395,-2.314,CECO,1.8345,6.09,-2.196,94.78,,,
10.20.2020,5,1.7418,0.4395,-2.589,CECO,1.8345,6.65,-2.196,94.78,,,
10.20.2020,5,1.7338,0.4395,-2.771,CECO,1.8345,7.22,-2.196,94.78,,,
10.20.2020,5,1.7231,0.4395,-2.89,CECO,1.8345,7.99,-2.196,94.78,,,
