date,unique_id,sample,fresh_weight,dry_weight,water_potential,spp,fresh_weight_saturated,rwd,tlp,rwc_at_tlp,po,swc,lfm_at_tlp,timing,lfm,neg_mpa,year,month
2020-09-11,2020_9_ADFA_1,1,0.4162,0.2404,-3.324,ADFA,0.4518,19.01,-2.981191758,87.36433505,-2.213831307,0.451470112,76.70549085,fall,73.12811980033278,0.3008423586040915,2020,9
2020-09-11,2020_9_ADFA_1,1,0.4116,0.2404,-3.335,ADFA,0.4518,16.84,-2.981191758,87.36433505,-2.213831307,0.451470112,76.70549085,fall,71.21464226289518,0.29985007496251875,2020,9
2020-09-11,2020_9_ADFA_1,1,0.4081,0.2404,-3.866,ADFA,0.4518,18.97,-2.981191758,87.36433505,-2.213831307,0.451470112,76.70549085,fall,69.75873544093179,0.2586652871184687,2020,9
2020-09-11,2020_9_ADFA_1,1,0.4117,0.2404,-3.892,ADFA,0.4518,20.67,-2.981191758,87.36433505,-2.213831307,0.451470112,76.70549085,fall,71.25623960066557,0.2569373072970195,2020,9
2020-09-11,2020_9_ADFA_1,1,0.4037,0.2404,-4.162,ADFA,0.4518,22.75,-2.981191758,87.36433505,-2.213831307,0.451470112,76.70549085,fall,67.92845257903494,0.24026910139356078,2020,9
2020-09-11,2020_9_ADFA_1,1,0.3989,0.2404,-4.204,ADFA,0.4518,25.02,-2.981191758,87.36433505,-2.213831307,0.451470112,76.70549085,fall,65.93178036605656,0.2378686964795433,2020,9
2020-09-11,2020_9_ADFA_2,2,0.83,0.4252,-0.33,ADFA,0.8388,2.13,-3.493620543,80.18631724,-2.12753676,0.839111016,78.05738476,fall,95.2022577610536,3.0303030303030303,2020,9
2020-09-11,2020_9_ADFA_2,2,0.8265,0.4252,-0.514,ADFA,0.8388,2.97,-3.493620543,80.18631724,-2.12753676,0.839111016,78.05738476,fall,94.37911571025398,1.9455252918287937,2020,9
2020-09-11,2020_9_ADFA_2,2,0.8231,0.4252,-0.586,ADFA,0.8388,3.8,-3.493620543,80.18631724,-2.12753676,0.839111016,78.05738476,fall,93.57949200376294,1.7064846416382253,2020,9
2020-09-11,2020_9_ADFA_2,2,0.8174,0.4252,-1.089,ADFA,0.8388,5.17,-3.493620543,80.18631724,-2.12753676,0.839111016,78.05738476,fall,92.23894637817497,0.9182736455463728,2020,9
2020-09-11,2020_9_ADFA_2,2,0.7971,0.4252,-1.411,ADFA,0.8388,10.08,-3.493620543,80.18631724,-2.12753676,0.839111016,78.05738476,fall,87.46472248353716,0.7087172218284904,2020,9
2020-09-11,2020_9_ADFA_2,2,0.8123,0.4252,-1.415,ADFA,0.8388,6.41,-3.493620543,80.18631724,-2.12753676,0.839111016,78.05738476,fall,91.03951081843837,0.7067137809187279,2020,9
2020-09-11,2020_9_ADFA_2,2,0.8098,0.4252,-1.443,ADFA,0.8388,7.01,-3.493620543,80.18631724,-2.12753676,0.839111016,78.05738476,fall,90.45155221072434,0.693000693000693,2020,9
2020-09-11,2020_9_ADFA_2,2,0.8064,0.4252,-1.461,ADFA,0.8388,7.83,-3.493620543,80.18631724,-2.12753676,0.839111016,78.05738476,fall,89.6519285042333,0.6844626967830253,2020,9
2020-09-11,2020_9_ADFA_2,2,0.8036,0.4252,-1.524,ADFA,0.8388,8.51,-3.493620543,80.18631724,-2.12753676,0.839111016,78.05738476,fall,88.99341486359359,0.6561679790026247,2020,9
2020-09-11,2020_9_ADFA_2,2,0.7954,0.4252,-1.734,ADFA,0.8388,10.49,-3.493620543,80.18631724,-2.12753676,0.839111016,78.05738476,fall,87.06491063029162,0.5767012687427913,2020,9
2020-09-11,2020_9_ADFA_2,2,0.7921,0.4252,-1.953,ADFA,0.8388,11.29,-3.493620543,80.18631724,-2.12753676,0.839111016,78.05738476,fall,86.28880526810913,0.5120327700972862,2020,9
2020-09-11,2020_9_ADFA_2,2,0.8002,0.4252,-2.045,ADFA,0.8388,9.33,-3.493620543,80.18631724,-2.12753676,0.839111016,78.05738476,fall,88.19379115710252,0.48899755501222497,2020,9
2020-09-11,2020_9_ADFA_2,2,0.7898,0.4252,-2.061,ADFA,0.8388,11.85,-3.493620543,80.18631724,-2.12753676,0.839111016,78.05738476,fall,85.74788334901221,0.485201358563804,2020,9
2020-09-11,2020_9_ADFA_2,2,0.7861,0.4252,-2.109,ADFA,0.8388,12.74,-3.493620543,80.18631724,-2.12753676,0.839111016,78.05738476,fall,84.87770460959548,0.474158368895211,2020,9
2020-09-11,2020_9_ADFA_2,2,0.7874,0.4252,-2.122,ADFA,0.8388,12.43,-3.493620543,80.18631724,-2.12753676,0.839111016,78.05738476,fall,85.18344308560675,0.471253534401508,2020,9
2020-09-11,2020_9_ADFA_2,2,0.7846,0.4252,-2.263,ADFA,0.8388,13.11,-3.493620543,80.18631724,-2.12753676,0.839111016,78.05738476,fall,84.52492944496706,0.44189129474149363,2020,9
2020-09-11,2020_9_ADFA_2,2,0.7828,0.4252,-2.344,ADFA,0.8388,13.54,-3.493620543,80.18631724,-2.12753676,0.839111016,78.05738476,fall,84.10159924741298,0.42662116040955633,2020,9
2020-09-11,2020_9_ADFA_2,2,0.781,0.4252,-2.386,ADFA,0.8388,13.98,-3.493620543,80.18631724,-2.12753676,0.839111016,78.05738476,fall,83.67826904985888,0.4191114836546521,2020,9
2020-09-11,2020_9_ADFA_2,2,0.776,0.4252,-2.544,ADFA,0.8388,15.18,-3.493620543,80.18631724,-2.12753676,0.839111016,78.05738476,fall,82.50235183443085,0.3930817610062893,2020,9
2020-09-11,2020_9_ADFA_2,2,0.7731,0.4252,-2.742,ADFA,0.8388,15.89,-3.493620543,80.18631724,-2.12753676,0.839111016,78.05738476,fall,81.82031984948259,0.36469730123997085,2020,9
2020-09-11,2020_9_ADFA_2,2,0.7739,0.4252,-2.955,ADFA,0.8388,15.69,-3.493620543,80.18631724,-2.12753676,0.839111016,78.05738476,fall,82.00846660395108,0.338409475465313,2020,9
2020-09-11,2020_9_ADFA_2,2,0.758,0.4252,-3.314,ADFA,0.8388,19.54,-3.493620543,80.18631724,-2.12753676,0.839111016,78.05738476,fall,78.26904985888993,0.30175015087507545,2020,9
2020-09-11,2020_9_ADFA_2,2,0.7571,0.4252,-3.545,ADFA,0.8388,19.75,-3.493620543,80.18631724,-2.12753676,0.839111016,78.05738476,fall,78.05738476011288,0.2820874471086037,2020,9
2020-09-11,2020_9_ADFA_2,2,0.7537,0.4252,-3.551,ADFA,0.8388,20.58,-3.493620543,80.18631724,-2.12753676,0.839111016,78.05738476,fall,77.25776105362182,0.28161081385525205,2020,9
2020-09-11,2020_9_ADFA_2,2,0.7655,0.4252,-3.552,ADFA,0.8388,17.72,-3.493620543,80.18631724,-2.12753676,0.839111016,78.05738476,fall,80.03292568203196,0.28153153153153154,2020,9
2020-09-11,2020_9_ADFA_2,2,0.7457,0.4252,-3.788,ADFA,0.8388,22.51,-3.493620543,80.18631724,-2.12753676,0.839111016,78.05738476,fall,75.37629350893697,0.2639915522703274,2020,9
2020-09-11,2020_9_ADFA_2,2,0.7356,0.4252,-4.109,ADFA,0.8388,24.95,-3.493620543,80.18631724,-2.12753676,0.839111016,78.05738476,fall,73.00094073377235,0.24336821611097592,2020,9
2020-09-11,2020_9_ADFA_2,2,0.739,0.4252,-4.198,ADFA,0.8388,24.13,-3.493620543,80.18631724,-2.12753676,0.839111016,78.05738476,fall,73.8005644402634,0.23820867079561694,2020,9
2020-09-11,2020_9_ADFA_3,3,0.5036,0.2588,-0.264,ADFA,0.5087,1.565224089,-3.152506373,76.68101212,-1.30729615,0.507492596,73.6862442,fall,94.59041731066465,3.7878787878787876,2020,9
2020-09-11,2020_9_ADFA_3,3,0.4991,0.2588,-0.376,ADFA,0.5087,2.530270911,-3.152506373,76.68101212,-1.30729615,0.507492596,73.6862442,fall,92.85162287480682,2.6595744680851063,2020,9
2020-09-11,2020_9_ADFA_3,3,0.5012,0.2588,-0.408,ADFA,0.5087,3.374686881,-3.152506373,76.68101212,-1.30729615,0.507492596,73.6862442,fall,93.66306027820713,2.450980392156863,2020,9
2020-09-11,2020_9_ADFA_3,3,0.4969,0.2588,-0.448,ADFA,0.5087,4.259313135,-3.152506373,76.68101212,-1.30729615,0.507492596,73.6862442,fall,92.00154559505411,2.232142857142857,2020,9
2020-09-11,2020_9_ADFA_3,3,0.4956,0.2588,-0.546,ADFA,0.5087,4.782046831,-3.152506373,76.68101212,-1.30729615,0.507492596,73.6862442,fall,91.49922720247297,1.8315018315018314,2020,9
2020-09-11,2020_9_ADFA_3,3,0.4953,0.2588,-0.619,ADFA,0.5087,4.902677684,-3.152506373,76.68101212,-1.30729615,0.507492596,73.6862442,fall,91.38330757341579,1.6155088852988693,2020,9
2020-09-11,2020_9_ADFA_3,3,0.489,0.2588,-0.852,ADFA,0.5087,6.913191898,-3.152506373,76.68101212,-1.30729615,0.507492596,73.6862442,fall,88.94899536321486,1.1737089201877935,2020,9
2020-09-11,2020_9_ADFA_3,3,0.4903,0.2588,-0.866,ADFA,0.5087,7.435925593,-3.152506373,76.68101212,-1.30729615,0.507492596,73.6862442,fall,89.45131375579601,1.1547344110854503,2020,9
2020-09-11,2020_9_ADFA_3,3,0.4873,0.2588,-0.903,ADFA,0.5087,8.119500426,-3.152506373,76.68101212,-1.30729615,0.507492596,73.6862442,fall,88.29211746522412,1.1074197120708749,2020,9
2020-09-11,2020_9_ADFA_3,3,0.4809,0.2588,-1.231,ADFA,0.5087,8.481392984,-3.152506373,76.68101212,-1.30729615,0.507492596,73.6862442,fall,85.8191653786708,0.8123476848090982,2020,9
2020-09-11,2020_9_ADFA_3,3,0.4783,0.2588,-1.254,ADFA,0.5087,10.69295862,-3.152506373,76.68101212,-1.30729615,0.507492596,73.6862442,fall,84.81452859350853,0.7974481658692185,2020,9
2020-09-11,2020_9_ADFA_3,3,0.4864,0.2588,-1.273,ADFA,0.5087,11.73842601,-3.152506373,76.68101212,-1.30729615,0.507492596,73.6862442,fall,87.94435857805257,0.7855459544383347,2020,9
2020-09-11,2020_9_ADFA_3,3,0.4737,0.2588,-1.317,ADFA,0.5087,13.58809909,-3.152506373,76.68101212,-1.30729615,0.507492596,73.6862442,fall,83.03709428129832,0.7593014426727411,2020,9
2020-09-11,2020_9_ADFA_3,3,0.4665,0.2588,-1.489,ADFA,0.5087,16.48323956,-3.152506373,76.68101212,-1.30729615,0.507492596,73.6862442,fall,80.25502318392584,0.6715916722632639,2020,9
2020-09-11,2020_9_ADFA_3,3,0.463,0.2588,-1.654,ADFA,0.5087,17.89059951,-3.152506373,76.68101212,-1.30729615,0.507492596,73.6862442,fall,78.90262751159199,0.6045949214026602,2020,9
2020-09-11,2020_9_ADFA_3,3,0.4612,0.2588,-1.761,ADFA,0.5087,18.61438462,-3.152506373,76.68101212,-1.30729615,0.507492596,73.6862442,fall,78.20710973724886,0.5678591709256104,2020,9
2020-09-11,2020_9_ADFA_3,3,0.46,0.2588,-1.861,ADFA,0.5087,19.09690803,-3.152506373,76.68101212,-1.30729615,0.507492596,73.6862442,fall,77.74343122102012,0.537345513164965,2020,9
2020-09-11,2020_9_ADFA_3,3,0.4582,0.2588,-2.024,ADFA,0.5087,19.82069315,-3.152506373,76.68101212,-1.30729615,0.507492596,73.6862442,fall,77.04791344667699,0.49407114624505927,2020,9
2020-09-11,2020_9_ADFA_3,3,0.4555,0.2588,-2.221,ADFA,0.5087,20.90637083,-3.152506373,76.68101212,-1.30729615,0.507492596,73.6862442,fall,76.00463678516232,0.45024763619990993,2020,9
2020-09-11,2020_9_ADFA_3,3,0.4537,0.2588,-2.411,ADFA,0.5087,21.63015594,-3.152506373,76.68101212,-1.30729615,0.507492596,73.6862442,fall,75.30911901081919,0.41476565740356697,2020,9
2020-09-11,2020_9_ADFA_3,3,0.4511,0.2588,-2.467,ADFA,0.5087,22.67562333,-3.152506373,76.68101212,-1.30729615,0.507492596,73.6862442,fall,74.3044822256569,0.40535062829347385,2020,9
2020-09-11,2020_9_ADFA_3,3,0.4525,0.2588,-2.812,ADFA,0.5087,22.11267935,-3.152506373,76.68101212,-1.30729615,0.507492596,73.6862442,fall,74.84544049459045,0.3556187766714083,2020,9
2020-09-11,2020_9_ADFA_3,3,0.4495,0.2588,-3.099,ADFA,0.5087,23.31898788,-3.152506373,76.68101212,-1.30729615,0.507492596,73.6862442,fall,73.68624420401856,0.32268473701193934,2020,9
2020-09-11,2020_9_ADFA_3,3,0.4467,0.2588,-3.491,ADFA,0.5087,24.44487584,-3.152506373,76.68101212,-1.30729615,0.507492596,73.6862442,fall,72.60432766615148,0.2864508736751647,2020,9
2020-09-11,2020_9_ADFA_3,3,0.4435,0.2588,-3.66,ADFA,0.5087,25.73160494,-3.152506373,76.68101212,-1.30729615,0.507492596,73.6862442,fall,71.36785162287482,0.27322404371584696,2020,9
2020-09-11,2020_9_ADFA_3,3,0.4378,0.2588,-4.232,ADFA,0.5087,27.34001631,-3.152506373,76.68101212,-1.30729615,0.507492596,73.6862442,fall,69.16537867078829,0.23629489603024573,2020,9
2020-09-11,2020_9_ADFA_3,3,0.4395,0.2588,-4.312,ADFA,0.5087,28.02359114,-3.152506373,76.68101212,-1.30729615,0.507492596,73.6862442,fall,69.822256568779,0.23191094619666047,2020,9
2020-09-11,2020_9_ADFA_4,4,0.8932,0.4657,-0.182,ADFA,0.8976,1.02,-3.203293589,78.88927227,-1.856201498,0.894021862,72.55744041,fall,91.7972943955336,5.4945054945054945,2020,9
2020-09-11,2020_9_ADFA_4,4,0.8966,0.4657,-0.204,ADFA,0.8976,0.23,-3.203293589,78.88927227,-1.856201498,0.894021862,72.55744041,fall,92.52737814043374,4.901960784313726,2020,9
2020-09-11,2020_9_ADFA_4,4,0.888,0.4657,-0.247,ADFA,0.8976,2.22,-3.203293589,78.88927227,-1.856201498,0.894021862,72.55744041,fall,90.6806957268628,4.048582995951417,2020,9
2020-09-11,2020_9_ADFA_4,4,0.8797,0.4657,-0.32,ADFA,0.8976,4.14,-3.203293589,78.88927227,-1.856201498,0.894021862,72.55744041,fall,88.89843246725361,3.125,2020,9
2020-09-11,2020_9_ADFA_4,4,0.8836,0.4657,-0.413,ADFA,0.8976,3.24,-3.203293589,78.88927227,-1.856201498,0.894021862,72.55744041,fall,89.73588146875672,2.4213075060532687,2020,9
2020-09-11,2020_9_ADFA_4,4,0.8773,0.4657,-0.461,ADFA,0.8976,4.7,-3.203293589,78.88927227,-1.856201498,0.894021862,72.55744041,fall,88.38307923555936,2.1691973969631237,2020,9
2020-09-11,2020_9_ADFA_4,4,0.875,0.4657,-0.61,ADFA,0.8976,5.23,-3.203293589,78.88927227,-1.856201498,0.894021862,72.55744041,fall,87.88919905518574,1.639344262295082,2020,9
2020-09-11,2020_9_ADFA_4,4,0.8658,0.4657,-0.737,ADFA,0.8976,7.36,-3.203293589,78.88927227,-1.856201498,0.894021862,72.55744041,fall,85.91367833369122,1.3568521031207599,2020,9
2020-09-11,2020_9_ADFA_4,4,0.8712,0.4657,-0.742,ADFA,0.8976,6.11,-3.203293589,78.88927227,-1.856201498,0.894021862,72.55744041,fall,87.07322310500322,1.3477088948787062,2020,9
2020-09-11,2020_9_ADFA_4,4,0.8565,0.4657,-1.031,ADFA,0.8976,9.51,-3.203293589,78.88927227,-1.856201498,0.894021862,72.55744041,fall,83.9166845608761,0.9699321047526674,2020,9
2020-09-11,2020_9_ADFA_4,4,0.8606,0.4657,-1.052,ADFA,0.8976,8.57,-3.203293589,78.88927227,-1.856201498,0.894021862,72.55744041,fall,84.7970796650204,0.9505703422053231,2020,9
2020-09-11,2020_9_ADFA_4,4,0.8534,0.4657,-1.126,ADFA,0.8976,10.23,-3.203293589,78.88927227,-1.856201498,0.894021862,72.55744041,fall,83.25101996993773,0.8880994671403198,2020,9
2020-09-11,2020_9_ADFA_4,4,0.8515,0.4657,-1.227,ADFA,0.8976,10.67,-3.203293589,78.88927227,-1.856201498,0.894021862,72.55744041,fall,82.84303199484647,0.8149959250203749,2020,9
2020-09-11,2020_9_ADFA_4,4,0.8468,0.4657,-1.301,ADFA,0.8976,11.76,-3.203293589,78.88927227,-1.856201498,0.894021862,72.55744041,fall,81.83379858277861,0.7686395080707149,2020,9
2020-09-11,2020_9_ADFA_4,4,0.844,0.4657,-1.374,ADFA,0.8976,12.41,-3.203293589,78.88927227,-1.856201498,0.894021862,72.55744041,fall,81.23255314580202,0.727802037845706,2020,9
2020-09-11,2020_9_ADFA_4,4,0.8394,0.4657,-1.444,ADFA,0.8976,13.47,-3.203293589,78.88927227,-1.856201498,0.894021862,72.55744041,fall,80.24479278505477,0.6925207756232687,2020,9
2020-09-11,2020_9_ADFA_4,4,0.8371,0.4657,-1.588,ADFA,0.8976,14.01,-3.203293589,78.88927227,-1.856201498,0.894021862,72.55744041,fall,79.75091260468112,0.6297229219143576,2020,9
2020-09-11,2020_9_ADFA_4,4,0.8344,0.4657,-1.677,ADFA,0.8976,14.63,-3.203293589,78.88927227,-1.856201498,0.894021862,72.55744041,fall,79.17114021902513,0.5963029218843172,2020,9
2020-09-11,2020_9_ADFA_4,4,0.8315,0.4657,-1.8,ADFA,0.8976,15.3,-3.203293589,78.88927227,-1.856201498,0.894021862,72.55744041,fall,78.54842173072794,0.5555555555555556,2020,9
2020-09-11,2020_9_ADFA_4,4,0.8291,0.4657,-1.932,ADFA,0.8976,15.86,-3.203293589,78.88927227,-1.856201498,0.894021862,72.55744041,fall,78.0330684990337,0.5175983436853002,2020,9
2020-09-11,2020_9_ADFA_4,4,0.8225,0.4657,-2.322,ADFA,0.8976,17.39,-3.203293589,78.88927227,-1.856201498,0.894021862,72.55744041,fall,76.6158471118746,0.43066322136089574,2020,9
2020-09-11,2020_9_ADFA_4,4,0.8199,0.4657,-2.391,ADFA,0.8976,17.99,-3.203293589,78.88927227,-1.856201498,0.894021862,72.55744041,fall,76.05754777753918,0.41823504809703055,2020,9
2020-09-11,2020_9_ADFA_4,4,0.8154,0.4657,-2.573,ADFA,0.8976,19.03,-3.203293589,78.88927227,-1.856201498,0.894021862,72.55744041,fall,75.09126046811252,0.388651379712398,2020,9
2020-09-11,2020_9_ADFA_4,4,0.8086,0.4657,-2.828,ADFA,0.8976,20.61,-3.203293589,78.88927227,-1.856201498,0.894021862,72.55744041,fall,73.63109297831222,0.3536067892503536,2020,9
2020-09-11,2020_9_ADFA_4,4,0.8036,0.4657,-3.159,ADFA,0.8976,21.76,-3.203293589,78.88927227,-1.856201498,0.894021862,72.55744041,fall,72.55744041228257,0.31655587211142766,2020,9
