"","individual","year.month","dry.wt","spp","model","lfm.NAs.imputed","RWC","max.mpa.sample","mpa","gww.gdw","gww.gdw.saturated","fresh.wt","site","sample"
"161","2018_January_ADFA_1","2018_January",0.3339,"ADFA","EPI",55.32424742,64.9855550110865,-0.043,-7.6,0.5532424742,0.8513314599,0.5186,"St. Marys",1
"162","2018_January_ADFA_1","2018_January",0.3339,"ADFA","EPI",55.32424742,64.9855550110865,-0.043,-7.6,0.5532424742,0.8513314599,0.5186,"St. Marys",1
"163","2018_January_ADFA_2","2018_January",0.2857,"ADFA","EPI",50.06126378,62.0393283004737,-0.043,-8.6,0.5006126378,0.8069278819,0.4287,"St. Marys",2
"164","2018_January_ADFA_3","2018_January",0.3644,"ADFA","EPI",38.72118551,49.0386880500101,-0.043,-10,0.3872118551,0.7896048416,0.5055,"St. Marys",3
"165","2018_January_ADFA_4","2018_January",0.2891,"ADFA","EPI",47.53502854,57.6788671671886,-0.043,-9.4,0.4753502854,0.8241324921,0.4265,"St. Marys",4
"166","2018_January_ADFA_4","2018_January",0.2891,"ADFA","EPI",47.53502854,57.6788671671886,-0.043,-9.4,0.4753502854,0.8241324921,0.4265,"St. Marys",4
"167","2018_January_ADFA_5","2018_January",0.4787,"ADFA","EPI",37.26759975,45.7585018849772,-0.043,-10,0.3726759975,0.8144409938,0.6571,"St. Marys",5
"168","2018_January_ADFA_6","2018_January",0.3258,"ADFA","EPI",45.67920184,61.2381431664872,-0.043,-9.2,0.4567920184,0.7459272845,0.4746,"St. Marys",6
"169","2018_January_ADFA_1","2018_January",0.4044,"ADFA","EPI",61.67923828,72.4503218608238,-0.043,-5.7,0.6167923828,0.8513314599,0.6538,"St. Marys",1
"170","2018_January_ADFA_3","2018_January",0.3306,"ADFA","EPI",42.10526316,53.3244743974478,-0.043,-9.5,0.4210526316,0.7896048416,0.4698,"St. Marys",3
"171","2018_January_ADFA_4","2018_January",0.5177,"ADFA","EPI",50.09176084,60.7811988001583,-0.043,-8.4,0.5009176084,0.8241324921,0.777,"St. Marys",4
"172","2018_January_ADFA_5","2018_January",0.3752,"ADFA","EPI",48.88059701,60.0173583870503,-0.043,-9.3,0.4888059701,0.8144409938,0.5586,"St. Marys",5
"173","2018_January_ADFA_6","2018_January",0.1922,"ADFA","EPI",48.38709677,64.8683829851246,-0.043,-7.5,0.4838709677,0.7459272845,0.2852,"St. Marys",6
"174","2018_January_ADFA_1","2018_January",0.3063,"ADFA","EPI",61.42040816,72.1462920766662,-0.043,-6.5,0.6142040816,0.8513314599,0.4944,"St. Marys",1
"175","2018_January_ADFA_1","2018_January",0.4044,"ADFA","EPI",61.67923828,72.4503218608238,-0.043,-5.7,0.6167923828,0.8513314599,0.6538,"St. Marys",1
"176","2018_January_ADFA_2","2018_January",0.4908,"ADFA","EPI",58.91820312,73.0154508743342,-0.043,-6.6,0.5891820312,0.8069278819,0.78,"St. Marys",2
"177","2018_January_ADFA_3","2018_January",0.2632,"ADFA","EPI",46.01938058,58.2815329332955,-0.043,-8,0.4601938058,0.7896048416,0.3843,"St. Marys",3
"178","2018_January_ADFA_1","2018_January",0.4992,"ADFA","EPI",59.18060703,69.5153530881515,-0.043,-7.6,0.5918060703,0.8513314599,0.7946,"St. Marys",1
"179","2020_September_ADFA_1.1","2020_September",0.2757,"ADFA","HP",103.04679,100,-0.043,-0.123,1.0304679,1.0304679,0.5598,"St. Marys",1.1
"180","2020_September_ADFA_1.1","2020_September",0.2757,"ADFA","EPI",103.04679,100,-0.043,-0.123,1.0304679,1.0304679,0.5598,"St. Marys",1.1
"181","2020_September_ADFA_1.2","2020_September",0.2677,"ADFA","HP",102.4280911,100,-0.043,-0.713,1.024280911,1.024280911,0.5419,"St. Marys",1.2
"182","2020_September_ADFA_1.2","2020_September",0.2677,"ADFA","EPI",102.4280911,100,-0.043,-0.713,1.024280911,1.024280911,0.5419,"St. Marys",1.2
"183","2020_September_ADFA_1.3","2020_September",0.2557,"ADFA","HP",100.23465,100,-0.043,-0.471,1.0023465,1.0023465,0.512,"St. Marys",1.3
"184","2020_September_ADFA_1.3","2020_September",0.2557,"ADFA","EPI",100.23465,100,-0.043,-0.471,1.0023465,1.0023465,0.512,"St. Marys",1.3
"185","2020_September_ADFA_1.4","2020_September",0.2577,"ADFA","HP",57.62514552,60.8277053693563,-0.043,-0.225,0.5762514552,0.9473503097,0.4062,"St. Marys",1.4
"186","2020_September_ADFA_1.4","2020_September",0.2577,"ADFA","EPI",57.62514552,60.8277053693563,-0.043,-0.225,0.5762514552,0.9473503097,0.4062,"St. Marys",1.4
"187","2020_September_ADFA_1.5","2020_September",0.2965,"ADFA","HP",81.95615514,88.356863125407,-0.043,-0.136,0.8195615514,0.9275584515,0.5395,"St. Marys",1.5
"188","2020_September_ADFA_1.5","2020_September",0.2965,"ADFA","EPI",81.95615514,88.356863125407,-0.043,-0.136,0.8195615514,0.9275584515,0.5395,"St. Marys",1.5
"189","2020_September_ADFA_1.6","2020_September",0.2538,"ADFA","HP",107.1710008,100,-0.043,-0.316,1.071710008,1.071710008,0.5258,"St. Marys",1.6
"190","2020_September_ADFA_1.6","2020_September",0.2538,"ADFA","EPI",107.1710008,100,-0.043,-0.316,1.071710008,1.071710008,0.5258,"St. Marys",1.6
"191","2020_September_ADFA_2.1","2020_September",0.2494,"ADFA","HP",94.82758621,100,-0.043,-0.319,0.9482758621,0.9482758621,0.4859,"Painted Caves",2.1
"192","2020_September_ADFA_2.1","2020_September",0.2494,"ADFA","EPI",94.82758621,100,-0.043,-0.319,0.9482758621,0.9482758621,0.4859,"Painted Caves",2.1
"193","2020_September_ADFA_2.2","2020_September",0.2337,"ADFA","HP",96.14890886,100,-0.043,-0.256,0.9614890886,0.9614890886,0.4584,"Painted Caves",2.2
"194","2020_September_ADFA_2.2","2020_September",0.2337,"ADFA","EPI",96.14890886,100,-0.043,-0.256,0.9614890886,0.9614890886,0.4584,"Painted Caves",2.2
"195","2020_September_ADFA_2.3","2020_September",0.25,"ADFA","HP",95.64,100,-0.043,-0.106,0.9564,0.9564,0.4891,"Painted Caves",2.3
"196","2020_September_ADFA_2.3","2020_September",0.25,"ADFA","EPI",95.64,100,-0.043,-0.106,0.9564,0.9564,0.4891,"Painted Caves",2.3
"197","2020_September_ADFA_2.4","2020_September",0.299,"ADFA","HP",107.9264214,100,-0.043,-0.116,1.079264214,1.079264214,0.6217,"Painted Caves",2.4
"198","2020_September_ADFA_2.4","2020_September",0.299,"ADFA","EPI",107.9264214,100,-0.043,-0.116,1.079264214,1.079264214,0.6217,"Painted Caves",2.4
"199","2020_September_ADFA_2.4","2020_September",0.299,"ADFA","EPI",107.9264214,100,-0.043,-0.116,1.079264214,1.079264214,0.6217,"Painted Caves",2.4
"200","2020_September_ADFA_2.5","2020_September",0.2532,"ADFA","HP",95.22116904,100,-0.043,-0.151,0.9522116904,0.9522116904,0.4943,"Painted Caves",2.5
"201","2020_September_ADFA_2.5","2020_September",0.2532,"ADFA","EPI",95.22116904,100,-0.043,-0.151,0.9522116904,0.9522116904,0.4943,"Painted Caves",2.5
"202","2020_September_ADFA_2.6","2020_September",0.2807,"ADFA","HP",93.51620948,98.9291327371225,-0.043,-0.089,0.9351620948,0.9452848407,0.5432,"Painted Caves",2.6
"203","2020_September_ADFA_2.6","2020_September",0.2807,"ADFA","EPI",93.51620948,98.9291327371225,-0.043,-0.089,0.9351620948,0.9452848407,0.5432,"Painted Caves",2.6
"204","2020_September_ADFA_1.1","2020_September",0.2804,"ADFA","HP",81.13409415,78.7351980105348,-0.043,-2.169,0.8113409415,1.0304679,0.5079,"St. Marys",1.1
"205","2020_September_ADFA_1.1","2020_September",0.2804,"ADFA","EPI",81.13409415,78.7351980105348,-0.043,-2.169,0.8113409415,1.0304679,0.5079,"St. Marys",1.1
"206","2020_September_ADFA_1.2","2020_September",0.2827,"ADFA","HP",86.2752034,84.2300217386361,-0.043,-0.244,0.862752034,1.024280911,0.5266,"St. Marys",1.2
"207","2020_September_ADFA_1.2","2020_September",0.2827,"ADFA","EPI",86.2752034,84.2300217386361,-0.043,-0.244,0.862752034,1.024280911,0.5266,"St. Marys",1.2
"208","2020_September_ADFA_1.3","2020_September",0.289,"ADFA","HP",82.28373702,82.0911102298457,-0.043,-0.744,0.8228373702,1.0023465,0.5268,"St. Marys",1.3
"209","2020_September_ADFA_1.3","2020_September",0.289,"ADFA","EPI",82.28373702,82.0911102298457,-0.043,-0.744,0.8228373702,1.0023465,0.5268,"St. Marys",1.3
"210","2020_September_ADFA_1.3","2020_September",0.289,"ADFA","EPI",82.28373702,82.0911102298457,-0.043,-0.744,0.8228373702,1.0023465,0.5268,"St. Marys",1.3
"211","2020_September_ADFA_1.4","2020_September",0.324,"ADFA","HP",60.89506173,64.2793495779653,-0.043,-5.33,0.6089506173,0.9473503097,0.5213,"St. Marys",1.4
"212","2020_September_ADFA_1.4","2020_September",0.324,"ADFA","EPI",60.89506173,64.2793495779653,-0.043,-5.33,0.6089506173,0.9473503097,0.5213,"St. Marys",1.4
"213","2020_September_ADFA_1.4","2020_September",0.324,"ADFA","EPI",60.89506173,64.2793495779653,-0.043,-5.33,0.6089506173,0.9473503097,0.5213,"St. Marys",1.4
"214","2020_September_ADFA_1.5","2020_September",0.2797,"ADFA","HP",63.67536646,68.6483599572916,-0.043,-5.45,0.6367536646,0.9275584515,0.4578,"St. Marys",1.5
"215","2020_September_ADFA_1.5","2020_September",0.2797,"ADFA","EPI",63.67536646,68.6483599572916,-0.043,-5.45,0.6367536646,0.9275584515,0.4578,"St. Marys",1.5
"216","2020_September_ADFA_1.6","2020_September",0.3121,"ADFA","HP",68.7279718,64.1292619150385,-0.043,-2.49,0.687279718,1.071710008,0.5266,"St. Marys",1.6
"217","2020_September_ADFA_1.6","2020_September",0.3121,"ADFA","EPI",68.7279718,64.1292619150385,-0.043,-2.49,0.687279718,1.071710008,0.5266,"St. Marys",1.6
"218","2020_September_ADFA_2.1","2020_September",0.3104,"ADFA","HP",55.92783505,58.9784442326152,-0.043,-7.86,0.5592783505,0.9482758621,0.484,"Painted Caves",2.1
"219","2020_September_ADFA_2.1","2020_September",0.3104,"ADFA","EPI",55.92783505,58.9784442326152,-0.043,-7.86,0.5592783505,0.9482758621,0.484,"Painted Caves",2.1
"220","2020_September_ADFA_2.2","2020_September",0.2947,"ADFA","HP",75.7719715,78.8068969251951,-0.043,-0.873,0.757719715,0.9614890886,0.518,"Painted Caves",2.2
"221","2020_September_ADFA_2.2","2020_September",0.2947,"ADFA","EPI",75.7719715,78.8068969251951,-0.043,-0.873,0.757719715,0.9614890886,0.518,"Painted Caves",2.2
"222","2020_September_ADFA_2.3","2020_September",0.2813,"ADFA","HP",64.3441166,67.2774117524049,-0.043,-0.746,0.643441166,0.9564,0.4623,"Painted Caves",2.3
"223","2020_September_ADFA_2.3","2020_September",0.2813,"ADFA","EPI",64.3441166,67.2774117524049,-0.043,-0.746,0.643441166,0.9564,0.4623,"Painted Caves",2.3
"224","2020_September_ADFA_2.4","2020_September",0.2862,"ADFA","HP",72.67645003,67.3388861478548,-0.043,-1.957,0.7267645003,1.079264214,0.4942,"Painted Caves",2.4
"225","2020_September_ADFA_2.4","2020_September",0.2862,"ADFA","EPI",72.67645003,67.3388861478548,-0.043,-1.957,0.7267645003,1.079264214,0.4942,"Painted Caves",2.4
"226","2020_September_ADFA_2.5","2020_September",0.2744,"ADFA","HP",80.39358601,84.4282703315989,-0.043,-2.04,0.8039358601,0.9522116904,0.495,"Painted Caves",2.5
"227","2020_September_ADFA_2.5","2020_September",0.2744,"ADFA","EPI",80.39358601,84.4282703315989,-0.043,-2.04,0.8039358601,0.9522116904,0.495,"Painted Caves",2.5
"228","2020_September_ADFA_2.6","2020_September",0.2491,"ADFA","HP",82.73785628,87.5269048202774,-0.043,-2.09,0.8273785628,0.9452848407,0.4552,"Painted Caves",2.6
"229","2020_September_ADFA_2.6","2020_September",0.2491,"ADFA","EPI",82.73785628,87.5269048202774,-0.043,-2.09,0.8273785628,0.9452848407,0.4552,"Painted Caves",2.6
"230","2020_September_ADFA_1.1","2020_September",0.3147,"ADFA","HP",74.00699078,71.8188220904309,-0.043,-3.979,0.7400699078,1.0304679,0.5476,"St. Marys",1.1
"231","2020_September_ADFA_1.1","2020_September",0.3147,"ADFA","EPI",74.00699078,71.8188220904309,-0.043,-3.979,0.7400699078,1.0304679,0.5476,"St. Marys",1.1
"232","2020_September_ADFA_1.2","2020_September",0.324,"ADFA","HP",74.9382716,73.1618355816454,-0.043,-2.444,0.749382716,1.024280911,0.5668,"St. Marys",1.2
"233","2020_September_ADFA_1.2","2020_September",0.324,"ADFA","EPI",74.9382716,73.1618355816454,-0.043,-2.444,0.749382716,1.024280911,0.5668,"St. Marys",1.2
"234","2020_September_ADFA_1.3","2020_September",0.3671,"ADFA","HP",66.16725688,66.0123588798883,-0.043,-7.005,0.6616725688,1.0023465,0.61,"St. Marys",1.3
"235","2020_September_ADFA_1.3","2020_September",0.3671,"ADFA","EPI",66.16725688,66.0123588798883,-0.043,-7.005,0.6616725688,1.0023465,0.61,"St. Marys",1.3
"236","2020_September_ADFA_1.4","2020_September",0.2916,"ADFA","HP",62.62002743,66.1001815155685,-0.043,-5.751,0.6262002743,0.9473503097,0.4742,"St. Marys",1.4
"237","2020_September_ADFA_1.4","2020_September",0.2916,"ADFA","EPI",62.62002743,66.1001815155685,-0.043,-5.751,0.6262002743,0.9473503097,0.4742,"St. Marys",1.4
"238","2020_September_ADFA_1.5","2020_September",0.3386,"ADFA","HP",55.69994093,60.0500602845297,-0.043,-7.252,0.5569994093,0.9275584515,0.5272,"St. Marys",1.5
"239","2020_September_ADFA_1.5","2020_September",0.3386,"ADFA","EPI",55.69994093,60.0500602845297,-0.043,-7.252,0.5569994093,0.9275584515,0.5272,"St. Marys",1.5
"240","2020_September_ADFA_1.6","2020_September",0.3292,"ADFA","HP",63.30498177,59.0691337184938,-0.043,-5.741,0.6330498177,1.071710008,0.5376,"St. Marys",1.6
"241","2020_September_ADFA_1.6","2020_September",0.3292,"ADFA","EPI",63.30498177,59.0691337184938,-0.043,-5.741,0.6330498177,1.071710008,0.5376,"Painted Caves",1.6
"242","2020_September_ADFA_2.1","2020_September",0.2892,"ADFA","HP",68.22268326,71.9439205263727,-0.043,-4.68,0.6822268326,0.9482758621,0.4865,"Painted Caves",2.1
"243","2020_September_ADFA_2.1","2020_September",0.2892,"ADFA","EPI",68.22268326,71.9439205263727,-0.043,-4.68,0.6822268326,0.9482758621,0.4865,"Painted Caves",2.1
"244","2020_September_ADFA_2.2","2020_September",0.3355,"ADFA","HP",62.05663189,64.5422112697702,-0.043,-6.567,0.6205663189,0.9614890886,0.5437,"Painted Caves",2.2
"245","2020_September_ADFA_2.2","2020_September",0.3355,"ADFA","EPI",62.05663189,64.5422112697702,-0.043,-6.567,0.6205663189,0.9614890886,0.5437,"Painted Caves",2.2
"246","2020_September_ADFA_2.3","2020_September",0.0997,"ADFA","HP",56.87061184,59.4632076955249,-0.043,-7.326,0.5687061184,0.9564,0.1564,"Painted Caves",2.3
"247","2020_September_ADFA_2.3","2020_September",0.0997,"ADFA","EPI",56.87061184,59.4632076955249,-0.043,-7.326,0.5687061184,0.9564,0.1564,"Painted Caves",2.3
"248","2020_September_ADFA_2.4","2020_September",0.3605,"ADFA","HP",79.38973648,73.5591298684531,-0.043,-3.444,0.7938973648,1.079264214,0.6467,"Painted Caves",2.4
"249","2020_September_ADFA_2.4","2020_September",0.3605,"ADFA","EPI",79.38973648,73.5591298684531,-0.043,-3.444,0.7938973648,1.079264214,0.6467,"Painted Caves",2.4
"250","2020_September_ADFA_2.5","2020_September",0.3294,"ADFA","EPI",47.60170006,49.9906696587643,-0.043,-7.76,0.4760170006,0.9522116904,0.4862,"Painted Caves",2.5
"251","2020_September_ADFA_2.6","2020_September",0.312,"ADFA","HP",64.19871795,67.9146805130819,-0.043,-6.42,0.6419871795,0.9452848407,0.5123,"Painted Caves",2.6
"252","2020_September_ADFA_2.6","2020_September",0.312,"ADFA","EPI",64.19871795,67.9146805130819,-0.043,-6.42,0.6419871795,0.9452848407,0.5123,"Painted Caves",2.6
"253","2020_September_ADFA_1.1","2020_September",0.3233,"ADFA","HP",62.97556449,61.1135625767673,-0.043,-6.91,0.6297556449,1.0304679,0.5269,"St. Marys",1.1
"254","2020_September_ADFA_1.1","2020_September",0.3233,"ADFA","EPI",62.97556449,61.1135625767673,-0.043,-6.91,0.6297556449,1.0304679,0.5269,"St. Marys",1.1
"255","2020_September_ADFA_1.2","2020_September",0.2808,"ADFA","HP",83.04843305,81.0797430256903,-0.043,-3.57,0.8304843305,1.024280911,0.514,"St. Marys",1.2
"256","2020_September_ADFA_1.2","2020_September",0.2808,"ADFA","EPI",83.04843305,81.0797430256903,-0.043,-3.57,0.8304843305,1.024280911,0.514,"St. Marys",1.2
"257","2020_September_ADFA_1.3","2020_September",0.2962,"ADFA","HP",74.64550979,74.4707641419409,-0.043,-2.18,0.7464550979,1.0023465,0.5173,"St. Marys",1.3
"258","2020_September_ADFA_1.3","2020_September",0.2962,"ADFA","EPI",74.64550979,74.4707641419409,-0.043,-2.18,0.7464550979,1.0023465,0.5173,"St. Marys",1.3
"259","2020_September_ADFA_1.4","2020_September",0.2906,"ADFA","HP",94.73503097,100,-0.043,-1.087,0.9473503097,0.9473503097,0.5659,"St. Marys",1.4
"260","2020_September_ADFA_1.4","2020_September",0.2906,"ADFA","EPI",94.73503097,100,-0.043,-1.087,0.9473503097,0.9473503097,0.5659,"St. Marys",1.4
"261","2020_September_ADFA_1.5","2020_September",0.3238,"ADFA","HP",65.84311303,70.9854057429178,-0.043,-3.082,0.6584311303,0.9275584515,0.537,"St. Marys",1.5
"262","2020_September_ADFA_1.5","2020_September",0.3238,"ADFA","EPI",65.84311303,70.9854057429178,-0.043,-3.082,0.6584311303,0.9275584515,0.537,"St. Marys",1.5
"263","2020_September_ADFA_1.6","2020_September",0.3004,"ADFA","HP",73.03595206,68.1489876130745,-0.043,-3.996,0.7303595206,1.071710008,0.5198,"St. Marys",1.6
"264","2020_September_ADFA_1.6","2020_September",0.3004,"ADFA","EPI",73.03595206,68.1489876130745,-0.043,-3.996,0.7303595206,1.071710008,0.5198,"St. Marys",1.6
"265","2020_September_ADFA_2.1","2020_September",0.2531,"ADFA","HP",91.26827341,96.2465428655774,-0.043,-1.13,0.9126827341,0.9482758621,0.4841,"Painted Caves",2.1
"266","2020_September_ADFA_2.1","2020_September",0.2531,"ADFA","EPI",91.26827341,96.2465428655774,-0.043,-1.13,0.9126827341,0.9482758621,0.4841,"Painted Caves",2.1
"267","2020_September_ADFA_2.2","2020_September",0.3487,"ADFA","HP",65.15629481,67.7660262425572,-0.043,-3.488,0.6515629481,0.9614890886,0.5759,"Painted Caves",2.2
"268","2020_September_ADFA_2.2","2020_September",0.3487,"ADFA","EPI",65.15629481,67.7660262425572,-0.043,-3.488,0.6515629481,0.9614890886,0.5759,"Painted Caves",2.2
"269","2020_September_ADFA_2.3","2020_September",0.4317,"ADFA","HP",69.72434561,72.9029125993308,-0.043,-3.298,0.6972434561,0.9564,0.7327,"Painted Caves",2.3
"270","2020_September_ADFA_2.3","2020_September",0.4317,"ADFA","EPI",69.72434561,72.9029125993308,-0.043,-3.298,0.6972434561,0.9564,0.7327,"Painted Caves",2.3
"271","2020_September_ADFA_2.4","2020_September",0.3339,"ADFA","HP",62.38394729,57.8022938968678,-0.043,-6.166,0.6238394729,1.079264214,0.5422,"Painted Caves",2.4
"272","2020_September_ADFA_2.4","2020_September",0.3339,"ADFA","EPI",62.38394729,57.8022938968678,-0.043,-6.166,0.6238394729,1.079264214,0.5422,"Painted Caves",2.4
"273","2020_September_ADFA_2.5","2020_September",0.2627,"ADFA","HP",70.07993909,73.5970160800706,-0.043,-3.549,0.7007993909,0.9522116904,0.4468,"Painted Caves",2.5
"274","2020_September_ADFA_2.5","2020_September",0.2627,"ADFA","EPI",70.07993909,73.5970160800706,-0.043,-3.549,0.7007993909,0.9522116904,0.4468,"Painted Caves",2.5
"275","2020_September_ADFA_2.6","2020_September",0.317,"ADFA","HP",82.05047319,86.7997344898075,-0.043,-3.748,0.8205047319,0.9452848407,0.5771,"Painted Caves",2.6
"276","2020_September_ADFA_2.6","2020_September",0.317,"ADFA","EPI",82.05047319,86.7997344898075,-0.043,-3.748,0.8205047319,0.9452848407,0.5771,"Painted Caves",2.6
"277","2020_September_ADFA_1.1","2020_September",0.307,"ADFA","HP",88.17589577,85.5687943020835,-0.043,-0.83,0.8817589577,1.0304679,0.5777,"St. Marys",1.1
"278","2020_September_ADFA_1.1","2020_September",0.307,"ADFA","EPI",88.17589577,85.5687943020835,-0.043,-0.83,0.8817589577,1.0304679,0.5777,"St. Marys",1.1
"279","2020_September_ADFA_1.2","2020_September",0.2919,"ADFA","HP",60.36313806,58.9322103065142,-0.043,-6.92,0.6036313806,1.024280911,0.4681,"St. Marys",1.2
"280","2020_September_ADFA_1.2","2020_September",0.2919,"ADFA","EPI",60.36313806,58.9322103065142,-0.043,-6.92,0.6036313806,1.024280911,0.4681,"St. Marys",1.2
"281","2020_September_ADFA_1.3","2020_September",0.2886,"ADFA","HP",73.25017325,73.0786940943077,-0.043,-4.401,0.7325017325,1.0023465,0.5,"St. Marys",1.3
"282","2020_September_ADFA_1.3","2020_September",0.2886,"ADFA","EPI",73.25017325,73.0786940943077,-0.043,-4.401,0.7325017325,1.0023465,0.5,"St. Marys",1.3
"283","2020_September_ADFA_1.4","2020_September",0.2816,"ADFA","HP",72.47869318,76.5067498663214,-0.043,-2.932,0.7247869318,0.9473503097,0.4857,"St. Marys",1.4
"284","2020_September_ADFA_1.4","2020_September",0.2816,"ADFA","EPI",72.47869318,76.5067498663214,-0.043,-2.932,0.7247869318,0.9473503097,0.4857,"St. Marys",1.4
"285","2020_September_ADFA_1.5","2020_September",0.2609,"ADFA","HP",92.75584515,100,-0.043,-1.21,0.9275584515,0.9275584515,0.5029,"St. Marys",1.5
"286","2020_September_ADFA_1.5","2020_September",0.2609,"ADFA","EPI",92.75584515,100,-0.043,-1.21,0.9275584515,0.9275584515,0.5029,"St. Marys",1.5
"287","2020_September_ADFA_1.6","2020_September",0.3286,"ADFA","HP",53.0127815,49.4656027323391,-0.043,-7.751,0.530127815,1.071710008,0.5028,"St. Marys",1.6
"288","2020_September_ADFA_1.6","2020_September",0.3286,"ADFA","EPI",53.0127815,49.4656027323391,-0.043,-7.751,0.530127815,1.071710008,0.5028,"St. Marys",1.6
"289","2020_September_ADFA_2.1","2020_September",0.3336,"ADFA","HP",67.5059952,71.1881403903975,-0.043,-5.068,0.675059952,0.9482758621,0.5588,"Painted Caves",2.1
"290","2020_September_ADFA_2.1","2020_September",0.3336,"ADFA","EPI",67.5059952,71.1881403903975,-0.043,-5.068,0.675059952,0.9482758621,0.5588,"Painted Caves",2.1
"291","2020_September_ADFA_2.2","2020_September",0.2648,"ADFA","HP",78.51208459,81.6567608731987,-0.043,-3.167,0.7851208459,0.9614890886,0.4727,"Painted Caves",2.2
"292","2020_September_ADFA_2.2","2020_September",0.2648,"ADFA","EPI",78.51208459,81.6567608731987,-0.043,-3.167,0.7851208459,0.9614890886,0.4727,"Painted Caves",2.2
"293","2020_September_ADFA_2.3","2020_September",0.2869,"ADFA","HP",87.03380969,91.0014739544124,-0.043,-2.087,0.8703380969,0.9564,0.5366,"Painted Caves",2.3
"294","2020_September_ADFA_2.3","2020_September",0.2869,"ADFA","EPI",87.03380969,91.0014739544124,-0.043,-2.087,0.8703380969,0.9564,0.5366,"Painted Caves",2.3
"295","2020_September_ADFA_2.4","2020_September",0.3007,"ADFA","EPI",91.22048553,84.5209952731742,-0.043,-1.059,0.9122048553,1.079264214,0.575,"Painted Caves",2.4
"296","2020_September_ADFA_2.4","2020_September",0.3007,"ADFA","HP",91.22048553,84.5209952731742,-0.043,-1.059,0.9122048553,1.079264214,0.575,"Painted Caves",2.4
"297","2020_September_ADFA_2.5","2020_September",0.2827,"ADFA","HP",86.8058012,91.1622930858317,-0.043,-1.16,0.868058012,0.9522116904,0.5281,"Painted Caves",2.5
"298","2020_September_ADFA_2.5","2020_September",0.2827,"ADFA","EPI",86.8058012,91.1622930858317,-0.043,-1.16,0.868058012,0.9522116904,0.5281,"Painted Caves",2.5
"299","2020_September_ADFA_2.6","2020_September",0.2785,"ADFA","HP",82.51346499,87.2895252703908,-0.043,-2.648,0.8251346499,0.9452848407,0.5083,"Painted Caves",2.6
"300","2020_September_ADFA_2.6","2020_September",0.2785,"ADFA","EPI",82.51346499,87.2895252703908,-0.043,-2.648,0.8251346499,0.9452848407,0.5083,"Painted Caves",2.6
"301","2020_September_ADFA_1.1","2020_September",0.3127,"ADFA","HP",54.7809402,53.161229185305,-0.043,-7.956,0.547809402,1.0304679,0.484,"St. Marys",1.1
"302","2020_September_ADFA_1.1","2020_September",0.3127,"ADFA","EPI",54.7809402,53.161229185305,-0.043,-7.956,0.547809402,1.0304679,0.484,"St. Marys",1.1
"303","2020_September_ADFA_1.2","2020_September",0.2881,"ADFA","HP",68.06664353,66.4531016823763,-0.043,-5.003,0.6806664353,1.024280911,0.4842,"St. Marys",1.2
"304","2020_September_ADFA_1.2","2020_September",0.2881,"ADFA","EPI",68.06664353,66.4531016823763,-0.043,-5.003,0.6806664353,1.024280911,0.4842,"St. Marys",1.2
"305","2020_September_ADFA_1.3","2020_September",0.3411,"ADFA","HP",57.87159191,57.7361141182216,-0.043,-7.639,0.5787159191,1.0023465,0.5385,"St. Marys",1.3
"306","2020_September_ADFA_1.3","2020_September",0.3411,"ADFA","EPI",57.87159191,57.7361141182216,-0.043,-7.639,0.5787159191,1.0023465,0.5385,"St. Marys",1.3
"307","2020_September_ADFA_1.4","2020_September",0.3032,"ADFA","EPI",54.61741425,57.652817221642,-0.043,-6.56,0.5461741425,0.9473503097,0.4688,"St. Marys",1.4
"308","2020_September_ADFA_1.5","2020_September",0.2568,"ADFA","HP",46.14485981,49.7487352256636,-0.043,-9.207,0.4614485981,0.9275584515,0.3753,"St. Marys",1.5
"309","2020_September_ADFA_1.5","2020_September",0.2568,"ADFA","EPI",46.14485981,49.7487352256636,-0.043,-9.207,0.4614485981,0.9275584515,0.3753,"St. Marys",1.5
"310","2020_September_ADFA_1.6","2020_September",0.3416,"ADFA","HP",55.6206089,51.8989357986848,-0.043,-6.912,0.556206089,1.071710008,0.5316,"St. Marys",1.6
"311","2020_September_ADFA_1.6","2020_September",0.3416,"ADFA","EPI",55.6206089,51.8989357986848,-0.043,-6.912,0.556206089,1.071710008,0.5316,"St. Marys",1.6
"312","2020_September_ADFA_1.6","2020_September",0.3416,"ADFA","EPI",55.6206089,51.8989357986848,-0.043,-6.912,0.556206089,1.071710008,0.5316,"St. Marys",1.6
"313","2020_September_ADFA_2.1","2020_September",0.3668,"ADFA","HP",38.19520174,40.2785763790454,-0.043,-9.016,0.3819520174,0.9482758621,0.5069,"Painted Caves",2.1
"314","2020_September_ADFA_2.1","2020_September",0.3668,"ADFA","EPI",38.19520174,40.2785763790454,-0.043,-9.016,0.3819520174,0.9482758621,0.5069,"Painted Caves",2.1
"315","2020_September_ADFA_2.2","2020_September",0.2631,"ADFA","HP",50.0950209,52.1014970361672,-0.043,-8.755,0.500950209,0.9614890886,0.3949,"Painted Caves",2.2
"316","2020_September_ADFA_2.2","2020_September",0.2631,"ADFA","EPI",50.0950209,52.1014970361672,-0.043,-8.755,0.500950209,0.9614890886,0.3949,"Painted Caves",2.2
"317","2020_September_ADFA_2.3","2020_September",0.1951,"ADFA","EPI",95.2844695,99.6282617105813,-0.043,-2.371,0.952844695,0.9564,0.381,"Painted Caves",2.3
