"","individual","year.month","dry.wt","spp","model","lfm.NAs.imputed","RWC","max.mpa.sample","mpa","gww.gdw","gww.gdw.saturated","fresh.wt","site","sample"
"160","2018_January_ADFA_6","2018_January",0.2915,"ADFA","EPI",73.28872877,98.2518407529843,-0.5,-3,0.7328872877,0.7459272845,0.5051,"St. Marys",6
"161","2018_January_ADFA_1","2018_January",0.3339,"ADFA","EPI",55.32424742,64.9855550110865,-0.7,-7.6,0.5532424742,0.8513314599,0.5186,"St. Marys",1
"162","2018_January_ADFA_1","2018_January",0.3339,"ADFA","EPI",55.32424742,64.9855550110865,-0.7,-7.6,0.5532424742,0.8513314599,0.5186,"St. Marys",1
"163","2018_January_ADFA_2","2018_January",0.2857,"ADFA","EPI",50.06126378,62.0393283004737,-0.5,-8.6,0.5006126378,0.8069278819,0.4287,"St. Marys",2
"164","2018_January_ADFA_3","2018_January",0.3644,"ADFA","EPI",38.72118551,49.0386880500101,-0.6,-10,0.3872118551,0.7896048416,0.5055,"St. Marys",3
"165","2018_January_ADFA_4","2018_January",0.2891,"ADFA","EPI",47.53502854,57.6788671671886,-0.8,-9.4,0.4753502854,0.8241324921,0.4265,"St. Marys",4
"166","2018_January_ADFA_4","2018_January",0.2891,"ADFA","EPI",47.53502854,57.6788671671886,-0.8,-9.4,0.4753502854,0.8241324921,0.4265,"St. Marys",4
"167","2018_January_ADFA_5","2018_January",0.4787,"ADFA","EPI",37.26759975,45.7585018849772,-0.7,-10,0.3726759975,0.8144409938,0.6571,"St. Marys",5
"168","2018_January_ADFA_6","2018_January",0.3258,"ADFA","EPI",45.67920184,61.2381431664872,-0.5,-9.2,0.4567920184,0.7459272845,0.4746,"St. Marys",6
"169","2018_January_ADFA_1","2018_January",0.4044,"ADFA","EPI",61.67923828,72.4503218608238,-0.7,-5.7,0.6167923828,0.8513314599,0.6538,"St. Marys",1
"170","2018_January_ADFA_3","2018_January",0.3306,"ADFA","EPI",42.10526316,53.3244743974478,-0.6,-9.5,0.4210526316,0.7896048416,0.4698,"St. Marys",3
"171","2018_January_ADFA_4","2018_January",0.5177,"ADFA","EPI",50.09176084,60.7811988001583,-0.8,-8.4,0.5009176084,0.8241324921,0.777,"St. Marys",4
"172","2018_January_ADFA_5","2018_January",0.3752,"ADFA","EPI",48.88059701,60.0173583870503,-0.7,-9.3,0.4888059701,0.8144409938,0.5586,"St. Marys",5
"173","2018_January_ADFA_6","2018_January",0.1922,"ADFA","EPI",48.38709677,64.8683829851246,-0.5,-7.5,0.4838709677,0.7459272845,0.2852,"St. Marys",6
"174","2018_January_ADFA_1","2018_January",0.3063,"ADFA","EPI",61.42040816,72.1462920766662,-0.7,-6.5,0.6142040816,0.8513314599,0.4944,"St. Marys",1
"175","2018_January_ADFA_1","2018_January",0.4044,"ADFA","EPI",61.67923828,72.4503218608238,-0.7,-5.7,0.6167923828,0.8513314599,0.6538,"St. Marys",1
"176","2018_January_ADFA_2","2018_January",0.4908,"ADFA","EPI",58.91820312,73.0154508743342,-0.5,-6.6,0.5891820312,0.8069278819,0.78,"St. Marys",2
"177","2018_January_ADFA_3","2018_January",0.2632,"ADFA","EPI",46.01938058,58.2815329332955,-0.6,-8,0.4601938058,0.7896048416,0.3843,"St. Marys",3
"178","2018_January_ADFA_1","2018_January",0.4992,"ADFA","EPI",59.18060703,69.5153530881515,-0.7,-7.6,0.5918060703,0.8513314599,0.7946,"St. Marys",1
"179","2019_December_CEME_1","2019_December",0.3039,"CEME","EPI",131.3260941,100,-0.163,-0.163,1.313260941,1.313260941,0.703,"St. Marys",1
"180","2019_December_CEME_2","2019_December",0.1866,"CEME","EPI",149.7320472,100,-0.167,-0.167,1.497320472,1.497320472,0.466,"St. Marys",2
"181","2019_December_CEME_3","2019_December",0.2804,"CEME","EPI",109.837513945305,76.7206755837154,-0.263,-0.263,1.09837513945305,1.431654676,0.663,"St. Marys",3
"182","2019_December_CEME_4","2019_December",0.2568,"CEME","EPI",96.18380062,65.0048293881782,-0.58,-0.58,0.9618380062,1.479640844,0.5038,"St. Marys",4
"183","2019_December_CEME_5","2019_December",0.3617,"CEME","EPI",120.9012994,97.7146449460838,-0.25,-0.25,1.209012994,1.237289451,0.799,"St. Marys",5
"184","2019_December_CEME_6","2019_December",0.2619,"CEME","EPI",109.565714355353,76.9579101192852,-0.31,-0.31,1.09565714355353,1.423709586,0.7437,"St. Marys",6
"185","2019_December_CEME_7","2019_December",0.1757,"CEME","EPI",111.109767345082,83.7697655491073,-0.043,-0.043,1.11109767345082,1.326370757,0.6487,"St. Marys",7
"186","2019_December_CEME_7","2019_December",0.1757,"CEME","EPI",111.109767345082,83.7697655491073,-0.043,-0.043,1.11109767345082,1.326370757,0.6487,"St. Marys",7
"187","2019_December_CEME_7","2019_December",0.1757,"CEME","EPI",111.109767345082,83.7697655491073,-0.043,-0.043,1.11109767345082,1.326370757,0.6487,"St. Marys",7
"188","2019_December_CEME_8","2019_December",0.1522,"CEME","EPI",109.52523356536,73.9672479609169,-0.317,-0.317,1.0952523356536,1.480726086,0.4932,"St. Marys",8
"189","2019_December_CEME_8","2019_December",0.1522,"CEME","EPI",109.52523356536,73.9672479609169,-0.317,-0.317,1.0952523356536,1.480726086,0.4932,"St. Marys",8
"190","2019_December_CEME_9","2019_December",0.3188,"CEME","EPI",109.264999915406,88.5377605323621,-0.362,-0.362,1.09264999915406,1.234106208,0.8638,"St. Marys",9
"191","2019_December_CEME_4","2019_December",0.1642,"CEME","EPI",99.7346653570768,67.4046446889491,-0.58,-2.01,0.997346653570767,1.479640844,0.5072,"St. Marys",4
"192","2019_December_CEME_5","2019_December",0.6442,"CEME","EPI",123.7289451,100,-0.25,-1.92,1.237289451,1.237289451,1.4412,"St. Marys",5
"193","2019_December_CEME_6","2019_December",0.2804,"CEME","EPI",103.320106756448,72.5710550609779,-0.31,-1.39,1.03320106756448,1.423709586,0.7254,"St. Marys",6
"194","2019_December_CEME_7","2019_December",0.185,"CEME","EPI",106.269421455931,80.1204496518697,-0.043,-0.88,1.06269421455931,1.326370757,1.024,"St. Marys",7
"195","2019_December_CEME_8","2019_December",0.1337,"CEME","EPI",103.609255256397,69.9719254195656,-0.317,-1.34,1.03609255256397,1.480726086,0.4747,"St. Marys",8
"196","2019_December_CEME_9","2019_December",0.1943,"CEME","EPI",105.517635356063,85.5012596744531,-0.362,-1.01,1.05517635356063,1.234106208,0.5443,"St. Marys",9
"197","2019_December_CEME_4","2019_December",0.2395,"CEME","EPI",147.9640844,100,-0.58,-2.98,1.479640844,1.479640844,0.5938,"St. Marys",4
"198","2019_December_CEME_6","2019_December",0.2913,"CEME","EPI",97.6527961574418,68.5903902858471,-0.31,-2.37,0.976527961574418,1.423709586,0.7873,"St. Marys",6
"199","2019_December_CEME_6","2019_December",0.2913,"CEME","EPI",97.6527961574418,68.5903902858471,-0.31,-2.37,0.976527961574418,1.423709586,0.7873,"St. Marys",6
"200","2019_December_CEME_7","2019_December",0.1934,"CEME","EPI",101.122578156833,76.2400540144247,-0.043,-1.77,1.01122578156833,1.326370757,0.5614,"St. Marys",7
"201","2019_December_CEME_8","2019_December",0.0977,"CEME","EPI",99.7924950570666,67.3942979735326,-0.317,-2,0.997924950570666,1.480726086,0.397,"St. Marys",8
"202","2019_December_CEME_9","2019_December",0.2211,"CEME","EPI",98.9134836172207,80.1498955081998,-0.362,-2.152,0.989134836172207,1.234106208,0.6467,"St. Marys",9
"203","2019_December_CEME_4","2019_December",0.3084,"CEME","EPI",77.59403372,52.4411272064074,-0.58,-8.87,0.7759403372,1.479640844,0.5477,"St. Marys",4
"204","2019_December_CEME_6","2019_December",0.4689,"CEME","EPI",28.49525435,20.0147941899156,-0.31,-10,0.2849525435,1.423709586,0.6025,"St. Marys",6
"205","2019_December_CEME_8","2019_December",0.1892,"CEME","EPI",92.9107607582734,62.7467575784124,-0.317,-3.19,0.929107607582734,1.480726086,0.564,"St. Marys",8
"206","2019_December_CEME_9","2019_December",0.202,"CEME","EPI",94.6456517579691,76.6916584200257,-0.362,-2.89,0.946456517579692,1.234106208,0.5536,"St. Marys",9
"207","2019_December_CEME_4","2019_December",0.4401,"CEME","EPI",74.32401727,50.2311203231424,-0.58,-8.01,0.7432401727,1.479640844,0.7672,"St. Marys",4
"208","2019_December_CEME_5","2019_December",0.3278,"CEME","EPI",107.6876144,87.0351026697632,-0.25,-4.74,1.076876144,1.237289451,0.6808,"St. Marys",5
"209","2019_December_CEME_6","2019_December",0.3003,"CEME","EPI",118.5678601,83.2809312137342,-0.31,-3.752,1.185678601,1.423709586,0.6563,"St. Marys",6
"210","2019_December_CEME_7","2019_December",0.1539,"CEME","EPI",94.8769705579286,71.5312593083116,-0.043,-2.85,0.948769705579286,1.326370757,0.7014,"St. Marys",7
"211","2019_December_CEME_8","2019_December",0.3073,"CEME","EPI",122.6254407,82.8143988678268,-0.317,-6.9,1.226254407,1.480726086,0.684,"St. Marys",8
"212","2019_December_CEME_9","2019_December",0.2674,"CEME","EPI",123.4106208,100,-0.362,-3.36,1.234106208,1.234106208,0.5974,"St. Marys",9
"213","2019_December_CEME_4","2019_December",0.3835,"CEME","EPI",83.05626182,56.132717717814,-0.58,-6.33,0.8305626182,1.479640844,0.702,"St. Marys",4
"214","2019_December_CEME_5","2019_December",0.4783,"CEME","EPI",68.22791427,55.1430501689455,-0.25,-8.77,0.6822791427,1.237289451,0.8046,"St. Marys",5
"215","2019_December_CEME_6","2019_December",0.3749,"CEME","EPI",75.76363879,53.2156554503946,-0.31,-7.59,0.7576363879,1.423709586,0.6589,"St. Marys",6
"216","2019_December_CEME_7","2019_December",0.1915,"CEME","EPI",132.6370757,100,-0.043,-3.378,1.326370757,1.326370757,0.4455,"St. Marys",7
"217","2019_December_CEME_8","2019_December",0.2452,"CEME","EPI",148.0726086,100,-0.317,-4.02,1.480726086,1.480726086,0.6082,"St. Marys",8
"218","2019_December_CEME_9","2019_December",0.3492,"CEME","EPI",112.8454819,91.4390359342557,-0.362,-4.61,1.128454819,1.234106208,0.7432,"St. Marys",9
"219","2019_December_CEME_1","2019_December",0.4786,"CEME","EPI",101.4208107,77.2282244401267,-0.163,-1.19,1.014208107,1.313260941,0.964,"St. Marys",1
"220","2019_December_CEME_2","2019_December",0.7044,"CEME","EPI",114.5088018,76.4758139231532,-0.167,-0.56,1.145088018,1.497320472,1.511,"St. Marys",2
"221","2019_December_CEME_3","2019_December",0.4565,"CEME","EPI",106.1336254,74.1335373531096,-0.263,-1.2,1.061336254,1.431654676,0.941,"St. Marys",3
"222","2019_December_CEME_4","2019_December",0.368,"CEME","EPI",71.96629977,48.6376812736862,-0.58,-6.98,0.7196629977,1.479640844,0.6328,"St. Marys",4
"223","2019_December_CEME_5","2019_December",0.4077,"CEME","EPI",87.08450877,70.3832952746964,-0.25,-5.69,0.8708450877,1.237289451,0.7627,"St. Marys",5
"224","2019_December_CEME_6","2019_December",0.338,"CEME","EPI",79.50880308,55.8462230372311,-0.31,-7.09,0.7950880308,1.423709586,0.6067,"St. Marys",6
"225","2019_December_CEME_7","2019_December",0.3141,"CEME","EPI",91.05380452,68.6488329446787,-0.043,-6.2,0.9105380452,1.326370757,0.6001,"St. Marys",7
"226","2019_December_CEME_8","2019_December",0.3494,"CEME","EPI",63.36576989,42.7937148464608,-0.317,-8.78,0.6336576989,1.480726086,0.5708,"St. Marys",8
"227","2019_December_CEME_9","2019_December",0.2931,"CEME","EPI",91.62259,74.2420623168926,-0.362,-6.9,0.9162259,1.234106208,0.5616,"St. Marys",9
"228","2019_December_CEME_1","2019_December",0.3793,"CEME","EPI",90.35064593,68.7987003262286,-0.163,-1.9,0.9035064593,1.313260941,0.722,"St. Marys",1
"229","2019_December_CEME_2","2019_December",0.2688,"CEME","EPI",111.3095238,74.3391450804928,-0.167,-1.52,1.113095238,1.497320472,0.568,"St. Marys",2
"230","2019_December_CEME_3","2019_December",0.648,"CEME","EPI",100,69.8492462437918,-0.263,-2,1,1.431654676,1.296,"St. Marys",3
"231","2019_December_CEME_4","2019_December",0.3094,"CEME","EPI",71.31081299,48.1946772956208,-0.58,-8.77,0.7131081299,1.479640844,0.53,"St. Marys",4
"232","2019_December_CEME_5","2019_December",0.2038,"CEME","EPI",90.0366246687774,72.7692494234135,-0.25,-3.687,0.900366246687774,1.237289451,0.5348,"St. Marys",5
"233","2019_December_CEME_6","2019_December",0.3146,"CEME","EPI",81.00460976,56.8968633466797,-0.31,-8.49,0.8100460976,1.423709586,0.5694,"St. Marys",6
"234","2019_December_CEME_7","2019_December",0.2698,"CEME","EPI",124.1890639,93.6307312601585,-0.043,-4.59,1.241890639,1.326370757,0.6048,"St. Marys",7
"235","2019_December_CEME_8","2019_December",0.2375,"CEME","EPI",124.6315789,84.16923297183,-0.317,-4.65,1.246315789,1.480726086,0.5335,"St. Marys",8
"236","2019_December_CEME_9","2019_December",0.3012,"CEME","EPI",106.570167,86.3541292549758,-0.362,-5.56,1.06570167,1.234106208,0.6222,"St. Marys",9
"237","2019_December_CEME_1","2019_December",0.1688,"CEME","EPI",124.5260664,94.8220285187025,-0.163,-3.15,1.245260664,1.313260941,0.379,"St. Marys",1
"238","2019_December_CEME_2","2019_December",0.3227,"CEME","EPI",105.453982,70.4284646954323,-0.167,-1.91,1.05453982,1.497320472,0.663,"St. Marys",2
"239","2019_December_CEME_3","2019_December",0.4001,"CEME","EPI",100.9497626,70.5126482609973,-0.263,-2.98,1.009497626,1.431654676,0.804,"St. Marys",3
"240","2019_December_CEME_4","2019_December",0.2518,"CEME","EPI",108.0436941,73.0202160464286,-0.58,-10.01,1.080436941,1.479640844,0.5238,"St. Marys",4
"241","2019_December_CEME_5","2019_December",0.3941,"CEME","EPI",83.0859028,67.1515486799378,-0.25,-6.59,0.830859028,1.237289451,0.7215,"St. Marys",5
"242","2019_December_CEME_6","2019_December",0.1763,"CEME","EPI",142.3709586,100,-0.31,-5.12,1.423709586,1.423709586,0.4273,"St. Marys",6
"243","2019_December_CEME_7","2019_December",0.2605,"CEME","EPI",99.42418426,74.9595720014807,-0.043,-8.801,0.9942418426,1.326370757,0.5195,"St. Marys",7
"244","2019_December_CEME_9","2019_December",0.2706,"CEME","EPI",86.00600601,69.6909272901089,-0.362,-7.75,0.8600600601,1.234106208,0.5033,"St. Marys",9
"245","2019_December_CEME_1","2019_December",0.3277,"CEME","EPI",75.77052182,57.6964710168746,-0.163,-3,0.7577052182,1.313260941,0.576,"St. Marys",1
"246","2019_December_CEME_2","2019_December",0.4959,"CEME","EPI",94.79733817,63.3113217529026,-0.167,-3.07,0.9479733817,1.497320472,0.966,"St. Marys",2
"247","2019_December_CEME_3","2019_December",0.4923,"CEME","EPI",84.84663823,59.2647372668519,-0.263,-3.32,0.8484663823,1.431654676,0.91,"St. Marys",3
"248","2019_December_CEME_4","2019_December",0.3918,"CEME","EPI",48.88321634,33.0372174695118,-0.58,-3.98,0.4888321634,1.479640844,0.5833,"St. Marys",4
"249","2019_December_CEME_5","2019_December",0.2805,"CEME","EPI",75.72192513,61.1998470275489,-0.25,-9.57,0.7572192513,1.237289451,0.4929,"St. Marys",5
"250","2019_December_CEME_5","2019_December",0.2805,"CEME","EPI",75.72192513,61.1998470275489,-0.25,-9.57,0.7572192513,1.237289451,0.4929,"St. Marys",5
"251","2019_December_CEME_6","2019_December",0.2845,"CEME","EPI",116.3649147,81.7336034288667,-0.31,-6.57,1.163649147,1.423709586,0.6155,"St. Marys",6
"252","2019_December_CEME_7","2019_December",0.2699,"CEME","EPI",67.07430054,50.5697974612388,-0.043,-10.01,0.6707430054,1.326370757,0.4509,"St. Marys",7
"253","2019_December_CEME_8","2019_December",0.1721,"CEME","EPI",77.7015496609404,52.4753027555837,-0.317,-5.82,0.777015496609404,1.480726086,0.4911,"St. Marys",8
"254","2019_December_CEME_9","2019_December",0.3116,"CEME","EPI",100.1364038,81.140831438067,-0.362,-6.26,1.001364038,1.234106208,0.6236,"St. Marys",9
"255","2019_December_CEME_1","2019_December",0.354,"CEME","EPI",80.1303970605145,61.016355972255,-0.163,-5.4,0.801303970605145,1.313260941,0.68365,"St. Marys",1
"256","2019_December_CEME_1","2019_December",0.3847,"CEME","EPI",84.29945412,64.1909398872467,-0.163,-5.4,0.8429945412,1.313260941,0.709,"St. Marys",1
"257","2019_December_CEME_2","2019_December",0.2881,"CEME","EPI",67.99722319,45.4126050244774,-0.167,-3.42,0.6799722319,1.497320472,0.484,"St. Marys",2
"258","2019_December_CEME_3","2019_December",0.3491,"CEME","EPI",85.04726439,59.4048731273798,-0.263,-5.42,0.8504726439,1.431654676,0.646,"St. Marys",3
"259","2019_December_CEME_4","2019_December",0.1793,"CEME","EPI",136.6424986,92.3484230339346,-0.58,-6.48,1.366424986,1.479640844,0.4243,"St. Marys",4
"260","2019_December_CEME_5","2019_December",0.2915,"CEME","EPI",78.02367473,63.060163219641,-0.25,-0.3,0.7802367473,1.237289451,0.5189,"St. Marys",5
"261","2019_December_CEME_6","2019_December",0.3871,"CEME","EPI",28.08059933,19.7235444687102,-0.31,-10,0.2808059933,1.423709586,0.4958,"St. Marys",6
"262","2019_December_CEME_7","2019_December",0.3703,"CEME","EPI",83.18703579,62.71778486594,-0.043,-6.67,0.8318703579,1.326370757,0.6783,"St. Marys",7
"263","2019_December_CEME_8","2019_December",0.2933,"CEME","EPI",65.98465473,44.5623639333926,-0.317,-10,0.6598465473,1.480726086,0.4868,"St. Marys",8
"264","2019_December_CEME_9","2019_December",0.4339,"CEME","EPI",62.84858262,50.9263969442734,-0.362,-10.014,0.6284858262,1.234106208,0.7066,"St. Marys",9
"265","2019_December_CEME_1","2019_December",0.1852,"CEME","EPI",89.9614460587906,68.5023389108704,-0.163,-3.7,0.899614460587906,1.313260941,0.689,"St. Marys",1
"266","2019_December_CEME_2","2019_December",0.427,"CEME","EPI",54.09836066,36.1301148763028,-0.167,-6.01,0.5409836066,1.497320472,0.658,"St. Marys",2
"267","2019_December_CEME_3","2019_December",0.278,"CEME","EPI",143.1654676,100,-0.263,-4.1,1.431654676,1.431654676,0.676,"St. Marys",3
"268","2019_December_CEME_1","2019_December",0.1434,"CEME","EPI",59.3117050641653,45.1636862198929,-0.163,-9,0.593117050641653,1.313260941,0.408,"St. Marys",1
"269","2019_December_CEME_2","2019_December",0.2075,"CEME","EPI",86.6073234593787,57.84154099202,-0.167,-4.28,0.866073234593787,1.497320472,0.868,"St. Marys",2
"270","2019_December_CEME_3","2019_December",0.2405,"CEME","EPI",133.6798337,93.3743562194044,-0.263,-6.52,1.336798337,1.431654676,0.562,"St. Marys",3
"271","2019_December_CEME_1","2019_December",0.14,"CEME","EPI",71.1667935620864,54.190900939988,-0.163,-6.95,0.711667935620864,1.313260941,0.384,"St. Marys",1
"272","2019_December_CEME_2","2019_December",0.1318,"CEME","EPI",61.7405524637393,41.2340267953936,-0.167,-8.58,0.617405524637394,1.497320472,0.369,"St. Marys",2
"273","2019_December_CEME_3","2019_December",0.354,"CEME","EPI",88.4180791,61.7593617945896,-0.263,-7.21,0.884180791,1.431654676,0.667,"St. Marys",3
"274","2019_December_CEME_3","2019_December",0.354,"CEME","EPI",88.4180791,61.7593617945896,-0.263,-7.21,0.884180791,1.431654676,0.667,"St. Marys",3
"275","2019_December_CEME_2","2019_December",0.3097,"CEME","EPI",116.6612851,77.9133707723726,-0.167,-5.76,1.166612851,1.497320472,0.671,"St. Marys",2
"276","2019_December_CEME_3","2019_December",0.28,"CEME","EPI",85.35714286,59.6213209029466,-0.263,-8.99,0.8535714286,1.431654676,0.519,"St. Marys",3
"277","2019_December_CEME_2","2019_December",0.405,"CEME","EPI",58.51851852,39.0821601749929,-0.167,-9.21,0.5851851852,1.497320472,0.642,"St. Marys",2
"278","2019_December_CEME_3","2019_December",0.416,"CEME","EPI",53.5287350651794,37.3894179668641,-0.263,-10,0.535287350651794,1.431654676,0.406,"St. Marys",3
"279","2019_December_CEME_2","2019_December",0.416,"CEME","EPI",53.5287350651794,35.749684897903,-0.167,-10,0.535287350651794,1.497320472,0.472,"St. Marys",2
"280","2019_December_CEME_3","2019_December",0.4546,"CEME","EPI",51.12186538,35.708237633696,-0.263,-6.71,0.5112186538,1.431654676,0.687,"St. Marys",3
"281","2020_January_CEME_1","2020_January",0.1792,"CEME","EPI",108.351290655566,71.9834562925,-0.52,-0.52,1.08351290655566,1.505224898,0.5988,"St. Marys",1
"282","2020_January_CEME_2","2020_January",0.1123,"CEME","EPI",109.160906455424,77.075747636045,-0.38,-0.38,1.09160906455424,1.416280864,0.4453,"St. Marys",2
"283","2020_January_CEME_3","2020_January",0.308,"CEME","EPI",108.466950055545,90.9078183155465,-0.5,-0.5,1.08466950055545,1.193153153,0.829,"St. Marys",3
"284","2020_January_CEME_4","2020_January",0.2135,"CEME","EPI",109.554148415355,75.5122638751683,-0.312,-0.312,1.09554148415355,1.45081266,0.6025,"St. Marys",4
"285","2020_January_CEME_5","2020_January",0.0598,"CEME","EPI",108.657788065512,74.0683921998424,-0.467,-0.467,1.08657788065512,1.466992665,0.5368,"St. Marys",5
"286","2020_January_CEME_6","2020_January",0.2542,"CEME","EPI",107.830823355657,72.8082082919569,-0.61,-0.61,1.07830823355657,1.481025641,0.8102,"St. Marys",6
"287","2020_January_CEME_1","2020_January",0.1852,"CEME","EPI",101.411726656783,67.3731392508382,-0.52,-1.72,1.01411726656783,1.505224898,0.5565,"St. Marys",1
"288","2020_January_CEME_2","2020_January",0.1818,"CEME","EPI",104.476700756245,73.7683487872397,-0.38,-1.19,1.04476700756245,1.416280864,0.6358,"St. Marys",2
"289","2020_January_CEME_3","2020_January",0.1702,"CEME","EPI",102.741809756549,86.1094902177654,-0.5,-1.49,1.02741809756549,1.193153153,0.6612,"St. Marys",3
"290","2020_January_CEME_4","2020_January",0.1151,"CEME","EPI",101.047399546847,69.648826711263,-0.312,-1.783,1.01047399546847,1.45081266,0.4043,"St. Marys",4
"291","2020_January_CEME_5","2020_January",0.1685,"CEME","EPI",102.51049095659,69.8779846704891,-0.467,-1.53,1.0251049095659,1.466992665,0.5585,"St. Marys",5
"292","2020_January_CEME_6","2020_January",0.2359,"CEME","EPI",103.071439046492,69.5946350914607,-0.61,-1.433,1.03071439046492,1.481025641,0.6805,"St. Marys",6
"293","2020_January_CEME_1","2020_January",0.1484,"CEME","EPI",98.2889228573303,65.2984965820903,-0.52,-2.26,0.982889228573303,1.505224898,0.5118,"St. Marys",1
"294","2020_January_CEME_2","2020_January",0.1727,"CEME","EPI",97.5371367574621,68.8684986408615,-0.38,-2.39,0.975371367574621,1.416280864,0.5337,"St. Marys",2
"295","2020_January_CEME_3","2020_January",0.2083,"CEME","EPI",96.8431803575838,81.1657582382333,-0.5,-2.51,0.968431803575838,1.193153153,0.5953,"St. Marys",3
"296","2020_January_CEME_4","2020_January",0.2251,"CEME","EPI",99.3298574571477,68.4649784191625,-0.312,-2.08,0.993298574571477,1.45081266,0.6422,"St. Marys",4
"297","2020_January_CEME_5","2020_January",0.2659,"CEME","EPI",146.6992665,100,-0.467,-2.1,1.466992665,1.466992665,0.6559,"St. Marys",5
"298","2020_January_CEME_6","2020_January",0.2943,"CEME","EPI",143.8328236,97.1170380972492,-0.61,-2.36,1.438328236,1.481025641,0.7176,"St. Marys",6
"299","2020_January_CEME_6","2020_January",0.2943,"CEME","EPI",143.8328236,97.1170380972492,-0.61,-2.36,1.438328236,1.481025641,0.7176,"St. Marys",6
"300","2020_January_CEME_1","2020_January",0.2201,"CEME","EPI",150.5224898,100,-0.52,-3.42,1.505224898,1.505224898,0.5514,"St. Marys",1
"301","2020_January_CEME_2","2020_January",0.2592,"CEME","EPI",141.6280864,100,-0.38,-3.64,1.416280864,1.416280864,0.6263,"St. Marys",2
"302","2020_January_CEME_3","2020_January",0.2775,"CEME","EPI",119.3153153,100,-0.5,-3.71,1.193153153,1.193153153,0.6086,"St. Marys",3
"303","2020_January_CEME_4","2020_January",0.2338,"CEME","EPI",145.081266,100,-0.312,-3.45,1.45081266,1.45081266,0.573,"St. Marys",4
"304","2020_January_CEME_5","2020_January",0.2462,"CEME","EPI",90.8288915586384,61.9150277473531,-0.467,-3.55,0.908288915586384,1.466992665,0.6373,"St. Marys",5
"305","2020_January_CEME_6","2020_January",0.2438,"CEME","EPI",148.1025641,100,-0.61,-3.34,1.481025641,1.481025641,0.6048,"St. Marys",6
"306","2020_January_CEME_1","2020_January",0.311,"CEME","EPI",99.45337621,66.0721041368265,-0.52,-6,0.9945337621,1.505224898,0.6203,"St. Marys",1
"307","2020_January_CEME_3","2020_January",0.2483,"CEME","EPI",91.92346425,77.0424685371468,-0.5,-6.9,0.9192346425,1.193153153,0.4765,"St. Marys",3
"308","2020_January_CEME_4","2020_January",0.2296,"CEME","EPI",122.9965157,84.7776691581944,-0.312,-5.5,1.229965157,1.45081266,0.512,"St. Marys",4
"309","2020_January_CEME_5","2020_January",0.2648,"CEME","EPI",103.2672332,70.3938306330932,-0.467,-6.1,1.032672332,1.466992665,0.5382,"St. Marys",5
"310","2020_January_CEME_6","2020_January",0.3844,"CEME","EPI",62.33090531,42.0863107190458,-0.61,-8.6,0.6233090531,1.481025641,0.624,"St. Marys",6
"311","2020_January_CEME_1","2020_January",0.2734,"CEME","EPI",92.95774648,61.7567159588666,-0.52,-7,0.9295774648,1.505224898,0.5275,"St. Marys",1
"312","2020_January_CEME_2","2020_January",0.3156,"CEME","EPI",85.29784537,60.2266453908679,-0.38,-7.3,0.8529784537,1.416280864,0.5848,"St. Marys",2
"313","2020_January_CEME_3","2020_January",0.3397,"CEME","EPI",67.59899897,56.6557602433793,-0.5,-9.1,0.6759899897,1.193153153,0.5693,"St. Marys",3
"314","2020_January_CEME_4","2020_January",0.4069,"CEME","EPI",62.00540673,42.7383965135788,-0.312,-7.5,0.6200540673,1.45081266,0.6592,"St. Marys",4
"315","2020_January_CEME_5","2020_January",0.2917,"CEME","EPI",89.5783339,61.0625642766932,-0.467,-7.5,0.895783339,1.466992665,0.553,"St. Marys",5
"316","2020_January_CEME_6","2020_January",0.394,"CEME","EPI",54.31472081,36.6737207691599,-0.61,-10,0.5431472081,1.481025641,0.608,"St. Marys",6
"317","2020_January_CEME_2","2020_January",0.2758,"CEME","EPI",102.6654578,72.4894760704752,-0.38,-6.8,1.026654578,1.416280864,0.5589,"St. Marys",2
"318","2020_January_CEME_2","2020_January",0.3514,"CEME","EPI",55.58559841,39.2475813399114,-0.38,-10,0.5558559841,1.416280864,0.5467,"St. Marys",2
"319","2020_January_CEME_2","2020_January",0.2358,"CEME","EPI",132.5275657,93.5743531305666,-0.38,-4,1.325275657,1.416280864,0.5483,"St. Marys",2
"320","2020_January_CEME_3","2020_January",0.2287,"CEME","EPI",112.0682116,93.9260909785317,-0.5,-4.6,1.120682116,1.193153153,0.485,"St. Marys",3
"321","2020_January_CEME_4","2020_January",0.2422,"CEME","EPI",116.7458187,80.4692583120966,-0.312,-4.5,1.167458187,1.45081266,0.5249,"St. Marys",4
"322","2020_January_CEME_5","2020_January",0.2297,"CEME","EPI",124.0148051,84.5367588119468,-0.467,-3.5,1.240148051,1.466992665,0.5145,"St. Marys",5
"323","2020_January_CEME_6","2020_January",0.2175,"CEME","EPI",126.8797425,85.6701862462893,-0.61,-3.9,1.268797425,1.481025641,0.4934,"St. Marys",6
"324","2020_January_CEME_1","2020_January",0.2589,"CEME","EPI",106.5868263,70.8112298976867,-0.52,-5.1,1.065868263,1.505224898,0.5348,"St. Marys",1
"325","2020_January_CEME_2","2020_January",0.1841,"CEME","EPI",75.5040210613258,53.3114744261106,-0.38,-6.2,0.755040210613258,1.416280864,0.522,"St. Marys",2
