,individual,year.month,dry.wt,spp,model,lfm.NAs.imputed,RWC,max.mpa.sample,mpa,gww.gdw,gww.gdw.saturated,fresh.wt,site,sample
175,2020_September_ARPA_2.3,2020_September,7.7559,ARPA,HP,72.80751174,40.04263398,-0.19,-5.8,0.728075117,1.818249813,8.1436,2,2.3
176,2020_September_ARPA_2.4,2020_September,7.9488,ARPA,HP,186.2572704,100,-0.52,-0.52,1.862572704,1.862572704,9.3258,2,2.4
177,2020_September_ARPA_2.4,2020_September,8.4021,ARPA,HP,71.26269956,38.26035859,-0.52,-0.98,0.712626996,1.862572704,9.2368,2,2.4
178,2020_September_ARPA_2.4,2020_September,7.9848,ARPA,HP,142.8754649,76.70866463,-0.52,-2.65,1.428754649,1.862572704,9.0988,2,2.4
179,2020_September_ARPA_2.4,2020_September,7.9465,ARPA,HP,137.8467258,74.00877587,-0.52,-2.52,1.378467258,1.862572704,8.9106,2,2.4
180,2020_September_ARPA_2.4,2020_September,8.4086,ARPA,HP,140.842598,75.61723507,-0.52,-2.86,1.40842598,1.862572704,9.3714,2,2.4
181,2020_September_ARPA_2.4,2020_September,6.6376,ARPA,HP,121.0856359,65.00988425,-0.52,-3.45,1.210856359,1.862572704,7.2555,2,2.4
182,2020_September_ARPA_2.4,2020_September,6.5918,ARPA,HP,121.506155,65.23565751,-0.52,-4.04,1.21506155,1.862572704,7.0952,2,2.4
183,2020_September_ARPA_2.4,2020_September,8.0237,ARPA,HP,101.8859502,54.70173056,-0.52,-3.56,1.018859502,1.862572704,8.9367,2,2.4
184,2020_September_ARPA_2.4,2020_September,7.6335,ARPA,HP,117.7703052,63.22991041,-0.52,-3.56,1.177703052,1.862572704,8.0888,2,2.4
185,2020_September_ARPA_2.4,2020_September,8.2236,ARPA,HP,110.9399529,59.56275031,-0.52,-3.96,1.109399529,1.862572704,9.3543,2,2.4
186,2020_September_ARPA_2.4,2020_September,8.2229,ARPA,HP,101.2555425,54.36326986,-0.52,-4.11,1.012555425,1.862572704,8.5736,2,2.4
187,2020_September_ARPA_2.5,2020_September,7.7338,ARPA,HP,166.225416,100,-0.21,-0.21,1.66225416,1.66225416,8.885,2,2.5
188,2020_September_ARPA_2.5,2020_September,8.2103,ARPA,HP,154.3099153,92.83172155,-0.21,-1.71,1.543099153,1.66225416,9.7588,2,2.5
189,2020_September_ARPA_2.5,2020_September,8.2103,ARPA,HP,154.3099153,92.83172155,-0.21,-1.71,1.543099153,1.66225416,9.7588,2,2.5
190,2020_September_ARPA_2.5,2020_September,7.7147,ARPA,HP,144.4877626,86.922786,-0.21,-2.38,1.444877626,1.66225416,8.3818,2,2.5
191,2020_September_ARPA_2.5,2020_September,7.6557,ARPA,HP,148.2751975,89.20127926,-0.21,-2.53,1.482751975,1.66225416,8.4251,2,2.5
192,2020_September_ARPA_2.5,2020_September,8.4021,ARPA,HP,129.9749373,78.19197596,-0.21,-2.97,1.299749373,1.66225416,9.18,2,2.5
193,2020_September_ARPA_2.5,2020_September,6.8254,ARPA,HP,117.5473427,70.71562553,-0.21,-3.32,1.175473427,1.66225416,7.5951,2,2.5
194,2020_September_ARPA_2.5,2020_September,7.0253,ARPA,HP,109.5771902,65.92083982,-0.21,-4.1,1.095771902,1.66225416,7.9246,2,2.5
195,2020_September_ARPA_2.5,2020_September,7.9262,ARPA,HP,96,57.75290104,-0.21,-4.4,0.96,1.66225416,8.6174,2,2.5
196,2020_September_ARPA_2.5,2020_September,7.498,ARPA,HP,98.64378633,59.34338365,-0.21,-4.4,0.986437863,1.66225416,7.8544,2,2.5
197,2020_September_ARPA_2.5,2020_September,8.0812,ARPA,HP,87.36756316,52.55968989,-0.21,-4.95,0.873675632,1.66225416,8.8316,2,2.5
198,2020_September_CADE_1.1,2020_September,8.1025,CADE,HP,135.4625299,100,-0.78,-0.78,1.354625299,1.354625299,9.2901,1,1.1
199,2020_September_CADE_1.1,2020_September,7.8507,CADE,HP,112.6710199,83.17504478,-0.78,-1.59,1.126710199,1.354625299,8.5754,1,1.1
200,2020_September_CADE_1.1,2020_September,7.3418,CADE,HP,103.968458,76.75071334,-0.78,-2.13,1.03968458,1.354625299,8.5548,1,1.1
201,2020_September_CADE_1.1,2020_September,6.7763,CADE,HP,99.36956892,73.35576044,-0.78,-1.87,0.993695689,1.354625299,7.3595,1,1.1
202,2020_September_CADE_1.1,2020_September,7.2144,CADE,HP,106.8426777,78.87249543,-0.78,-1.8,1.068426777,1.354625299,8.2949,1,1.1
203,2020_September_CADE_1.1,2020_September,6.9391,CADE,HP,124.0368827,91.56545562,-0.78,-2.4,1.240368827,1.354625299,7.9211,1,1.1
204,2020_September_CADE_1.1,2020_September,8.0543,CADE,HP,66.45768025,49.0598251,-0.78,-4.53,0.664576803,1.354625299,8.6055,1,1.1
205,2020_September_CADE_1.1,2020_September,6.9219,CADE,HP,89.01084192,65.70882884,-0.78,-3.56,0.890108419,1.354625299,7.5869,1,1.1
206,2020_September_CADE_1.2,2020_September,8.2986,CADE,HP,136.1993663,100,-0.46,-0.46,1.361993663,1.361993663,9.889,1,1.2
207,2020_September_CADE_1.2,2020_September,7.9432,CADE,HP,115.3629032,84.70149776,-0.46,-1.15,1.153629032,1.361993663,8.8015,1,1.2
208,2020_September_CADE_1.2,2020_September,6.9668,CADE,HP,95.56915545,70.1685757,-0.46,-1.11,0.955691555,1.361993663,7.7476,1,1.2
209,2020_September_CADE_1.2,2020_September,6.8375,CADE,HP,110.471365,81.11004331,-0.46,-1.56,1.10471365,1.361993663,7.557,1,1.2
210,2020_September_CADE_1.2,2020_September,6.8077,CADE,HP,128.9367235,94.66763833,-0.46,-1.54,1.289367235,1.361993663,7.7002,1,1.2
211,2020_September_CADE_1.2,2020_September,7.8393,CADE,HP,94.20064908,69.16379396,-0.46,-2.09,0.942006491,1.361993663,8.5069,1,1.2
212,2020_September_CADE_1.2,2020_September,7.8301,CADE,HP,92.06581353,67.59635968,-0.46,-2.79,0.920658135,1.361993663,8.3337,1,1.2
213,2020_September_CADE_1.2,2020_September,6.4919,CADE,HP,90.93294461,66.76458715,-0.46,-3.35,0.909329446,1.361993663,6.8038,1,1.2
214,2020_September_CADE_1.2,2020_September,6.9152,CADE,HP,73.5379111,53.9928438,-0.46,-3.97,0.735379111,1.361993663,7.4496,1,1.2
215,2020_September_CADE_1.3,2020_September,8.1692,CADE,HP,145.0806452,100,-0.46,-0.46,1.450806452,1.450806452,9.6084,1,1.3
216,2020_September_CADE_1.3,2020_September,7.9242,CADE,HP,98.96336268,68.21265686,-0.46,-2.07,0.989633627,1.450806452,8.6211,1,1.3
217,2020_September_CADE_1.3,2020_September,6.995,CADE,HP,110.9484561,76.47364398,-0.46,-1.83,1.109484561,1.450806452,7.8969,1,1.3
218,2020_September_CADE_1.3,2020_September,6.9855,CADE,HP,114.5183901,78.93429886,-0.46,-1.74,1.145183901,1.450806452,7.0573,1,1.3
219,2020_September_CADE_1.3,2020_September,7.2274,CADE,HP,103.635514,71.43303909,-0.46,-2.25,1.03635514,1.450806452,8.3363,1,1.3
220,2020_September_CADE_1.3,2020_September,7.9475,CADE,HP,109.3186243,75.35024686,-0.46,-2.46,1.093186243,1.450806452,8.7898,1,1.3
221,2020_September_CADE_1.3,2020_September,7.9003,CADE,HP,87.22434578,60.12128335,-0.46,-3.47,0.872243458,1.450806452,8.4936,1,1.3
222,2020_September_CADE_1.3,2020_September,6.6555,CADE,HP,88.36816551,60.90968605,-0.46,-3.25,0.883681655,1.450806452,7.0741,1,1.3
223,2020_September_CADE_1.3,2020_September,7.1381,CADE,HP,55.98762249,38.59069031,-0.46,-5.59,0.559876225,1.450806452,7.6809,1,1.3
224,2020_September_CADE_1.4,2020_September,7.8917,CADE,HP,127.4073009,100,-0.29,-0.29,1.274073009,1.274073009,8.7782,1,1.4
225,2020_September_CADE_1.4,2020_September,7.8866,CADE,HP,105.1200243,82.50706479,-0.29,-1.07,1.051200243,1.274073009,8.5785,1,1.4
226,2020_September_CADE_1.4,2020_September,6.858,CADE,HP,101.9001702,79.97985161,-0.29,-1.45,1.019001702,1.274073009,7.5766,1,1.4
227,2020_September_CADE_1.4,2020_September,6.5675,CADE,HP,107.8379568,84.64032755,-0.29,-1.55,1.078379568,1.274073009,7.0573,1,1.4
228,2020_September_CADE_1.4,2020_September,7.0022,CADE,HP,106.1617599,83.32470679,-0.29,-1.77,1.061617599,1.274073009,7.9722,1,1.4
229,2020_September_CADE_1.4,2020_September,7.9022,CADE,HP,107.7445845,84.56704109,-0.29,-2.16,1.077445845,1.274073009,8.6632,1,1.4
230,2020_September_CADE_1.4,2020_September,7.7073,CADE,HP,81.75943298,64.17170162,-0.29,-3.78,0.81759433,1.274073009,8.0995,1,1.4
231,2020_September_CADE_1.4,2020_September,6.8493,CADE,HP,83.14913162,65.26245437,-0.29,-4.21,0.831491316,1.274073009,7.4286,1,1.4
232,2020_September_CADE_1.5,2020_September,7.9363,CADE,HP,128.2804811,100,-0.54,-0.54,1.282804811,1.282804811,8.8748,1,1.5
233,2020_September_CADE_1.5,2020_September,7.7866,CADE,HP,114.6577137,89.38048308,-0.54,-1.07,1.146577137,1.282804811,8.4867,1,1.5
234,2020_September_CADE_1.5,2020_September,6.673,CADE,HP,127.078341,99.06288152,-0.54,-1.06,1.27078341,1.282804811,7.3624,1,1.5
235,2020_September_CADE_1.5,2020_September,6.6437,CADE,HP,107.2063179,83.57180842,-0.54,-1.64,1.072063179,1.282804811,7.1867,1,1.5
236,2020_September_CADE_1.5,2020_September,7.0548,CADE,HP,107.403278,83.72534705,-0.54,-1.57,1.07403278,1.282804811,8.0181,1,1.5
237,2020_September_CADE_1.5,2020_September,8.1241,CADE,HP,93.88598782,73.18805403,-0.54,-2.37,0.938859878,1.282804811,8.9871,1,1.5
238,2020_September_CADE_1.5,2020_September,7.6469,CADE,HP,95.25222552,74.25309346,-0.54,-2.89,0.952522255,1.282804811,8.0963,1,1.5
239,2020_September_CADE_1.5,2020_September,6.7891,CADE,HP,92.64280274,72.21893927,-0.54,-3.55,0.926428027,1.282804811,7.3973,1,1.5
240,2020_September_CADE_1.5,2020_September,6.7627,CADE,HP,76.74121406,59.82298585,-0.54,-3.99,0.767412141,1.282804811,7.2431,1,1.5
241,2020_September_CADE_1.6,2020_September,7.8146,CADE,HP,130.6676558,79.98341038,-0.096,-0.275,1.306676558,1.633684475,8.6953,1,1.6
242,2020_September_CADE_1.6,2020_September,8.0518,CADE,HP,163.3684475,100,-0.096,-0.096,1.633684475,1.633684475,9.3545,1,1.6
243,2020_September_CADE_1.6,2020_September,6.5364,CADE,HP,106.5063649,65.19396281,-0.096,-1.54,1.065063649,1.633684475,6.9129,1,1.6
244,2020_September_CADE_1.6,2020_September,6.7682,CADE,HP,87.55233494,53.59194892,-0.096,-1.72,0.875523349,1.633684475,7.3119,1,1.6
245,2020_September_CADE_1.6,2020_September,6.9819,CADE,HP,109.6221601,67.1011825,-0.096,-1.9,1.096221601,1.633684475,7.8842,1,1.6
246,2020_September_CADE_1.6,2020_September,7.6312,CADE,HP,99.42903752,60.86183657,-0.096,-1.89,0.994290375,1.633684475,8.1188,1,1.6
247,2020_September_CADE_1.6,2020_September,8.033,CADE,HP,97.23549929,59.51914264,-0.096,-2.75,0.972354993,1.633684475,8.7857,1,1.6
248,2020_September_CADE_1.6,2020_September,6.9488,CADE,HP,84.72584856,51.86181901,-0.096,-3.15,0.847258486,1.633684475,7.5978,1,1.6
249,2020_September_CADE_1.6,2020_September,6.7131,CADE,HP,80.17332862,49.07516099,-0.096,-4.08,0.801733286,1.633684475,7.1664,1,1.6
250,2020_September_CADE_2.1,2020_September,7.7993,CADE,HP,123.5864563,78.0159193,-0.53,-0.53,1.235864563,1.584118439,8.5512,2,2.1
251,2020_September_CADE_2.1,2020_September,8.0653,CADE,HP,158.4118439,100,-0.53,-2.1,1.584118439,1.584118439,9.4777,2,2.1
252,2020_September_CADE_2.1,2020_September,6.9326,CADE,HP,130.9708478,82.67743407,-0.53,-1.69,1.309708478,1.584118439,7.912,2,2.1
253,2020_September_CADE_2.1,2020_September,6.7258,CADE,HP,121.664583,76.80270616,-0.53,-2.31,1.21664583,1.584118439,7.407,2,2.1
254,2020_September_CADE_2.1,2020_September,6.7954,CADE,HP,113.5514819,71.68118185,-0.53,-2.26,1.135514819,1.584118439,7.4582,2,2.1
255,2020_September_CADE_2.1,2020_September,7.6258,CADE,HP,134.329731,84.7977826,-0.53,-2.81,1.34329731,1.584118439,8.21,2,2.1
256,2020_September_CADE_2.1,2020_September,7.568,CADE,HP,109.8967514,69.374075,-0.53,-3.13,1.098967514,1.584118439,8.0044,2,2.1
257,2020_September_CADE_2.1,2020_September,6.6193,CADE,HP,78.69944853,49.68028059,-0.53,-4.33,0.786994485,1.584118439,6.9618,2,2.1
258,2020_September_CADE_2.2,2020_September,7.8263,CADE,HP,133.1157731,100,-0.31,-0.31,1.331157731,1.331157731,8.6829,2,2.2
259,2020_September_CADE_2.2,2020_September,7.919,CADE,HP,114.6549276,86.13173701,-0.31,-1.6,1.146549276,1.331157731,8.7264,2,2.2
260,2020_September_CADE_2.2,2020_September,6.7761,CADE,HP,110.1706037,82.7629973,-0.31,-1.64,1.101706037,1.331157731,7.4477,2,2.2
261,2020_September_CADE_2.2,2020_September,6.6156,CADE,HP,109.5881456,82.32543976,-0.31,-2.48,1.095881456,1.331157731,7.1185,2,2.2
262,2020_September_CADE_2.2,2020_September,6.6525,CADE,HP,114.669244,86.14249185,-0.31,-1.78,1.14669244,1.331157731,7.1864,2,2.2
263,2020_September_CADE_2.2,2020_September,7.8393,CADE,HP,58.32572298,43.81578653,-0.31,-1.75,0.58325723,1.331157731,8.2225,2,2.2
264,2020_September_CADE_2.2,2020_September,7.6735,CADE,HP,99.06379273,74.41927461,-0.31,-2.95,0.990637927,1.331157731,8.1285,2,2.2
265,2020_September_CADE_2.2,2020_September,6.7265,CADE,HP,71.26293257,53.53455185,-0.31,-4.79,0.712629326,1.331157731,7.126,2,2.2
266,2020_September_CADE_2.3,2020_September,7.9395,CADE,HP,134.9680171,94.30090227,-0.5,-0.5,1.349680171,1.431248417,8.889,2,2.3
267,2020_September_CADE_2.3,2020_September,7.9928,CADE,HP,143.1248417,100,-0.5,-1.19,1.431248417,1.431248417,9.1232,2,2.3
268,2020_September_CADE_2.3,2020_September,6.657,CADE,HP,129.9940488,90.82563674,-0.5,-1.5,1.299940488,1.431248417,7.3123,2,2.3
269,2020_September_CADE_2.3,2020_September,6.8991,CADE,HP,136.9347079,95.6750109,-0.5,-1.68,1.369347079,1.431248417,7.8953,2,2.3
270,2020_September_CADE_2.3,2020_September,7.3007,CADE,HP,139.9946614,97.81297204,-0.5,-1.86,1.399946614,1.431248417,8.8741,2,2.3
271,2020_September_CADE_2.3,2020_September,7.7769,CADE,HP,109.7335307,76.66980057,-0.5,-2.04,1.097335307,1.431248417,8.3699,2,2.3
272,2020_September_CADE_2.3,2020_September,7.9384,CADE,HP,96.23590162,67.23913227,-0.5,-2.59,0.962359016,1.431248417,8.6466,2,2.3
273,2020_September_CADE_2.3,2020_September,6.4912,CADE,HP,108.7252292,75.96530966,-0.5,-2.58,1.087252292,1.431248417,6.8588,2,2.3
274,2020_September_CADE_2.3,2020_September,6.9239,CADE,HP,90.79559038,63.43803724,-0.5,-3.33,0.907955904,1.431248417,7.6075,2,2.3
275,2020_September_CADE_2.4,2020_September,8.0467,CADE,HP,131.5764595,100,-0.47,-0.47,1.315764595,1.315764595,9.1601,2,2.4
276,2020_September_CADE_2.4,2020_September,7.8606,CADE,HP,96.1532567,73.07785683,-0.47,-2.1,0.961532567,1.315764595,8.488,2,2.4
277,2020_September_CADE_2.4,2020_September,6.633,CADE,HP,113.2219472,86.05030689,-0.47,-2.43,1.132219472,1.315764595,7.1819,2,2.4
278,2020_September_CADE_2.4,2020_September,6.7053,CADE,HP,98.2706002,74.68706832,-0.47,-2.51,0.982706002,1.315764595,7.1883,2,2.4
279,2020_September_CADE_2.4,2020_September,6.8327,CADE,HP,129.295087,98.26612412,-0.47,-1.42,1.29295087,1.315764595,7.6801,2,2.4
280,2020_September_CADE_2.4,2020_September,7.6169,CADE,HP,94.94329755,72.15827049,-0.47,-3.11,0.949432975,1.315764595,8.8651,2,2.4
281,2020_September_CADE_2.4,2020_September,7.6134,CADE,HP,99.63054187,75.72064353,-0.47,-3.35,0.996305419,1.315764595,8.0179,2,2.4
282,2020_September_CADE_2.4,2020_September,6.6343,CADE,HP,80.1898473,60.94543629,-0.47,-4.13,0.801898473,1.315764595,7.0229,2,2.4
283,2020_September_CADE_2.5,2020_September,7.8349,CADE,HP,150.1568803,100,-0.43,-0.43,1.501568803,1.501568803,8.8399,2,2.5
284,2020_September_CADE_2.5,2020_September,7.7733,CADE,HP,130.6248827,86.99227264,-0.43,-1.56,1.306248827,1.501568803,8.4694,2,2.5
285,2020_September_CADE_2.5,2020_September,6.8578,CADE,HP,130.6775669,87.02735875,-0.43,-1.78,1.306775669,1.501568803,7.8009,2,2.5
286,2020_September_CADE_2.5,2020_September,6.7667,CADE,HP,118.1771808,78.70247475,-0.43,-2.06,1.181771808,1.501568803,7.4617,2,2.5
287,2020_September_CADE_2.5,2020_September,6.6314,CADE,HP,120.6222409,80.33081179,-0.43,-2.05,1.206222409,1.501568803,7.2052,2,2.5
288,2020_September_CADE_2.5,2020_September,7.8247,CADE,HP,101.5923567,67.65747696,-0.43,-3.39,1.015923567,1.501568803,8.4946,2,2.5
289,2020_September_CADE_2.5,2020_September,7.7492,CADE,HP,113.9964264,75.91821712,-0.43,-3.51,1.139964264,1.501568803,8.3234,2,2.5
290,2020_September_CADE_2.5,2020_September,6.523,CADE,HP,95.55095706,63.63408514,-0.43,-3.26,0.955509571,1.501568803,6.8924,2,2.5
291,2020_September_CECO_1.1,2020_September,7.6984,CECO,HP,141.7239087,100,-0.362,-0.362,1.417239087,1.417239087,8.338,1,1.1
292,2020_September_CECO_1.1,2020_September,8.1947,CECO,HP,124.5472219,87.88017706,-0.362,-0.818,1.245472219,1.417239087,9.4119,1,1.1
293,2020_September_CECO_1.1,2020_September,7.7852,CECO,HP,90.54102472,63.8854979,-0.362,-3.595,0.905410247,1.417239087,8.2906,1,1.1
294,2020_September_CECO_1.1,2020_September,7.8735,CECO,HP,125.8802238,88.82073953,-0.362,-2.148,1.258802238,1.417239087,8.6386,1,1.1
295,2020_September_CECO_1.1,2020_September,7.0483,CECO,HP,76.52901786,53.99866442,-0.362,-4.881,0.765290179,1.417239087,7.734,1,1.1
296,2020_September_CECO_1.1,2020_September,6.4776,CECO,HP,111.7557716,78.85456492,-0.362,-2.62,1.117557716,1.417239087,6.8455,1,1.1
297,2020_September_CECO_1.1,2020_September,7.7529,CECO,HP,91.73422978,64.72742011,-0.362,-4.09,0.917342298,1.417239087,8.2168,1,1.1
298,2020_September_CECO_1.1,2020_September,7.96,CECO,HP,100.7433921,71.08426025,-0.362,-3.11,1.007433921,1.417239087,8.6918,1,1.1
299,2020_September_CECO_1.1,2020_September,7.9879,CECO,HP,78.97416791,55.72395557,-0.362,-5.178,0.789741679,1.417239087,8.6238,1,1.1
300,2020_September_CECO_1.1,2020_September,7.9231,CECO,HP,103.9255598,73.32958903,-0.362,-4.22,1.039255598,1.417239087,8.6379,1,1.1
301,2020_September_CECO_1.1,2020_September,7.7609,CECO,HP,64.89886925,45.79246356,-0.362,-6.6,0.648988693,1.417239087,8.1684,1,1.1
302,2020_September_CECO_1.1,2020_September,7.9363,CECO,HP,16.26488527,11.47645829,-0.362,-10,0.162648853,1.417239087,8.0483,1,1.1
303,2020_September_CECO_1.2,2020_September,7.6461,CECO,HP,124.6207958,100,-0.277,-0.277,1.246207958,1.246207958,8.213,1,1.2
304,2020_September_CECO_1.2,2020_September,7.6775,CECO,HP,110.325857,88.52925091,-0.277,-1.01,1.10325857,1.246207958,8.1989,1,1.2
305,2020_September_CECO_1.2,2020_September,7.8021,CECO,HP,77.67324046,62.32767169,-0.277,-3.449,0.776732405,1.246207958,8.2314,1,1.2
306,2020_September_CECO_1.2,2020_September,7.9805,CECO,HP,88.04333289,70.64898946,-0.277,-2.132,0.880433329,1.246207958,8.6388,1,1.2
307,2020_September_CECO_1.2,2020_September,6.6894,CECO,HP,75.82544893,60.8449404,-0.277,-4.43,0.758254489,1.246207958,7.0821,1,1.2
308,2020_September_CECO_1.2,2020_September,6.6396,CECO,HP,73.13189057,58.68353681,-0.277,-5.52,0.731318906,1.246207958,6.9978,1,1.2
309,2020_September_CECO_1.2,2020_September,7.9868,CECO,HP,71.66561911,57.5069503,-0.277,-5.18,0.716656191,1.246207958,8.5569,1,1.2
310,2020_September_CECO_1.2,2020_September,7.9148,CECO,HP,95.53719008,76.66231745,-0.277,-2.89,0.955371901,1.246207958,8.5506,1,1.2
311,2020_September_CECO_1.2,2020_September,6.5927,CECO,HP,75.92681753,60.92628204,-0.277,-5.585,0.759268175,1.246207958,6.9081,1,1.2
312,2020_September_CECO_1.2,2020_September,7.966,CECO,HP,34.43126308,27.6288262,-0.277,-10,0.344312631,1.246207958,8.2127,1,1.2
313,2020_September_CECO_1.3,2020_September,7.7027,CECO,HP,108.69038,97.6750863,-0.341,-0.341,1.0869038,1.112774855,8.2405,1,1.3
314,2020_September_CECO_1.3,2020_September,7.9643,CECO,HP,111.2774855,100,-0.341,-0.522,1.112774855,1.112774855,8.7892,1,1.3
315,2020_September_CECO_1.3,2020_September,7.6573,CECO,HP,81.25556545,73.02066998,-0.341,-3.611,0.812555655,1.112774855,8.0223,1,1.3
316,2020_September_CECO_1.3,2020_September,8.0697,CECO,HP,85.72653761,77.03852871,-0.341,-1.45,0.857265376,1.112774855,8.7694,1,1.3
317,2020_September_CECO_1.3,2020_September,6.8859,CECO,HP,58.23728814,52.3351942,-0.341,-7.2,0.582372881,1.112774855,7.3154,1,1.3
318,2020_September_CECO_1.3,2020_September,6.7083,CECO,HP,108.110287,97.15378319,-0.341,-2.14,1.08110287,1.112774855,7.3788,1,1.3
319,2020_September_CECO_1.3,2020_September,7.8549,CECO,HP,58.76989646,52.813825,-0.341,-8.79,0.587698965,1.112774855,8.2352,1,1.3
320,2020_September_CECO_1.3,2020_September,7.8112,CECO,HP,59.32062966,53.30874381,-0.341,-6.753,0.593206297,1.112774855,8.1692,1,1.3
321,2020_September_CECO_1.3,2020_September,8.1107,CECO,HP,66.59267481,59.84379905,-0.341,-7.892,0.665926748,1.112774855,8.7107,1,1.3
322,2020_September_CECO_1.3,2020_September,8.0698,CECO,HP,18.84487666,16.935031,-0.341,-10,0.188448767,1.112774855,8.2287,1,1.3
323,2020_September_CECO_1.4,2020_September,7.5969,CECO,HP,130.3245676,79.06259039,-0.52,-0.52,1.303245676,1.648372093,8.147,1,1.4
324,2020_September_CECO_1.4,2020_September,7.8594,CECO,HP,111.3232608,67.53527391,-0.52,-0.904,1.113232608,1.648372093,8.5299,1,1.4
325,2020_September_CECO_1.4,2020_September,7.9981,CECO,HP,86.78791121,52.65067977,-0.52,-3.447,0.867879112,1.648372093,8.6471,1,1.4
326,2020_September_CECO_1.4,2020_September,7.891,CECO,HP,164.8372093,100,-0.52,-2.12,1.648372093,1.648372093,8.9542,1,1.4
327,2020_September_CECO_1.4,2020_September,6.8979,CECO,HP,78.31392902,47.509861,-0.52,-4.59,0.78313929,1.648372093,7.4562,1,1.4
328,2020_September_CECO_1.4,2020_September,7.7087,CECO,HP,99.21307506,60.18851901,-0.52,-2.85,0.992130751,1.648372093,8.2004,1,1.4
329,2020_September_CECO_1.4,2020_September,7.8503,CECO,HP,52.74074074,31.99565254,-0.52,-5.26,0.527407407,1.648372093,8.2063,1,1.4
330,2020_September_CECO_1.4,2020_September,8.0193,CECO,HP,100.766931,61.13117992,-0.52,-2.83,1.00766931,1.648372093,8.7945,1,1.4
331,2020_September_CECO_1.4,2020_September,7.8552,CECO,HP,66.83859223,40.54824303,-0.52,-7.65,0.668385922,1.648372093,8.2958,1,1.4
332,2020_September_CECO_1.4,2020_September,7.4901,CECO,HP,77.34610123,46.92271943,-0.52,-5.901,0.773461012,1.648372093,7.7728,1,1.4
333,2020_September_CECO_1.4,2020_September,8.1344,CECO,HP,28.43766439,17.25196909,-0.52,-10,0.284376644,1.648372093,8.4047,1,1.4
334,2020_September_CECO_1.4,2020_September,7.4699,CECO,HP,55.10204082,33.42815682,-0.52,-7.1,0.551020408,1.648372093,7.6157,1,1.4
335,2020_September_CECO_1.5,2020_September,7.7823,CECO,HP,116.3000361,100,-0.785,-0.785,1.163000361,1.163000361,8.4273,1,1.5
336,2020_September_CECO_1.5,2020_September,7.8515,CECO,HP,113.9186296,97.95235962,-0.785,-1.579,1.139186296,1.163000361,8.5963,1,1.5
337,2020_September_CECO_1.5,2020_September,8.3712,CECO,HP,85.6685633,73.66168247,-0.785,-3.59,0.856685633,1.163000361,8.853,1,1.5
338,2020_September_CECO_1.5,2020_September,8.0169,CECO,HP,84.50829009,72.66402739,-0.785,-2.382,0.845082901,1.163000361,8.6846,1,1.5
339,2020_September_CECO_1.5,2020_September,6.7536,CECO,HP,98.47625797,84.67431419,-0.785,-2.84,0.98476258,1.163000361,7.3094,1,1.5
340,2020_September_CECO_1.5,2020_September,6.8959,CECO,HP,24.66785372,21.21052972,-0.785,-7,0.246678537,1.163000361,7.076,1,1.5
341,2020_September_CECO_1.5,2020_September,7.8291,CECO,HP,66.73330002,57.38029175,-0.785,-6.34,0.667333,1.163000361,8.2297,1,1.5
342,2020_September_CECO_1.5,2020_September,7.6851,CECO,HP,106.9767442,91.98341444,-0.785,-4.27,1.069767442,1.163000361,8.1129,1,1.5
343,2020_September_CECO_1.5,2020_September,7.5521,CECO,HP,61.75991309,53.10395006,-0.785,-5.773,0.617599131,1.163000361,7.7795,1,1.5
344,2020_September_CECO_1.5,2020_September,7.5667,CECO,HP,51.35681293,44.15889681,-0.785,-10,0.513568129,1.163000361,7.7446,1,1.5
345,2020_September_CECO_1.6,2020_September,7.8063,CECO,HP,137.9838577,87.83860334,-0.296,-0.296,1.379838577,1.570879459,8.644,1,1.6
346,2020_September_CECO_1.6,2020_September,7.8001,CECO,HP,157.0879459,100,-0.296,-0.48,1.570879459,1.570879459,8.8218,1,1.6
347,2020_September_CECO_1.6,2020_September,7.9954,CECO,HP,93.15051798,59.29832327,-0.296,-3.409,0.93150518,1.570879459,8.7597,1,1.6
348,2020_September_CECO_1.6,2020_September,7.9894,CECO,HP,141.2172573,89.89694053,-0.296,-1.6,1.412172573,1.570879459,9.0892,1,1.6
349,2020_September_CECO_1.6,2020_September,6.889,CECO,HP,133.110225,84.7361166,-0.296,-1.86,1.33110225,1.570879459,7.8237,1,1.6
350,2020_September_CECO_1.6,2020_September,6.6001,CECO,HP,113.6588659,72.35365212,-0.296,-2.15,1.136588659,1.570879459,7.1052,1,1.6
351,2020_September_CECO_1.6,2020_September,8.2107,CECO,HP,78.36448136,49.88573815,-0.296,-4.56,0.783644814,1.570879459,9.0032,1,1.6
352,2020_September_CECO_1.6,2020_September,1.4056,CECO,HP,56.71369482,36.10314878,-0.296,-7.589,0.567136948,1.570879459,8.0798,1,1.6
353,2020_September_CECO_1.6,2020_September,7.8052,CECO,HP,73.41677564,46.73609755,-0.296,-3.192,0.734167756,1.570879459,8.1982,1,1.6
354,2020_September_CECO_1.6,2020_September,7.5539,CECO,HP,66.62670822,42.41363514,-0.296,-7.133,0.666267082,1.570879459,7.8318,1,1.6
355,2020_September_CECO_1.6,2020_September,7.9968,CECO,HP,25.21434139,16.05109879,-0.296,-10,0.252143414,1.570879459,8.1909,1,1.6
356,2020_September_CECO_2.1,2020_September,7.5779,CECO,HP,168.2665161,100,-0.262,-0.262,1.682665161,1.682665161,8.1739,2,2.1
