date	sample	fresh.weight	dry.weight	water.potential	spp	fresh.weight.saturated	RWD	TLP	RWC.at.tlp	Po	SWC	LFM.at.tlp	timing
09.18.2021	1	2.5811	1.151	-1.8	ABCO	2.694442681	7.343497899	-2.389163787	88.91810607	-1.760116899	1.34095802	120.6168549	fall
09.18.2021	1	2.5739	1.151	-1.88	ABCO	2.694442681	7.809987525	-2.389163787	88.91810607	-1.760116899	1.34095802	120.6168549	fall
09.18.2021	1	2.5393	1.151	-2.38	ABCO	2.694442681	10.05172934	-2.389163787	88.91810607	-1.760116899	1.34095802	120.6168549	fall
09.18.2021	1	2.5234	1.151	-2.48	ABCO	2.694442681	11.08189393	-2.389163787	88.91810607	-1.760116899	1.34095802	120.6168549	fall
09.18.2021	1	2.4865	1.151	-2.72	ABCO	2.694442681	13.47265327	-2.389163787	88.91810607	-1.760116899	1.34095802	120.6168549	fall
09.18.2021	2	5.0386	1.9667	-0.1	ABCO	5.009945248	-0.941585383	-1.835511211	91.35642296	-1.197632853	1.547386611	141.3637057	fall
09.18.2021	2	5.0197	1.9667	-0.18	ABCO	5.009945248	-0.320537835	-1.835511211	91.35642296	-1.197632853	1.547386611	141.3637057	fall
09.18.2021	2	4.9706	1.9667	-0.27	ABCO	5.009945248	1.292871404	-1.835511211	91.35642296	-1.197632853	1.547386611	141.3637057	fall
09.18.2021	2	4.9488	1.9667	-0.38	ABCO	5.009945248	2.009211963	-1.835511211	91.35642296	-1.197632853	1.547386611	141.3637057	fall
09.18.2021	2	4.9263	1.9667	-0.5	ABCO	5.009945248	2.748554282	-1.835511211	91.35642296	-1.197632853	1.547386611	141.3637057	fall
09.18.2021	2	4.9143	1.9667	-0.58	ABCO	5.009945248	3.142870186	-1.835511211	91.35642296	-1.197632853	1.547386611	141.3637057	fall
09.18.2021	2	4.9051	1.9667	-0.61	ABCO	5.009945248	3.445179045	-1.835511211	91.35642296	-1.197632853	1.547386611	141.3637057	fall
09.18.2021	2	4.8863	1.9667	-0.69	ABCO	5.009945248	4.062940628	-1.835511211	91.35642296	-1.197632853	1.547386611	141.3637057	fall
09.18.2021	2	4.8751	1.9667	-0.86	ABCO	5.009945248	4.430968805	-1.835511211	91.35642296	-1.197632853	1.547386611	141.3637057	fall
09.18.2021	2	4.8642	1.9667	-0.94	ABCO	5.009945248	4.789139084	-1.835511211	91.35642296	-1.197632853	1.547386611	141.3637057	fall
09.18.2021	2	4.8538	1.9667	-1.07	ABCO	5.009945248	5.130879534	-1.835511211	91.35642296	-1.197632853	1.547386611	141.3637057	fall
09.18.2021	2	4.8124	1.9667	-1.22	ABCO	5.009945248	6.491269401	-1.835511211	91.35642296	-1.197632853	1.547386611	141.3637057	fall
09.18.2021	2	4.8004	1.9667	-1.38	ABCO	5.009945248	6.885585305	-1.835511211	91.35642296	-1.197632853	1.547386611	141.3637057	fall
09.18.2021	2	4.7828	1.9667	-1.48	ABCO	5.009945248	7.463915297	-1.835511211	91.35642296	-1.197632853	1.547386611	141.3637057	fall
09.18.2021	2	4.7715	1.9667	-1.63	ABCO	5.009945248	7.83522944	-1.835511211	91.35642296	-1.197632853	1.547386611	141.3637057	fall
09.18.2021	2	4.7565	1.9667	-1.74	ABCO	5.009945248	8.32812432	-1.835511211	91.35642296	-1.197632853	1.547386611	141.3637057	fall
09.18.2021	2	4.7469	1.9667	-1.82	ABCO	5.009945248	8.643577042	-1.835511211	91.35642296	-1.197632853	1.547386611	141.3637057	fall
09.18.2021	2	4.7253	1.9667	-1.96	ABCO	5.009945248	9.353345669	-1.835511211	91.35642296	-1.197632853	1.547386611	141.3637057	fall
09.18.2021	2	4.7185	1.9667	-1.97	ABCO	5.009945248	9.576791348	-1.835511211	91.35642296	-1.197632853	1.547386611	141.3637057	fall
09.18.2021	2	4.7028	1.9667	-1.99	ABCO	5.009945248	10.09268799	-1.835511211	91.35642296	-1.197632853	1.547386611	141.3637057	fall
09.18.2021	2	4.6926	1.9667	-2.03	ABCO	5.009945248	10.42785651	-1.835511211	91.35642296	-1.197632853	1.547386611	141.3637057	fall
09.18.2021	2	4.6758	1.9667	-2.15	ABCO	5.009945248	10.97989877	-1.835511211	91.35642296	-1.197632853	1.547386611	141.3637057	fall
09.18.2021	2	4.6512	1.9667	-2.27	ABCO	5.009945248	11.78824637	-1.835511211	91.35642296	-1.197632853	1.547386611	141.3637057	fall
09.18.2021	2	4.6188	1.9667	-2.574	ABCO	5.009945248	12.85289931	-1.835511211	91.35642296	-1.197632853	1.547386611	141.3637057	fall
09.18.2021	2	4.5967	1.9667	-2.544	ABCO	5.009945248	13.57909777	-1.835511211	91.35642296	-1.197632853	1.547386611	141.3637057	fall
09.18.2021	2	4.5638	1.9667	-2.926	ABCO	5.009945248	14.66018054	-1.835511211	91.35642296	-1.197632853	1.547386611	141.3637057	fall
09.18.2021	3	2.0661	0.8168	-0.13	ABCO	2.062067934	-0.32379108	-1.237263548	94.91933167	-0.797564158	1.524568969	144.7110676	fall
09.18.2021	3	2.0523	0.8168	-0.22	ABCO	2.062067934	0.784404163	-1.237263548	94.91933167	-0.797564158	1.524568969	144.7110676	fall
09.18.2021	3	2.0493	0.8168	-0.24	ABCO	2.062067934	1.025316172	-1.237263548	94.91933167	-0.797564158	1.524568969	144.7110676	fall
09.18.2021	3	2.0464	0.8168	-0.31	ABCO	2.062067934	1.258197781	-1.237263548	94.91933167	-0.797564158	1.524568969	144.7110676	fall
09.18.2021	3	2.0444	0.8168	-0.34	ABCO	2.062067934	1.418805787	-1.237263548	94.91933167	-0.797564158	1.524568969	144.7110676	fall
09.18.2021	3	2.0428	0.8168	-0.37	ABCO	2.062067934	1.547292192	-1.237263548	94.91933167	-0.797564158	1.524568969	144.7110676	fall
09.18.2021	3	2.0413	0.8168	-0.42	ABCO	2.062067934	1.667748197	-1.237263548	94.91933167	-0.797564158	1.524568969	144.7110676	fall
09.18.2021	3	2.0396	0.8168	-0.44	ABCO	2.062067934	1.804265002	-1.237263548	94.91933167	-0.797564158	1.524568969	144.7110676	fall
09.18.2021	3	2.038	0.8168	-0.49	ABCO	2.062067934	1.932751407	-1.237263548	94.91933167	-0.797564158	1.524568969	144.7110676	fall
09.18.2021	3	2.035	0.8168	-0.56	ABCO	2.062067934	2.173663416	-1.237263548	94.91933167	-0.797564158	1.524568969	144.7110676	fall
09.18.2021	3	2.0321	0.8168	-0.62	ABCO	2.062067934	2.406545025	-1.237263548	94.91933167	-0.797564158	1.524568969	144.7110676	fall
09.18.2021	3	2.0265	0.8168	-0.7	ABCO	2.062067934	2.856247443	-1.237263548	94.91933167	-0.797564158	1.524568969	144.7110676	fall
09.18.2021	3	2.0185	0.8168	-0.88	ABCO	2.062067934	3.498679468	-1.237263548	94.91933167	-0.797564158	1.524568969	144.7110676	fall
09.18.2021	3	2.0165	0.8168	-0.95	ABCO	2.062067934	3.659287474	-1.237263548	94.91933167	-0.797564158	1.524568969	144.7110676	fall
09.18.2021	3	2.0124	0.8168	-1	ABCO	2.062067934	3.988533887	-1.237263548	94.91933167	-0.797564158	1.524568969	144.7110676	fall
09.18.2021	3	2.0104	0.8168	-1.06	ABCO	2.062067934	4.149141893	-1.237263548	94.91933167	-0.797564158	1.524568969	144.7110676	fall
09.18.2021	3	2.0078	0.8168	-1.08	ABCO	2.062067934	4.357932301	-1.237263548	94.91933167	-0.797564158	1.524568969	144.7110676	fall
09.18.2021	3	1.9988	0.8168	-1.24	ABCO	2.062067934	5.080668329	-1.237263548	94.91933167	-0.797564158	1.524568969	144.7110676	fall
09.18.2021	3	1.9977	0.8168	-1.27	ABCO	2.062067934	5.169002732	-1.237263548	94.91933167	-0.797564158	1.524568969	144.7110676	fall
09.18.2021	3	1.9955	0.8168	-1.26	ABCO	2.062067934	5.345671539	-1.237263548	94.91933167	-0.797564158	1.524568969	144.7110676	fall
09.18.2021	3	1.9915	0.8168	-1.29	ABCO	2.062067934	5.666887552	-1.237263548	94.91933167	-0.797564158	1.524568969	144.7110676	fall
09.18.2021	3	1.9757	0.8168	-1.61	ABCO	2.062067934	6.935690801	-1.237263548	94.91933167	-0.797564158	1.524568969	144.7110676	fall
09.18.2021	3	1.9744	0.8168	-1.57	ABCO	2.062067934	7.040086005	-1.237263548	94.91933167	-0.797564158	1.524568969	144.7110676	fall
09.18.2021	3	1.9676	0.8168	-1.71	ABCO	2.062067934	7.586153226	-1.237263548	94.91933167	-0.797564158	1.524568969	144.7110676	fall
09.18.2021	3	1.9586	0.8168	-1.85	ABCO	2.062067934	8.308889254	-1.237263548	94.91933167	-0.797564158	1.524568969	144.7110676	fall
09.18.2021	4	4.5109	1.8319	-0.08	ABCO	4.449601789	-2.341680449	-2.274846989	90.56799403	-1.67304862	1.428954522	130.2527431	fall
09.18.2021	4	4.496	1.8319	-0.13	ABCO	4.449601789	-1.772478866	-2.274846989	90.56799403	-1.67304862	1.428954522	130.2527431	fall
09.18.2021	4	4.4576	1.8319	-0.18	ABCO	4.449601789	-0.305543245	-2.274846989	90.56799403	-1.67304862	1.428954522	130.2527431	fall
09.18.2021	4	4.418	1.8319	-0.29	ABCO	4.449601789	1.207234114	-2.274846989	90.56799403	-1.67304862	1.428954522	130.2527431	fall
09.18.2021	4	4.3897	1.8319	-0.43	ABCO	4.449601789	2.288335106	-2.274846989	90.56799403	-1.67304862	1.428954522	130.2527431	fall
09.18.2021	4	4.3637	1.8319	-0.69	ABCO	4.449601789	3.281572766	-2.274846989	90.56799403	-1.67304862	1.428954522	130.2527431	fall
09.18.2021	4	4.3413	1.8319	-0.75	ABCO	4.449601789	4.137285212	-2.274846989	90.56799403	-1.67304862	1.428954522	130.2527431	fall
09.18.2021	4	4.3236	1.8319	-0.93	ABCO	4.449601789	4.81345085	-2.274846989	90.56799403	-1.67304862	1.428954522	130.2527431	fall
09.18.2021	4	4.3071	1.8319	-1.08	ABCO	4.449601789	5.443774749	-2.274846989	90.56799403	-1.67304862	1.428954522	130.2527431	fall
09.18.2021	4	4.2944	1.8319	-1.22	ABCO	4.449601789	5.928933145	-2.274846989	90.56799403	-1.67304862	1.428954522	130.2527431	fall
09.18.2021	4	4.2713	1.8319	-1.41	ABCO	4.449601789	6.811386605	-2.274846989	90.56799403	-1.67304862	1.428954522	130.2527431	fall
09.18.2021	4	4.2507	1.8319	-1.62	ABCO	4.449601789	7.598336443	-2.274846989	90.56799403	-1.67304862	1.428954522	130.2527431	fall
09.18.2021	4	4.2069	1.8319	-1.84	ABCO	4.449601789	9.271559886	-2.274846989	90.56799403	-1.67304862	1.428954522	130.2527431	fall
09.18.2021	4	4.2326	1.8319	-1.98	ABCO	4.449601789	8.28978266	-2.274846989	90.56799403	-1.67304862	1.428954522	130.2527431	fall
09.18.2021	4	4.218	1.8319	-2.11	ABCO	4.449601789	8.847523808	-2.274846989	90.56799403	-1.67304862	1.428954522	130.2527431	fall
09.18.2021	4	4.2027	1.8319	-2.23	ABCO	4.449601789	9.432005969	-2.274846989	90.56799403	-1.67304862	1.428954522	130.2527431	fall
09.18.2021	4	4.1862	1.8319	-2.34	ABCO	4.449601789	10.06232987	-2.274846989	90.56799403	-1.67304862	1.428954522	130.2527431	fall
09.18.2021	4	4.1779	1.8319	-2.34	ABCO	4.449601789	10.37940189	-2.274846989	90.56799403	-1.67304862	1.428954522	130.2527431	fall
09.18.2021	4	4.1614	1.8319	-2.43	ABCO	4.449601789	11.00972579	-2.274846989	90.56799403	-1.67304862	1.428954522	130.2527431	fall
09.18.2021	4	4.1505	1.8319	-2.46	ABCO	4.449601789	11.42612158	-2.274846989	90.56799403	-1.67304862	1.428954522	130.2527431	fall
09.18.2021	4	4.1285	1.8319	-2.63	ABCO	4.449601789	12.26655345	-2.274846989	90.56799403	-1.67304862	1.428954522	130.2527431	fall
09.18.2021	4	4.1008	1.8319	-2.69	ABCO	4.449601789	13.32473357	-2.274846989	90.56799403	-1.67304862	1.428954522	130.2527431	fall
09.18.2021	4	4.0666	1.8319	-3.023	ABCO	4.449601789	14.63122311	-2.274846989	90.56799403	-1.67304862	1.428954522	130.2527431	fall
09.18.2021	4	4.0229	1.8319	-3.053	ABCO	4.449601789	16.3006264	-2.274846989	90.56799403	-1.67304862	1.428954522	130.2527431	fall
09.18.2021	4	4.0103	1.8319	-2.943	ABCO	4.449601789	16.78196465	-2.274846989	90.56799403	-1.67304862	1.428954522	130.2527431	fall
09.18.2021	5	1.7357	0.6947	-0.16	ABCO	1.734843563	-0.282580516	-1.734916141	91.05473841	-0.902342902	1.49725574	136.3322297	fall
09.18.2021	5	1.7254	0.6947	-0.25	ABCO	1.734843563	0.709648666	-1.734916141	91.05473841	-0.902342902	1.49725574	136.3322297	fall
09.18.2021	5	1.7197	0.6947	-0.28	ABCO	1.734843563	1.25874637	-1.734916141	91.05473841	-0.902342902	1.49725574	136.3322297	fall
09.18.2021	5	1.7159	0.6947	-0.3	ABCO	1.734843563	1.624811505	-1.734916141	91.05473841	-0.902342902	1.49725574	136.3322297	fall
09.18.2021	5	1.7133	0.6947	-0.36	ABCO	1.734843563	1.875277124	-1.734916141	91.05473841	-0.902342902	1.49725574	136.3322297	fall
09.18.2021	5	1.7113	0.6947	-0.4	ABCO	1.734843563	2.067942985	-1.734916141	91.05473841	-0.902342902	1.49725574	136.3322297	fall
09.18.2021	5	1.7088	0.6947	-0.46	ABCO	1.734843563	2.308775311	-1.734916141	91.05473841	-0.902342902	1.49725574	136.3322297	fall
09.18.2021	5	1.7072	0.6947	-0.49	ABCO	1.734843563	2.462907999	-1.734916141	91.05473841	-0.902342902	1.49725574	136.3322297	fall
09.18.2021	5	1.7039	0.6947	-0.54	ABCO	1.734843563	2.780806669	-1.734916141	91.05473841	-0.902342902	1.49725574	136.3322297	fall
09.18.2021	5	1.7005	0.6947	-0.6	ABCO	1.734843563	3.108338633	-1.734916141	91.05473841	-0.902342902	1.49725574	136.3322297	fall
09.18.2021	5	1.6975	0.6947	-0.67	ABCO	1.734843563	3.397337424	-1.734916141	91.05473841	-0.902342902	1.49725574	136.3322297	fall
09.18.2021	5	1.6934	0.6947	-0.73	ABCO	1.734843563	3.792302438	-1.734916141	91.05473841	-0.902342902	1.49725574	136.3322297	fall
09.18.2021	5	1.6882	0.6947	-0.87	ABCO	1.734843563	4.293233676	-1.734916141	91.05473841	-0.902342902	1.49725574	136.3322297	fall
09.18.2021	5	1.6871	0.6947	-0.89	ABCO	1.734843563	4.3991999	-1.734916141	91.05473841	-0.902342902	1.49725574	136.3322297	fall
09.18.2021	5	1.6841	0.6947	-0.96	ABCO	1.734843563	4.688198691	-1.734916141	91.05473841	-0.902342902	1.49725574	136.3322297	fall
09.18.2021	5	1.6817	0.6947	-1	ABCO	1.734843563	4.919397724	-1.734916141	91.05473841	-0.902342902	1.49725574	136.3322297	fall
09.18.2021	5	1.6795	0.6947	-1.06	ABCO	1.734843563	5.13133017	-1.734916141	91.05473841	-0.902342902	1.49725574	136.3322297	fall
09.18.2021	5	1.6682	0.6947	-1.3	ABCO	1.734843563	6.219892284	-1.734916141	91.05473841	-0.902342902	1.49725574	136.3322297	fall
09.18.2021	5	1.6674	0.6947	-1.31	ABCO	1.734843563	6.296958628	-1.734916141	91.05473841	-0.902342902	1.49725574	136.3322297	fall
09.18.2021	5	1.6644	0.6947	-1.36	ABCO	1.734843563	6.585957419	-1.734916141	91.05473841	-0.902342902	1.49725574	136.3322297	fall
09.18.2021	5	1.6603	0.6947	-1.44	ABCO	1.734843563	6.980922434	-1.734916141	91.05473841	-0.902342902	1.49725574	136.3322297	fall
09.18.2021	5	1.6449	0.6947	-1.69	ABCO	1.734843563	8.464449561	-1.734916141	91.05473841	-0.902342902	1.49725574	136.3322297	fall
09.18.2021	5	1.6418	0.6947	-1.73	ABCO	1.734843563	8.763081645	-1.734916141	91.05473841	-0.902342902	1.49725574	136.3322297	fall
09.18.2021	5	1.6345	0.6947	-1.88	ABCO	1.734843563	9.466312037	-1.734916141	91.05473841	-0.902342902	1.49725574	136.3322297	fall
09.18.2021	5	1.6229	0.6947	-2.13	ABCO	1.734843563	10.58377403	-1.734916141	91.05473841	-0.902342902	1.49725574	136.3322297	fall
09.18.2021	6	2.4782	1.0179	-0.14	ABCO	2.450077745	-1.96360088	-2.186829059	90.55440251	-1.603829989	1.406992578	127.4093722	fall
09.18.2021	6	2.466	1.0179	-0.24	ABCO	2.450077745	-1.111751308	-2.186829059	90.55440251	-1.603829989	1.406992578	127.4093722	fall
09.18.2021	6	2.4472	1.0179	-0.28	ABCO	2.450077745	0.200934919	-2.186829059	90.55440251	-1.603829989	1.406992578	127.4093722	fall
09.18.2021	6	2.4268	1.0179	-0.38	ABCO	2.450077745	1.625339122	-2.186829059	90.55440251	-1.603829989	1.406992578	127.4093722	fall
09.18.2021	6	2.4161	1.0179	-0.49	ABCO	2.450077745	2.372453091	-2.186829059	90.55440251	-1.603829989	1.406992578	127.4093722	fall
09.18.2021	6	2.4047	1.0179	-0.63	ABCO	2.450077745	3.168443676	-2.186829059	90.55440251	-1.603829989	1.406992578	127.4093722	fall
09.18.2021	6	2.3951	1.0179	-0.72	ABCO	2.450077745	3.838751536	-2.186829059	90.55440251	-1.603829989	1.406992578	127.4093722	fall
09.18.2021	6	2.3859	1.0179	-0.88	ABCO	2.450077745	4.481129902	-2.186829059	90.55440251	-1.603829989	1.406992578	127.4093722	fall
09.18.2021	6	2.3767	1.0179	-1.01	ABCO	2.450077745	5.123508268	-2.186829059	90.55440251	-1.603829989	1.406992578	127.4093722	fall
09.18.2021	6	2.3697	1.0179	-1.17	ABCO	2.450077745	5.612274416	-2.186829059	90.55440251	-1.603829989	1.406992578	127.4093722	fall
09.18.2021	6	2.3549	1.0179	-1.43	ABCO	2.450077745	6.645665701	-2.186829059	90.55440251	-1.603829989	1.406992578	127.4093722	fall
09.18.2021	6	2.3424	1.0179	-1.63	ABCO	2.450077745	7.518462394	-2.186829059	90.55440251	-1.603829989	1.406992578	127.4093722	fall
09.18.2021	6	2.3322	1.0179	-1.77	ABCO	2.450077745	8.230664496	-2.186829059	90.55440251	-1.603829989	1.406992578	127.4093722	fall
09.18.2021	6	2.3227	1.0179	-2	ABCO	2.450077745	8.893989983	-2.186829059	90.55440251	-1.603829989	1.406992578	127.4093722	fall
09.18.2021	6	2.3148	1.0179	-2.14	ABCO	2.450077745	9.445597493	-2.186829059	90.55440251	-1.603829989	1.406992578	127.4093722	fall
09.18.2021	6	2.3055	1.0179	-2.23	ABCO	2.450077745	10.09495823	-2.186829059	90.55440251	-1.603829989	1.406992578	127.4093722	fall
09.18.2021	6	2.2948	1.0179	-2.33	ABCO	2.450077745	10.8420722	-2.186829059	90.55440251	-1.603829989	1.406992578	127.4093722	fall
09.18.2021	6	2.2895	1.0179	-2.34	ABCO	2.450077745	11.212138	-2.186829059	90.55440251	-1.603829989	1.406992578	127.4093722	fall
09.18.2021	6	2.2782	1.0179	-2.44	ABCO	2.450077745	12.00114621	-2.186829059	90.55440251	-1.603829989	1.406992578	127.4093722	fall
09.18.2021	6	2.27	1.0179	-2.48	ABCO	2.450077745	12.57370084	-2.186829059	90.55440251	-1.603829989	1.406992578	127.4093722	fall
09.18.2021	6	2.2514	1.0179	-2.69	ABCO	2.450077745	13.87242232	-2.186829059	90.55440251	-1.603829989	1.406992578	127.4093722	fall
09.18.2021	6	2.2372	1.0179	-2.81	ABCO	2.450077745	14.86391936	-2.186829059	90.55440251	-1.603829989	1.406992578	127.4093722	fall
09.18.2021	6	2.2122	1.0179	-3.222	ABCO	2.450077745	16.60951275	-2.186829059	90.55440251	-1.603829989	1.406992578	127.4093722	fall
09.18.2021	6	2.1819	1.0179	-3.259	ABCO	2.450077745	18.72517193	-2.186829059	90.55440251	-1.603829989	1.406992578	127.4093722	fall
09.18.2021	6	2.1719	1.0179	-3.394	ABCO	2.450077745	19.42340929	-2.186829059	90.55440251	-1.603829989	1.406992578	127.4093722	fall
09.18.2021	7	1.3282	0.4662	-0.18	ABCO	1.28650113	-5.083361255	-2.115693152	90.74716255	-1.509841771	1.759547684	159.6739597	fall
09.18.2021	7	1.279	0.4662	-0.34	ABCO	1.28650113	0.914436163	-2.115693152	90.74716255	-1.509841771	1.759547684	159.6739597	fall
09.18.2021	7	1.271	0.4662	-0.49	ABCO	1.28650113	1.889687775	-2.115693152	90.74716255	-1.509841771	1.759547684	159.6739597	fall
09.18.2021	7	1.2632	0.4662	-0.6	ABCO	1.28650113	2.840558097	-2.115693152	90.74716255	-1.509841771	1.759547684	159.6739597	fall
09.18.2021	7	1.2551	0.4662	-0.76	ABCO	1.28650113	3.828000355	-2.115693152	90.74716255	-1.509841771	1.759547684	159.6739597	fall
09.18.2021	7	1.2521	0.4662	-0.86	ABCO	1.28650113	4.19371971	-2.115693152	90.74716255	-1.509841771	1.759547684	159.6739597	fall
09.18.2021	7	1.2459	0.4662	-0.99	ABCO	1.28650113	4.94953971	-2.115693152	90.74716255	-1.509841771	1.759547684	159.6739597	fall
09.18.2021	7	1.2436	0.4662	-1.08	ABCO	1.28650113	5.229924548	-2.115693152	90.74716255	-1.509841771	1.759547684	159.6739597	fall
09.18.2021	7	1.2413	0.4662	-1.16	ABCO	1.28650113	5.510309387	-2.115693152	90.74716255	-1.509841771	1.759547684	159.6739597	fall
09.18.2021	7	1.2345	0.4662	-1.33	ABCO	1.28650113	6.339273258	-2.115693152	90.74716255	-1.509841771	1.759547684	159.6739597	fall
09.18.2021	7	1.2291	0.4662	-1.5	ABCO	1.28650113	6.997568096	-2.115693152	90.74716255	-1.509841771	1.759547684	159.6739597	fall
09.18.2021	7	1.2245	0.4662	-1.65	ABCO	1.28650113	7.558337773	-2.115693152	90.74716255	-1.509841771	1.759547684	159.6739597	fall
09.18.2021	7	1.22	0.4662	-1.78	ABCO	1.28650113	8.106916805	-2.115693152	90.74716255	-1.509841771	1.759547684	159.6739597	fall
09.18.2021	7	1.2179	0.4662	-1.87	ABCO	1.28650113	8.362920354	-2.115693152	90.74716255	-1.509841771	1.759547684	159.6739597	fall
09.18.2021	7	1.2135	0.4662	-1.97	ABCO	1.28650113	8.899308741	-2.115693152	90.74716255	-1.509841771	1.759547684	159.6739597	fall
09.18.2021	7	1.2106	0.4662	-2.08	ABCO	1.28650113	9.25283745	-2.115693152	90.74716255	-1.509841771	1.759547684	159.6739597	fall
09.18.2021	7	1.2034	0.4662	-2.16	ABCO	1.28650113	10.1305639	-2.115693152	90.74716255	-1.509841771	1.759547684	159.6739597	fall
09.18.2021	7	1.1991	0.4662	-2.21	ABCO	1.28650113	10.65476164	-2.115693152	90.74716255	-1.509841771	1.759547684	159.6739597	fall
09.18.2021	7	1.1927	0.4662	-2.39	ABCO	1.28650113	11.43496293	-2.115693152	90.74716255	-1.509841771	1.759547684	159.6739597	fall
09.18.2021	7	1.1898	0.4662	-2.41	ABCO	1.28650113	11.78849164	-2.115693152	90.74716255	-1.509841771	1.759547684	159.6739597	fall
09.18.2021	7	1.1815	0.4662	-2.57	ABCO	1.28650113	12.80031519	-2.115693152	90.74716255	-1.509841771	1.759547684	159.6739597	fall
09.18.2021	7	1.1721	0.4662	-2.69	ABCO	1.28650113	13.94623584	-2.115693152	90.74716255	-1.509841771	1.759547684	159.6739597	fall
09.18.2021	7	1.1606	0.4662	-3.032	ABCO	1.28650113	15.34816003	-2.115693152	90.74716255	-1.509841771	1.759547684	159.6739597	fall
09.18.2021	7	1.1508	0.4662	-3.154	ABCO	1.28650113	16.54284325	-2.115693152	90.74716255	-1.509841771	1.759547684	159.6739597	fall
09.18.2021	7	1.1413	0.4662	-3.144	ABCO	1.28650113	17.70095454	-2.115693152	90.74716255	-1.509841771	1.759547684	159.6739597	fall
09.18.2021	7	1.1342	0.4662	-3.412	ABCO	1.28650113	18.56649035	-2.115693152	90.74716255	-1.509841771	1.759547684	159.6739597	fall
09.18.2021	8	0.5473	0.2143	-0.15	ABCO	0.549502427	0.657043857	-2.428966784	88.87167158	-1.809216732	1.564173714	139.0107326	fall
09.18.2021	8	0.5448	0.2143	-0.28	ABCO	0.549502427	1.402861846	-2.428966784	88.87167158	-1.809216732	1.564173714	139.0107326	fall
09.18.2021	8	0.5439	0.2143	-0.39	ABCO	0.549502427	1.671356322	-2.428966784	88.87167158	-1.809216732	1.564173714	139.0107326	fall
09.18.2021	8	0.5408	0.2143	-0.52	ABCO	0.549502427	2.596170628	-2.428966784	88.87167158	-1.809216732	1.564173714	139.0107326	fall
09.18.2021	8	0.5382	0.2143	-0.72	ABCO	0.549502427	3.371821337	-2.428966784	88.87167158	-1.809216732	1.564173714	139.0107326	fall
09.18.2021	8	0.5373	0.2143	-0.82	ABCO	0.549502427	3.640315813	-2.428966784	88.87167158	-1.809216732	1.564173714	139.0107326	fall
09.18.2021	8	0.5332	0.2143	-1.06	ABCO	0.549502427	4.863457315	-2.428966784	88.87167158	-1.809216732	1.564173714	139.0107326	fall
09.18.2021	8	0.5316	0.2143	-1.11	ABCO	0.549502427	5.340780828	-2.428966784	88.87167158	-1.809216732	1.564173714	139.0107326	fall
09.18.2021	8	0.5299	0.2143	-1.26	ABCO	0.549502427	5.847937061	-2.428966784	88.87167158	-1.809216732	1.564173714	139.0107326	fall
09.18.2021	8	0.5276	0.2143	-1.45	ABCO	0.549502427	6.534089611	-2.428966784	88.87167158	-1.809216732	1.564173714	139.0107326	fall
09.18.2021	8	0.5227	0.2143	-1.76	ABCO	0.549502427	7.995892869	-2.428966784	88.87167158	-1.809216732	1.564173714	139.0107326	fall
09.18.2021	8	0.5206	0.2143	-1.85	ABCO	0.549502427	8.62237998	-2.428966784	88.87167158	-1.809216732	1.564173714	139.0107326	fall
09.18.2021	8	0.5176	0.2143	-2.01	ABCO	0.549502427	9.517361567	-2.428966784	88.87167158	-1.809216732	1.564173714	139.0107326	fall
09.18.2021	8	0.5162	0.2143	-2.15	ABCO	0.549502427	9.935019641	-2.428966784	88.87167158	-1.809216732	1.564173714	139.0107326	fall
09.18.2021	8	0.5138	0.2143	-2.29	ABCO	0.549502427	10.65100491	-2.428966784	88.87167158	-1.809216732	1.564173714	139.0107326	fall
09.18.2021	8	0.5122	0.2143	-2.41	ABCO	0.549502427	11.12832842	-2.428966784	88.87167158	-1.809216732	1.564173714	139.0107326	fall
09.18.2021	8	0.5083	0.2143	-2.5	ABCO	0.549502427	12.29180449	-2.428966784	88.87167158	-1.809216732	1.564173714	139.0107326	fall
09.18.2021	8	0.5057	0.2143	-2.54	ABCO	0.549502427	13.06745519	-2.428966784	88.87167158	-1.809216732	1.564173714	139.0107326	fall
09.18.2021	8	0.5021	0.2143	-2.73	ABCO	0.549502427	14.1414331	-2.428966784	88.87167158	-1.809216732	1.564173714	139.0107326	fall
09.18.2021	8	0.5016	0.2143	-2.76	ABCO	0.549502427	14.2905967	-2.428966784	88.87167158	-1.809216732	1.564173714	139.0107326	fall
09.18.2021	8	0.4965	0.2143	-2.84	ABCO	0.549502427	15.81206539	-2.428966784	88.87167158	-1.809216732	1.564173714	139.0107326	fall
09.18.2021	8	0.4913	0.2143	-2.94	ABCO	0.549502427	17.36336681	-2.428966784	88.87167158	-1.809216732	1.564173714	139.0107326	fall
09.18.2021	8	0.4851	0.2143	-3.467	ABCO	0.549502427	19.21299542	-2.428966784	88.87167158	-1.809216732	1.564173714	139.0107326	fall
09.18.2021	8	0.481	0.2143	-3.359	ABCO	0.549502427	20.43613693	-2.428966784	88.87167158	-1.809216732	1.564173714	139.0107326	fall
09.18.2021	8	0.4752	0.2143	-3.596	ABCO	0.549502427	22.16643466	-2.428966784	88.87167158	-1.809216732	1.564173714	139.0107326	fall
09.18.2021	8	0.4725	0.2143	-3.723	ABCO	0.549502427	22.97191809	-2.428966784	88.87167158	-1.809216732	1.564173714	139.0107326	fall
